0,1,2
2019-01-25 13:15:00,6.083,buy
2019-01-29 09:45:00,5.892,buy
2019-02-12 10:00:00,6.42,sell
2019-02-22 10:45:00,6.547,buy
2019-04-16 11:00:00,8.414,buy
2019-04-29 11:30:00,7.249,buy
2019-05-16 11:00:00,7.736,sell
2019-06-06 09:45:00,7.148,buy
2019-07-09 11:30:00,8.324,sell
2019-07-22 10:15:00,8.118,buy
2019-08-16 14:15:00,9.863,sell
2019-09-11 13:30:00,12.094,buy
2019-09-17 15:00:00,10.852,buy
2019-11-15 14:45:00,12.616,buy
2019-12-03 13:45:00,11.226,buy
2020-02-03 09:45:00,13.419,buy
2020-03-17 10:00:00,17.067,buy
2020-04-01 14:45:00,18.29,buy
2020-04-09 14:00:00,20.529,sell
2020-04-17 15:00:00,19.036,buy
2020-06-10 10:00:00,25.456,sell
2020-06-15 09:45:00,26.632,sell
2020-06-22 14:15:00,26.072,buy
2020-06-30 10:45:00,25.493,buy
2020-07-09 14:15:00,28.654,sell
2020-08-12 13:30:00,28.616,buy
2020-08-13 13:30:00,28.945,buy
2020-09-07 14:30:00,31.68,buy
2020-09-16 14:00:00,30.43,buy
2020-09-21 13:45:00,28.222,buy
2020-11-04 13:45:00,30.346,buy
2020-11-05 14:15:00,29.312,buy
2020-11-26 13:15:00,27.085,buy
2020-12-31 13:45:00,32.253,buy
2021-03-04 13:30:00,34.001,buy
2021-04-07 13:30:00,35.449,buy
2021-05-20 10:00:00,40.918,buy
2021-05-25 10:00:00,44.536,sell
2021-05-28 13:45:00,40.646,buy
2021-06-04 10:15:00,40.101,buy
2021-06-11 14:45:00,39.415,buy
2021-06-21 14:00:00,45.768,sell
2021-08-10 09:45:00,43.437,buy
2021-08-11 14:00:00,42.191,buy
2021-08-18 15:00:00,42.88,buy
2021-08-30 10:00:00,39.189,buy
2021-09-06 15:00:00,42.115,sell
2021-11-16 13:30:00,50.961,sell
2021-12-07 14:15:00,53.369,buy
2021-12-14 14:45:00,56.333,buy
2022-01-07 13:45:00,45.599,buy
2022-01-11 14:30:00,48.044,sell
2022-01-27 14:15:00,40.86,buy
2022-01-28 11:15:00,40.152,buy
2022-03-18 11:00:00,44.768,buy
2022-03-22 14:45:00,43.664,buy
2022-03-31 14:45:00,45.316,buy
2022-04-11 13:15:00,41.181,buy
2022-04-27 14:30:00,43.456,sell
2022-05-11 11:30:00,48.677,sell
2022-05-27 14:45:00,42.993,buy
2022-07-11 14:00:00,50.961,buy
2022-07-27 11:30:00,45.755,buy
2022-08-02 14:15:00,43.744,buy
2022-08-09 14:00:00,40.671,buy
2022-08-10 14:30:00,39.372,buy
2022-08-18 11:30:00,39.884,buy
2022-08-22 10:15:00,38.992,buy
2022-08-25 11:00:00,37.399,buy
2022-09-08 10:15:00,37.219,buy
2022-09-27 14:30:00,36.014,sell
2022-10-11 09:45:00,35.938,buy
2022-10-12 10:45:00,34.544,buy
2022-10-14 14:30:00,41.439,sell
2022-10-19 14:00:00,38.499,buy
2022-10-20 13:30:00,37.902,buy
2022-10-24 14:00:00,34.136,buy
2022-10-31 11:15:00,34.25,buy
2022-11-25 13:30:00,38.812,buy
2022-11-28 13:15:00,38.215,buy
2022-12-21 13:45:00,34.772,buy
2023-01-11 13:30:00,39.694,buy
2023-01-19 14:00:00,44.237,sell
2023-02-03 13:45:00,41.364,buy
2023-02-06 14:15:00,40.406,buy
2023-02-13 14:30:00,39.068,buy
2023-02-15 14:00:00,37.835,buy
2023-02-24 11:15:00,37.437,buy
2023-02-27 14:15:00,37.048,buy
2023-03-08 10:30:00,35.786,buy
2023-03-16 14:00:00,34.411,buy
2023-03-28 09:45:00,35.236,buy
2023-03-28 14:00:00,34.278,buy
2023-04-03 10:00:00,31.717,buy
2023-04-04 11:30:00,30.636,buy
2023-04-13 14:15:00,34.259,sell
2023-04-19 13:45:00,32.476,buy
2023-04-20 14:30:00,31.917,buy
2023-05-08 10:45:00,29.138,buy
2023-05-10 10:15:00,29.138,buy
2023-05-18 14:00:00,28.758,buy
2023-05-23 14:30:00,30.247,sell
2023-05-29 11:15:00,28.701,buy
2023-05-30 14:00:00,28.056,buy
2023-06-07 14:30:00,26.027,buy
2023-06-21 09:45:00,26.947,buy
2023-06-29 14:00:00,25.751,buy
2023-07-19 14:00:00,23.881,buy
2023-07-21 10:15:00,24.276,buy
2023-09-18 14:00:00,26.096,sell
2023-10-18 14:30:00,27.396,buy
2023-10-19 14:15:00,26.934,buy
2023-10-25 14:15:00,24.026,buy
2023-11-13 14:00:00,27.261,buy
2023-11-14 11:15:00,26.953,buy
2023-11-24 14:15:00,25.769,buy
2023-11-30 13:45:00,26.587,buy
2023-12-08 11:30:00,24.344,buy
2023-12-15 10:30:00,24.479,buy
2023-12-20 09:45:00,23.891,buy
2023-12-20 14:15:00,23.66,buy
2024-01-18 10:15:00,19.731,buy
2024-01-24 13:45:00,18.941,buy
2024-01-31 11:30:00,17.738,buy
2024-02-23 13:45:00,18.99,buy
2024-02-28 10:45:00,20.068,sell
2024-03-07 14:00:00,18.219,buy
2024-03-15 14:00:00,18.903,buy
2024-03-21 14:15:00,18.836,buy
2024-03-26 10:15:00,17.815,buy
2024-03-28 10:15:00,17.362,buy
2024-04-16 11:30:00,14.531,buy
2024-04-29 13:15:00,15.417,sell
2024-05-13 13:45:00,15.667,buy
2024-05-17 14:00:00,15.215,buy
2024-05-23 14:15:00,14.974,buy
2024-06-06 11:00:00,14.165,buy
2024-06-19 14:00:00,13.963,buy
2024-06-20 14:15:00,13.693,buy
2024-08-13 13:30:00,13.86,buy
2024-08-14 11:30:00,13.65,buy
2024-08-20 13:45:00,12.86,buy
2024-08-22 09:45:00,12.33,buy
2024-08-27 11:15:00,12.11,buy
2024-08-29 14:15:00,12.62,sell
