0,1,2
2019-04-22 13:20:00,35.758,buy
2019-04-29 09:45:00,31.991,buy
2019-04-30 09:40:00,31.582,buy
2019-05-16 14:55:00,31.807,buy
2019-06-04 10:00:00,26.675,buy
2019-06-05 10:50:00,26.368,buy
2019-06-06 11:10:00,25.488,buy
2019-06-13 09:40:00,26.157,buy
2019-07-09 11:15:00,27.549,buy
2019-07-10 14:20:00,28.095,buy
2019-08-09 10:50:00,25.638,buy
2019-08-12 13:05:00,25.283,buy
2019-08-26 09:50:00,25.508,buy
2019-08-28 10:45:00,25.774,buy
2019-08-30 14:45:00,25.447,buy
2019-09-03 14:05:00,25.938,sell
2019-09-16 14:55:00,27.508,buy
2019-09-19 10:40:00,27.521,sell
2019-09-20 14:30:00,27.658,buy
2019-10-11 10:50:00,26.027,buy
2019-10-14 10:40:00,26.532,sell
2019-10-17 14:50:00,25.59,buy
2019-10-30 10:40:00,25.46,buy
2019-10-31 10:25:00,24.805,buy
2019-11-01 09:45:00,24.601,buy
2019-11-06 10:25:00,24.027,buy
2019-11-07 10:00:00,24.021,buy
2019-11-08 14:35:00,24.082,buy
2019-11-11 14:35:00,22.942,buy
2019-11-21 13:25:00,23.495,buy
2019-11-25 10:30:00,23.509,buy
2019-11-25 15:00:00,23.304,buy
2019-11-27 10:05:00,23.099,buy
2019-12-10 10:20:00,23.72,buy
2019-12-13 11:00:00,23.911,buy
2019-12-19 09:40:00,24.157,buy
2019-12-19 13:10:00,24.096,buy
2019-12-23 11:15:00,23.707,buy
2020-01-08 14:35:00,25.522,buy
2020-01-13 10:25:00,25.515,buy
2020-01-23 11:30:00,24.382,buy
2020-01-23 14:55:00,23.707,buy
2020-02-14 09:45:00,21.728,buy
2020-02-19 13:45:00,24.955,sell
2020-02-21 13:25:00,25.474,sell
2020-02-25 11:30:00,25.235,buy
2020-03-12 09:45:00,22.888,buy
2020-03-17 10:30:00,21.871,buy
2020-03-19 11:15:00,21.325,buy
2020-03-24 09:35:00,20.916,buy
2020-04-23 14:50:00,20.69,buy
2020-04-27 10:25:00,20.772,buy
2020-05-06 13:30:00,20.322,sell
2020-05-08 13:20:00,20.534,sell
2020-05-12 11:05:00,20.465,buy
2020-05-21 10:25:00,20.452,buy
2020-05-22 13:35:00,19.953,buy
2020-05-26 14:00:00,20.506,sell
2020-06-04 09:40:00,21.126,buy
2020-06-04 13:05:00,21.116,buy
2020-06-09 09:45:00,21.126,buy
2020-06-10 11:00:00,20.932,buy
2020-06-18 14:30:00,21.0,buy
2020-06-24 09:40:00,20.971,buy
2020-06-30 10:20:00,20.874,sell
2020-06-30 14:55:00,20.806,buy
2020-07-02 13:40:00,21.184,sell
2020-07-03 10:25:00,21.756,sell
2020-07-07 11:10:00,22.299,buy
2020-07-15 10:55:00,22.707,buy
2020-07-16 13:55:00,22.028,buy
2020-07-17 13:15:00,21.572,buy
2020-07-27 10:15:00,21.213,buy
2020-07-29 15:00:00,21.669,sell
2020-08-04 13:35:00,22.464,buy
2020-08-07 13:40:00,22.125,buy
2020-08-14 11:00:00,21.611,buy
