0,1,2
2019-01-31 15:00:00,6.189,buy
2019-02-13 14:15:00,6.729,sell
2019-03-20 14:15:00,8.144,buy
2019-04-25 15:00:00,7.869,buy
2019-04-29 11:30:00,7.594,buy
2019-06-06 14:00:00,7.122,buy
2019-06-21 13:45:00,7.644,sell
2019-06-28 13:15:00,7.585,buy
2019-07-22 10:30:00,7.526,buy
2019-08-06 10:15:00,7.249,buy
2019-08-19 14:00:00,7.545,sell
2019-09-18 11:15:00,9.175,buy
2019-10-14 11:30:00,8.079,sell
2019-10-18 14:45:00,7.486,buy
2019-11-28 10:00:00,7.22,buy
2019-12-17 10:00:00,7.457,sell
2020-01-15 14:15:00,8.128,buy
2020-03-13 10:15:00,7.121,buy
2020-03-17 10:00:00,6.834,buy
2020-03-19 10:30:00,6.696,buy
2020-06-12 14:30:00,8.781,sell
2020-07-15 10:15:00,10.805,buy
2020-08-12 11:15:00,10.854,buy
2020-08-20 11:00:00,11.043,buy
2020-08-21 13:15:00,10.765,buy
2020-08-21 15:00:00,10.666,buy
2020-09-17 13:45:00,10.011,buy
2020-09-24 13:45:00,10.07,buy
2020-10-09 14:30:00,10.616,sell
2020-10-15 09:45:00,10.586,buy
2020-10-16 10:00:00,10.497,buy
2020-10-21 14:15:00,10.189,buy
2020-11-13 10:15:00,9.128,buy
2020-12-03 11:00:00,9.802,buy
2020-12-04 10:45:00,9.743,buy
2020-12-24 11:15:00,9.535,sell
2021-01-12 09:45:00,10.705,buy
2021-02-18 13:15:00,9.118,sell
2021-03-08 14:45:00,9.029,buy
2021-03-24 14:00:00,8.761,buy
2021-05-28 14:45:00,11.707,buy
2021-06-24 14:15:00,10.656,buy
2021-09-16 10:15:00,22.155,sell
2021-09-29 14:15:00,18.722,buy
2021-10-08 10:30:00,18.533,buy
2021-10-27 13:15:00,25.766,buy
2021-11-17 09:45:00,28.991,buy
2021-11-26 14:45:00,28.713,buy
2021-12-07 11:15:00,26.798,buy
2021-12-15 10:00:00,26.6,buy
2021-12-16 13:45:00,26.123,buy
2021-12-24 11:30:00,25.597,buy
2022-02-11 10:15:00,18.037,buy
2022-03-09 14:15:00,17.789,buy
2022-04-08 11:00:00,21.202,buy
2022-04-25 14:00:00,17.432,buy
2022-05-05 09:45:00,20.627,sell
2022-05-05 14:00:00,21.48,sell
2022-07-13 11:00:00,30.009,buy
2022-08-02 11:30:00,31.907,buy
2022-09-13 11:30:00,28.658,buy
2022-09-19 10:15:00,25.657,buy
2022-09-23 13:30:00,25.696,buy
2022-10-10 14:00:00,21.265,buy
2022-10-11 11:00:00,20.847,buy
2022-10-26 10:00:00,20.529,sell
2022-11-02 13:15:00,21.314,sell
2022-11-28 11:00:00,20.808,buy
2022-12-12 11:00:00,20.738,buy
2022-12-20 09:45:00,19.794,buy
2022-12-23 10:15:00,18.85,buy
2022-12-30 13:15:00,19.526,buy
2023-01-09 10:15:00,19.923,buy
2023-03-13 10:00:00,24.653,buy
2023-03-16 13:30:00,23.481,buy
2023-03-20 11:15:00,22.527,buy
2023-03-29 11:00:00,22.209,buy
2023-04-11 14:15:00,21.294,buy
2023-04-20 14:15:00,19.128,buy
2023-04-24 10:15:00,18.939,buy
2023-05-24 10:00:00,18.532,buy
2023-05-29 13:45:00,17.966,buy
2023-05-30 10:15:00,17.836,buy
2023-06-01 14:00:00,18.115,sell
2023-06-08 13:15:00,17.449,buy
2023-06-29 11:15:00,17.816,sell
2023-07-21 10:15:00,17.129,buy
2023-07-28 10:45:00,17.208,buy
2023-07-31 10:00:00,17.547,sell
2023-08-15 14:00:00,16.322,buy
2023-08-17 10:15:00,16.331,buy
2023-08-22 10:00:00,16.062,buy
2023-08-23 13:45:00,15.634,buy
2023-08-24 10:30:00,15.285,buy
2023-09-06 15:00:00,15.773,sell
2023-09-22 10:15:00,14.807,buy
2023-10-16 10:15:00,14.747,buy
2023-10-18 14:30:00,13.99,buy
2023-10-24 10:15:00,13.472,buy
2023-10-27 14:45:00,14.05,sell
2023-10-30 13:30:00,14.169,sell
2023-11-24 14:30:00,15.345,buy
2023-12-06 14:00:00,14.548,buy
2023-12-08 14:45:00,14.239,buy
2023-12-19 10:30:00,13.88,buy
2023-12-20 14:30:00,13.591,buy
2024-01-02 10:30:00,14.119,sell
2024-01-04 14:30:00,13.85,buy
2024-01-22 14:15:00,11.608,buy
2024-02-01 10:30:00,11.329,buy
2024-02-08 13:15:00,12.435,sell
2024-03-25 10:45:00,13.013,buy
2024-07-08 14:00:00,13.48,buy
2024-07-16 11:00:00,12.3,buy
2024-07-18 14:15:00,12.68,sell
2024-07-31 14:45:00,13.51,sell
2024-08-08 11:15:00,13.11,buy
2024-08-09 14:15:00,12.76,buy
2024-08-26 10:15:00,11.53,buy
2024-08-30 14:15:00,11.68,sell
2024-09-10 13:30:00,11.39,buy
2024-09-27 10:00:00,13.03,sell
2024-10-08 11:00:00,15.52,sell
2024-10-11 11:15:00,14.26,buy
2024-11-01 11:30:00,16.55,buy
2024-11-13 11:15:00,16.21,buy
2024-11-15 10:30:00,15.48,buy
2024-11-26 14:30:00,14.68,buy
2024-12-25 14:00:00,14.89,buy
2024-12-30 14:30:00,14.69,buy
2025-01-02 10:00:00,14.32,buy
