0,1,2
1994-12-14 00:00:00,0.254,buy
1995-12-13 00:00:00,0.256,buy
1997-09-25 00:00:00,1.963,buy
1998-03-05 00:00:00,2.172,buy
1998-06-15 00:00:00,1.959,buy
1998-07-27 00:00:00,1.697,buy
1998-12-01 00:00:00,1.413,buy
1999-12-30 00:00:00,1.617,buy
2002-11-26 00:00:00,1.746,buy
2003-08-20 00:00:00,2.169,buy
2003-09-24 00:00:00,2.118,buy
2005-01-11 00:00:00,2.17,buy
2005-04-01 00:00:00,2.066,buy
2008-02-05 00:00:00,6.245,buy
2008-03-21 00:00:00,4.666,buy
2008-04-25 00:00:00,3.832,buy
2008-11-13 00:00:00,2.98,sell
2009-10-12 00:00:00,3.895,buy
2010-02-04 00:00:00,4.304,buy
2010-07-07 00:00:00,3.335,buy
2011-06-27 00:00:00,3.201,buy
2015-03-25 00:00:00,5.613,sell
2015-05-29 00:00:00,8.772,sell
2016-01-19 00:00:00,5.452,buy
2017-11-01 00:00:00,4.68,buy
2019-02-11 00:00:00,3.916,buy
2019-05-29 00:00:00,4.489,buy
2020-09-15 00:00:00,4.911,buy
2021-02-22 00:00:00,5.438,buy
2021-08-02 00:00:00,8.061,buy
2021-08-25 00:00:00,7.519,buy
2022-02-08 00:00:00,6.772,buy
2023-09-12 00:00:00,6.363,buy
2023-10-13 00:00:00,6.177,buy
2024-07-26 00:00:00,6.76,buy
