0,1,2
2019-07-11 11:30:00,5.495,buy
2019-08-21 11:30:00,5.348,sell
2019-09-24 14:00:00,5.341,buy
2020-01-14 14:00:00,5.599,buy
2020-06-10 11:30:00,4.903,sell
2020-07-27 15:00:00,4.814,buy
2020-11-19 10:30:00,4.926,sell
2020-12-16 14:00:00,4.874,buy
2020-12-24 14:00:00,4.792,buy
2021-02-01 14:00:00,4.777,buy
2022-03-16 15:00:00,5.303,buy
2022-03-31 10:30:00,5.52,sell
2022-05-19 14:00:00,5.206,buy
2022-05-27 14:00:00,5.44,sell
2022-06-27 10:30:00,5.295,buy
2022-09-09 14:00:00,5.786,sell
2022-12-16 14:00:00,5.812,buy
2023-04-11 14:00:00,6.186,buy
2023-05-24 14:00:00,6.455,buy
2023-06-27 11:30:00,6.438,buy
2023-08-08 11:30:00,6.603,buy
2023-11-21 11:30:00,6.594,buy
2024-03-08 15:00:00,6.909,buy
2024-04-15 15:00:00,7.049,sell
2024-08-12 15:00:00,6.729,buy
2024-09-11 10:30:00,5.758,buy
2024-12-19 14:00:00,6.85,buy
