0,1,2
2019-01-10 11:15:00,9.358,buy
2019-01-14 14:45:00,8.967,buy
2019-01-21 14:20:00,9.819,buy
2019-01-25 14:30:00,9.61,buy
2019-01-28 13:55:00,9.454,buy
2019-01-30 14:10:00,9.123,buy
2019-02-20 10:20:00,10.383,buy
2019-03-01 10:30:00,11.556,buy
2019-03-01 13:15:00,11.522,buy
2019-03-25 11:00:00,14.12,sell
2019-03-26 13:30:00,13.633,buy
2019-03-28 13:30:00,13.146,buy
2019-04-03 10:40:00,14.771,sell
2019-04-12 10:20:00,14.589,buy
2019-04-12 14:00:00,14.38,buy
2019-04-16 09:40:00,14.076,buy
2019-04-19 09:40:00,13.842,buy
2019-04-19 14:20:00,13.572,buy
2019-04-25 13:50:00,12.894,buy
2019-04-30 10:45:00,12.903,sell
2019-05-06 11:15:00,12.408,buy
2019-05-09 15:00:00,11.991,buy
2019-05-17 14:20:00,12.208,buy
2019-05-24 10:40:00,11.782,buy
2019-05-30 14:05:00,11.748,buy
2019-06-13 10:05:00,11.661,buy
2019-06-28 10:15:00,12.278,buy
2019-07-02 10:35:00,12.643,sell
2019-07-11 11:05:00,13.833,sell
2019-07-12 14:25:00,13.772,buy
2019-07-16 11:05:00,14.146,buy
2019-07-18 09:40:00,13.659,buy
2019-08-05 14:30:00,12.938,buy
2019-08-07 15:00:00,12.608,buy
2019-08-20 14:00:00,13.511,buy
2019-08-28 10:30:00,13.425,buy
2019-08-29 09:55:00,13.303,buy
2019-08-30 14:40:00,13.285,buy
2019-09-25 10:35:00,13.451,buy
2019-09-26 10:30:00,12.894,buy
2019-10-17 14:40:00,14.024,buy
2019-10-21 10:45:00,14.928,buy
2019-10-21 14:00:00,14.71,buy
2019-10-31 14:20:00,16.414,buy
2019-11-04 14:05:00,16.327,buy
2019-11-06 13:50:00,16.118,buy
2019-11-11 14:40:00,16.709,buy
2019-11-15 13:10:00,16.7,buy
2019-11-20 13:50:00,16.639,buy
2019-11-21 13:45:00,16.057,buy
2019-11-27 09:40:00,15.267,buy
2019-12-02 10:30:00,15.805,buy
2019-12-10 10:45:00,15.301,sell
2019-12-11 14:05:00,15.171,buy
2019-12-12 14:05:00,14.876,buy
2019-12-20 10:25:00,16.214,buy
2019-12-20 14:55:00,15.866,buy
2019-12-26 09:50:00,14.989,buy
2020-01-08 13:35:00,15.206,buy
2020-02-19 09:55:00,17.795,buy
2020-02-19 14:35:00,17.152,buy
2020-02-21 11:15:00,17.517,sell
2020-02-27 10:30:00,18.264,buy
2020-03-04 13:55:00,17.986,buy
2020-03-23 15:00:00,17.248,buy
2020-03-24 11:00:00,17.265,buy
2020-03-25 13:20:00,17.908,sell
2020-04-13 14:30:00,24.451,buy
2020-04-27 09:50:00,23.573,buy
2020-05-15 09:45:00,23.547,buy
2020-05-15 11:30:00,24.46,sell
2020-05-18 13:50:00,24.077,buy
2020-05-25 10:45:00,22.67,buy
2020-05-27 10:50:00,22.47,buy
2020-05-28 11:30:00,21.844,buy
2020-05-29 13:35:00,23.104,sell
2020-06-02 14:30:00,25.633,sell
2020-06-03 14:35:00,25.024,buy
2020-06-22 10:10:00,31.314,buy
2020-06-22 11:00:00,30.881,buy
2020-07-14 14:05:00,34.47,buy
2020-07-16 15:00:00,32.651,buy
2020-07-17 14:45:00,35.23,sell
2020-07-24 13:45:00,36.038,buy
2020-07-27 14:50:00,35.72,buy
2020-08-03 14:05:00,39.145,sell
2020-08-17 13:15:00,36.076,sell
2020-08-19 14:45:00,37.211,buy
2020-08-24 10:20:00,38.298,buy
2020-09-04 11:15:00,40.646,buy
2020-09-04 13:40:00,40.569,buy
2020-09-07 14:05:00,37.971,buy
2020-09-09 09:50:00,35.143,buy
2020-09-11 14:05:00,36.038,sell
2020-09-15 10:05:00,35.509,buy
2020-09-15 14:35:00,36.172,sell
2020-09-16 14:55:00,35.374,buy
2020-09-22 11:20:00,34.547,buy
2020-09-29 10:20:00,30.189,buy
2020-10-09 09:35:00,32.093,buy
2020-10-22 10:35:00,32.699,buy
2020-10-23 13:55:00,31.959,buy
2020-10-28 11:10:00,33.19,buy
2020-11-09 13:10:00,32.978,sell
2020-11-13 14:30:00,31.256,buy
2020-11-17 13:05:00,30.15,buy
2020-11-24 14:55:00,29.775,buy
2020-12-01 10:15:00,30.112,sell
2020-12-15 10:40:00,34.864,sell
2020-12-16 11:10:00,35.076,buy
2020-12-18 13:30:00,32.334,buy
2020-12-22 13:30:00,32.411,buy
2020-12-23 10:30:00,30.593,buy
2020-12-28 13:40:00,31.083,buy
2020-12-30 13:10:00,30.381,buy
2020-12-31 15:00:00,32.526,sell
2021-01-05 11:30:00,28.697,buy
2021-01-05 14:35:00,30.429,sell
2021-01-12 11:00:00,29.034,buy
2021-01-13 14:50:00,27.485,buy
2021-01-19 14:35:00,26.254,buy
2021-01-21 14:55:00,26.764,buy
2021-01-26 11:15:00,25.984,buy
2021-01-29 10:30:00,23.916,buy
2021-01-29 14:10:00,23.579,buy
2021-02-01 14:25:00,24.82,sell
2021-02-04 13:10:00,25.754,buy
2021-02-08 15:00:00,24.82,buy
2021-02-18 10:35:00,25.109,buy
2021-02-22 14:00:00,27.129,sell
2021-03-04 14:20:00,26.802,buy
2021-03-09 09:55:00,25.648,buy
2021-03-12 13:10:00,25.561,sell
2021-03-16 11:05:00,24.378,buy
2021-03-19 10:20:00,23.916,buy
2021-03-22 14:10:00,24.974,sell
2021-03-24 11:30:00,24.07,buy
2021-03-25 14:45:00,24.147,buy
2021-04-06 13:05:00,24.003,buy
2021-04-22 11:00:00,18.404,sell
2021-05-10 10:50:00,19.173,buy
2021-05-13 10:15:00,19.635,sell
2021-05-21 10:35:00,19.26,buy
2021-05-28 14:35:00,19.356,buy
2021-06-01 13:30:00,20.578,sell
