0,1,2
2001-09-06 00:00:00,2.986,buy
2001-09-21 00:00:00,2.868,buy
2001-10-17 00:00:00,2.691,buy
2002-05-23 00:00:00,2.647,buy
2002-09-18 00:00:00,2.642,buy
2002-11-28 00:00:00,2.537,buy
2003-04-16 00:00:00,2.632,sell
2003-09-25 00:00:00,2.437,buy
2004-06-17 00:00:00,2.493,buy
2004-08-24 00:00:00,2.291,buy
2005-04-27 00:00:00,2.074,buy
2005-06-01 00:00:00,1.857,buy
2005-08-02 00:00:00,2.152,sell
2008-06-26 00:00:00,3.903,buy
2008-08-14 00:00:00,3.258,buy
2009-02-10 00:00:00,3.319,sell
2009-10-12 00:00:00,3.676,buy
2010-10-08 00:00:00,2.404,buy
2011-01-06 00:00:00,2.096,buy
2011-08-05 00:00:00,2.017,buy
2011-10-13 00:00:00,1.849,buy
2012-05-21 00:00:00,1.491,buy
2012-10-08 00:00:00,1.205,buy
2012-11-20 00:00:00,1.16,buy
2014-03-13 00:00:00,0.964,buy
2018-10-23 00:00:00,4.298,buy
2019-01-04 00:00:00,3.43,buy
2019-07-16 00:00:00,3.657,buy
2021-06-29 00:00:00,5.6,buy
2022-11-02 00:00:00,3.7,buy
2023-02-09 00:00:00,4.643,sell
2023-05-29 00:00:00,4.371,buy
2023-12-11 00:00:00,5.215,buy
2024-06-20 00:00:00,4.5,buy
2024-08-27 00:00:00,4.0,buy
2025-01-07 00:00:00,4.12,buy
