0,1,2
2019-02-01 13:45:00,7.211,sell
2019-03-26 10:15:00,10.056,buy
2019-04-11 14:15:00,10.43,buy
2019-04-29 11:30:00,9.734,buy
2019-05-24 14:15:00,9.09,buy
2019-06-06 13:15:00,8.751,buy
2019-06-14 14:30:00,8.89,buy
2019-07-05 09:45:00,9.125,buy
2019-07-29 14:30:00,8.968,buy
2019-08-06 11:00:00,8.415,buy
2019-08-23 14:45:00,8.924,buy
2019-09-19 14:30:00,9.346,buy
2019-11-13 14:45:00,8.564,buy
2019-12-12 09:45:00,8.617,buy
2019-12-17 14:00:00,9.363,sell
2019-12-23 13:15:00,9.214,buy
2020-01-14 10:15:00,9.451,sell
2020-01-23 15:00:00,9.038,buy
2020-02-28 10:00:00,9.118,buy
2020-03-17 10:00:00,8.511,buy
2020-03-19 11:00:00,8.143,buy
2020-03-24 14:30:00,8.134,buy
2020-04-20 14:00:00,8.248,buy
2020-06-12 10:15:00,8.011,buy
2020-06-29 10:45:00,8.271,buy
2020-07-02 14:00:00,9.11,sell
2020-07-09 10:15:00,11.787,sell
2020-07-14 14:30:00,11.287,buy
2020-07-24 14:45:00,10.092,buy
2020-09-08 11:15:00,9.86,buy
2020-11-13 11:15:00,10.029,buy
2020-12-08 10:45:00,10.368,buy
2020-12-14 14:00:00,9.681,buy
2021-02-01 09:45:00,9.083,buy
2021-02-04 10:30:00,8.762,buy
2021-02-08 10:30:00,8.316,buy
2021-03-03 09:45:00,8.512,buy
2021-03-10 11:15:00,8.459,buy
2021-04-13 10:15:00,7.807,buy
2021-04-23 15:00:00,7.807,buy
2021-05-10 11:00:00,7.772,buy
2021-07-02 10:00:00,8.905,buy
2021-07-30 13:30:00,9.988,buy
2021-09-29 13:15:00,13.979,buy
2021-10-08 14:00:00,13.641,buy
2021-10-29 11:00:00,12.835,buy
2021-11-01 10:00:00,12.396,buy
2021-11-30 14:45:00,12.872,buy
2021-12-23 11:00:00,13.293,buy
2021-12-27 10:15:00,13.302,buy
2022-01-10 15:00:00,12.268,buy
2022-01-26 10:00:00,11.91,buy
2022-01-28 10:45:00,11.444,buy
2022-02-14 10:15:00,11.599,buy
2022-02-21 13:30:00,11.297,buy
2022-03-03 14:15:00,11.013,buy
2022-03-08 11:00:00,10.116,buy
2022-03-21 14:15:00,9.896,buy
2022-03-28 10:00:00,9.704,buy
2022-04-07 14:15:00,9.915,buy
2022-04-11 14:15:00,9.43,buy
2022-04-29 11:15:00,8.114,buy
2022-05-17 10:15:00,8.208,buy
2022-05-31 09:45:00,8.543,buy
2022-06-23 10:00:00,9.187,buy
2022-06-30 10:00:00,9.551,buy
2022-07-01 14:00:00,9.401,buy
2022-07-05 13:45:00,9.14,buy
2022-07-11 10:00:00,8.665,buy
2022-08-12 09:45:00,8.636,sell
2022-08-22 10:15:00,8.54,buy
2022-08-29 11:00:00,8.252,buy
2022-08-31 13:30:00,8.329,buy
2022-09-15 15:00:00,8.195,buy
2022-09-29 10:00:00,7.494,buy
2022-10-14 14:00:00,7.609,sell
2022-11-18 13:15:00,8.521,buy
2022-11-23 13:45:00,8.281,buy
2022-12-23 09:45:00,8.454,buy
2023-01-04 10:45:00,8.674,sell
2023-01-05 13:30:00,8.924,sell
2023-02-03 10:15:00,10.123,buy
2023-02-06 15:00:00,9.778,buy
2023-02-15 14:15:00,9.816,buy
2023-03-08 10:00:00,9.538,buy
2023-04-14 11:15:00,10.699,buy
2023-05-12 11:00:00,10.123,buy
2023-05-19 11:15:00,9.883,buy
2023-05-25 10:15:00,9.442,buy
2023-07-07 10:15:00,9.601,buy
2023-07-31 09:45:00,10.742,sell
2023-08-21 10:45:00,10.147,buy
2023-08-31 11:30:00,9.748,buy
2023-09-07 14:30:00,9.601,buy
2023-09-18 10:00:00,9.436,buy
2023-09-22 14:45:00,9.592,sell
2023-10-11 10:45:00,8.588,buy
2023-11-10 11:15:00,8.753,buy
2023-11-27 10:00:00,8.588,buy
2023-12-11 10:45:00,8.373,buy
2024-01-09 15:00:00,7.954,buy
2024-01-31 11:15:00,8.149,buy
2024-02-01 10:30:00,8.11,buy
2024-03-06 10:00:00,8.529,buy
2024-03-07 11:00:00,8.539,buy
2024-03-28 10:30:00,8.013,buy
2024-04-10 14:15:00,7.808,buy
2024-05-08 14:00:00,8.12,buy
2024-05-10 10:30:00,8.159,buy
2024-05-15 13:45:00,8.149,buy
2024-05-17 10:00:00,8.168,buy
2024-05-23 14:45:00,8.032,buy
2024-06-03 10:15:00,7.866,buy
2024-06-06 10:30:00,7.73,buy
2024-06-24 11:30:00,7.788,buy
2024-07-08 13:45:00,7.304,buy
2024-07-16 11:30:00,7.592,sell
2024-07-31 13:30:00,8.427,sell
2024-09-27 10:00:00,9.54,sell
2024-10-08 11:00:00,12.134,sell
2024-10-30 14:45:00,10.345,buy
2024-11-07 14:45:00,11.647,sell
2024-11-13 09:45:00,11.11,buy
2024-11-19 10:00:00,10.683,buy
2024-12-19 11:15:00,10.5,buy
2025-01-08 14:00:00,9.68,buy
