0,1,2
2019-03-15 14:00:00,19.071,sell
2019-04-12 13:30:00,21.084,buy
2019-07-11 11:00:00,17.261,buy
2019-07-15 11:00:00,17.114,buy
2019-08-06 13:30:00,15.246,buy
2019-10-09 14:30:00,16.068,buy
2019-10-24 13:30:00,16.068,buy
2020-01-09 10:00:00,19.931,buy
2020-01-17 11:30:00,19.696,buy
2020-02-04 10:30:00,15.334,buy
2020-02-28 15:00:00,15.911,buy
2020-03-13 14:00:00,16.518,buy
2020-03-19 15:00:00,14.102,buy
2020-04-02 13:30:00,12.85,buy
2020-05-15 11:30:00,14.836,buy
2020-06-29 14:30:00,14.728,buy
2020-07-03 14:00:00,16.166,sell
2020-08-11 11:30:00,19.584,sell
2020-08-21 10:30:00,18.799,buy
2020-09-10 10:30:00,17.925,buy
2020-10-12 11:00:00,16.737,buy
2020-12-28 11:30:00,20.193,buy
2021-03-24 14:30:00,23.638,buy
2021-06-10 11:00:00,25.435,buy
2021-06-18 10:30:00,23.0,buy
2021-07-09 14:00:00,22.028,buy
2021-07-30 15:00:00,18.259,buy
2021-09-06 11:00:00,24.973,sell
2021-09-14 11:00:00,23.835,buy
2021-10-14 11:30:00,24.748,sell
2021-11-19 14:30:00,24.865,buy
2022-01-04 13:30:00,26.544,sell
2022-01-18 15:00:00,25.278,buy
2022-02-17 15:00:00,26.191,buy
2022-06-14 10:30:00,20.89,buy
2022-06-20 15:00:00,22.558,sell
2022-07-11 14:00:00,22.016,buy
2022-09-14 10:30:00,20.974,sell
2023-01-04 10:30:00,24.188,buy
2023-01-06 15:00:00,23.657,buy
2023-01-13 10:30:00,23.628,buy
2023-02-22 11:30:00,24.689,buy
2023-04-24 10:00:00,20.925,buy
2023-05-18 10:00:00,18.831,buy
2023-05-30 15:00:00,19.254,buy
2023-06-30 10:00:00,18.714,buy
2023-07-25 10:30:00,19.529,buy
2023-08-22 10:00:00,17.908,buy
2023-08-28 10:30:00,17.77,buy
2023-08-31 11:00:00,17.003,buy
2023-11-10 14:30:00,15.804,buy
2023-11-28 10:00:00,16.168,buy
2023-12-19 10:30:00,15.794,buy
2023-12-21 10:30:00,15.45,buy
2023-12-26 14:00:00,15.274,buy
2024-01-23 11:00:00,13.986,buy
2024-03-11 10:30:00,14.084,buy
2024-04-01 10:30:00,14.409,buy
2024-04-22 10:30:00,14.291,buy
2024-05-13 14:00:00,14.527,buy
2024-06-11 15:00:00,13.583,buy
2024-06-25 10:30:00,12.728,buy
2024-07-30 14:30:00,11.79,buy
2024-08-23 11:00:00,11.45,buy
2024-08-27 13:30:00,11.21,buy
2024-09-09 13:30:00,11.7,buy
2024-09-18 14:30:00,11.08,buy
2024-10-16 11:00:00,12.93,buy
2024-10-29 11:30:00,14.25,sell
2024-11-13 15:00:00,14.64,buy
2024-11-25 10:30:00,14.28,buy
