0,1,2
2019-01-14 10:55:00,3.333,buy
2019-01-30 14:10:00,3.527,buy
2019-02-15 14:25:00,3.944,buy
2019-02-27 09:50:00,4.552,buy
2019-02-27 14:15:00,4.43,buy
2019-03-01 13:05:00,4.528,buy
2019-03-08 13:45:00,4.521,buy
2019-03-08 14:05:00,4.518,buy
2019-03-12 09:50:00,4.779,sell
2019-03-13 14:05:00,4.725,buy
2019-03-14 13:15:00,4.538,buy
2019-03-26 14:55:00,4.762,buy
2019-03-29 10:00:00,4.844,buy
2019-04-16 11:25:00,5.896,buy
2019-04-18 13:55:00,7.227,sell
2019-04-19 11:30:00,7.529,sell
2019-04-24 09:40:00,6.504,buy
2019-04-26 11:00:00,6.012,buy
2019-04-29 10:30:00,5.988,buy
2019-05-17 13:20:00,5.148,buy
2019-05-17 14:05:00,5.09,buy
2019-05-21 11:20:00,5.053,sell
2019-05-23 14:20:00,4.845,buy
2019-05-30 14:15:00,4.736,buy
2019-06-10 09:40:00,4.347,buy
2019-06-12 10:25:00,4.858,sell
2019-07-02 10:15:00,5.377,sell
2019-07-03 10:25:00,5.258,buy
2019-07-03 13:55:00,5.23,buy
2019-07-09 11:15:00,5.005,buy
2019-07-10 13:20:00,5.032,buy
2019-07-16 10:50:00,5.128,buy
2019-07-18 13:50:00,4.654,buy
2019-07-22 10:05:00,4.671,buy
2019-08-22 13:45:00,4.343,buy
2019-08-26 09:50:00,4.176,buy
2019-08-30 10:30:00,4.435,buy
2019-08-30 14:40:00,4.323,buy
2019-09-17 10:35:00,4.708,buy
2019-09-17 14:10:00,4.66,buy
2019-09-19 09:50:00,4.575,buy
2019-09-19 13:15:00,4.49,buy
2019-09-24 10:00:00,4.531,sell
2019-09-26 13:25:00,4.33,buy
2019-10-25 13:10:00,4.473,sell
2019-10-30 09:45:00,4.579,buy
2019-10-31 13:40:00,4.551,buy
2019-11-05 10:40:00,4.647,buy
2019-11-06 10:45:00,4.804,sell
2019-11-07 10:25:00,4.79,buy
2019-11-11 10:25:00,4.589,buy
2019-11-12 11:20:00,4.439,buy
2019-11-14 10:50:00,4.452,buy
2019-11-19 14:15:00,4.725,buy
2019-12-11 14:55:00,5.022,buy
2019-12-25 10:25:00,5.353,buy
2019-12-25 14:35:00,5.356,buy
2019-12-26 10:30:00,5.442,sell
2019-12-27 10:35:00,5.394,buy
2020-01-10 11:15:00,5.745,buy
2020-01-13 10:00:00,5.766,buy
2020-01-15 09:35:00,5.773,buy
2020-01-21 10:10:00,5.752,buy
2020-02-11 10:20:00,5.609,buy
2020-02-20 09:40:00,5.623,buy
2020-03-17 14:10:00,4.654,buy
2020-03-18 09:50:00,4.889,sell
2020-03-23 14:15:00,4.691,buy
2020-04-08 09:40:00,4.701,buy
2020-04-09 14:35:00,4.855,sell
2020-04-10 10:05:00,4.756,buy
2020-04-16 09:50:00,4.705,buy
2020-04-20 14:45:00,5.049,sell
2020-04-27 13:05:00,4.821,buy
2020-05-20 10:35:00,4.75,buy
