0,1,2
2003-09-23 00:00:00,2.874,buy
2004-06-17 00:00:00,2.58,buy
2004-06-23 00:00:00,2.58,buy
2004-06-30 00:00:00,2.435,buy
2004-07-02 00:00:00,2.508,buy
2004-12-23 00:00:00,1.733,buy
2005-01-06 00:00:00,1.694,buy
2005-02-18 00:00:00,1.655,buy
2005-03-28 00:00:00,1.482,buy
2005-07-14 00:00:00,0.652,buy
2005-07-25 00:00:00,0.63,buy
2005-08-31 00:00:00,0.931,sell
2006-01-10 00:00:00,0.858,buy
2006-05-09 00:00:00,0.825,buy
2006-08-17 00:00:00,0.997,buy
2012-04-10 00:00:00,3.27,buy
2013-06-18 00:00:00,5.728,buy
2014-01-16 00:00:00,4.753,buy
2014-03-31 00:00:00,6.168,sell
2015-03-06 00:00:00,6.215,sell
2017-08-07 00:00:00,7.833,sell
2019-10-11 00:00:00,2.823,buy
2019-10-23 00:00:00,2.742,buy
2020-12-16 00:00:00,4.218,buy
2021-01-19 00:00:00,4.171,buy
2022-01-05 00:00:00,4.39,buy
2023-03-22 00:00:00,4.13,buy
2023-10-18 00:00:00,3.67,buy
2024-07-02 00:00:00,3.27,buy
