0,1,2
1999-05-19 00:00:00,1.602,buy
2000-09-29 00:00:00,2.866,buy
2003-03-24 00:00:00,2.921,sell
2003-08-01 00:00:00,2.726,buy
2004-02-16 00:00:00,3.873,sell
2004-06-23 00:00:00,3.975,buy
2005-09-20 00:00:00,6.664,sell
2005-12-09 00:00:00,6.249,buy
2006-04-14 00:00:00,9.912,sell
2012-05-29 00:00:00,20.691,buy
2012-10-08 00:00:00,18.501,buy
2013-06-20 00:00:00,12.915,buy
2014-01-17 00:00:00,10.152,buy
2016-09-29 00:00:00,12.467,buy
2017-01-25 00:00:00,12.281,buy
2017-08-07 00:00:00,12.05,sell
2018-06-07 00:00:00,12.15,buy
2019-01-07 00:00:00,6.68,buy
2019-08-15 00:00:00,5.6,buy
2019-10-22 00:00:00,8.8,sell
2020-02-25 00:00:00,9.13,sell
2022-09-08 00:00:00,26.84,buy
2023-05-11 00:00:00,20.21,buy
2023-06-05 00:00:00,19.75,buy
2023-09-28 00:00:00,17.16,buy
2023-11-30 00:00:00,15.85,buy
2023-12-25 00:00:00,15.27,buy
2024-07-16 00:00:00,16.12,buy
