0,1,2
2019-04-08 14:00:00,19.542,buy
2019-04-10 10:45:00,19.519,buy
2019-05-16 13:45:00,17.601,buy
2019-05-20 10:00:00,17.744,buy
2019-06-03 11:15:00,17.11,buy
2019-06-10 10:15:00,16.801,buy
2019-08-13 10:30:00,21.424,sell
2019-08-22 14:00:00,23.415,buy
2019-09-11 14:30:00,25.933,buy
2019-09-16 14:30:00,25.783,buy
2019-11-15 13:30:00,22.774,sell
2019-11-22 15:00:00,21.831,buy
2019-12-20 14:15:00,22.17,buy
2020-01-06 13:45:00,23.151,sell
2020-01-20 14:30:00,25.632,sell
2020-03-02 15:00:00,37.252,sell
2020-04-10 14:30:00,31.846,buy
2020-04-17 09:45:00,34.417,sell
2020-04-22 13:30:00,33.851,buy
2020-04-30 14:15:00,35.412,sell
2020-05-07 09:45:00,35.646,sell
2020-05-22 13:45:00,35.87,buy
2020-05-28 09:45:00,34.579,buy
2020-06-08 14:45:00,34.717,buy
2020-06-18 15:00:00,38.747,sell
2020-07-14 13:15:00,49.557,buy
2020-08-06 10:30:00,45.783,buy
2020-09-03 09:45:00,42.374,sell
2020-09-08 10:30:00,38.866,buy
2020-09-09 13:30:00,37.653,buy
2020-10-23 14:45:00,40.009,buy
2020-11-24 15:00:00,43.793,buy
2020-11-26 14:15:00,41.506,buy
2020-12-11 14:45:00,43.132,buy
2020-12-15 14:00:00,42.886,buy
2020-12-24 14:45:00,39.743,buy
2020-12-29 14:15:00,42.186,sell
2020-12-31 11:30:00,42.945,sell
2021-01-04 13:45:00,44.936,sell
2021-01-29 15:00:00,42.462,buy
2021-02-02 11:15:00,41.585,buy
2021-02-23 10:15:00,39.575,buy
2021-02-25 11:00:00,37.456,buy
2021-02-26 11:00:00,36.629,buy
2021-03-09 14:15:00,34.086,sell
2021-03-12 13:15:00,32.864,buy
2021-03-26 14:30:00,34.589,sell
2021-04-06 10:00:00,35.811,buy
2021-04-09 11:30:00,35.18,buy
2021-05-06 10:15:00,32.785,buy
2021-05-10 09:45:00,31.908,buy
2021-06-18 14:45:00,32.179,buy
2021-06-23 14:45:00,33.221,sell
2021-06-28 13:30:00,32.12,buy
2021-08-17 13:15:00,37.108,buy
2021-08-19 15:00:00,35.849,buy
2021-08-20 14:45:00,35.501,buy
2021-08-27 10:30:00,34.44,buy
2021-09-02 13:30:00,32.467,buy
2021-09-15 10:45:00,31.793,buy
2021-09-29 10:30:00,32.239,buy
2021-10-14 14:15:00,32.844,buy
2021-11-01 13:30:00,30.196,buy
2021-11-02 11:30:00,31.634,sell
2021-11-17 14:30:00,31.634,buy
2021-12-06 13:15:00,31.098,buy
2022-01-10 10:15:00,35.591,buy
2022-01-21 14:00:00,37.981,buy
2022-01-27 14:30:00,35.968,buy
2022-02-08 10:15:00,34.897,buy
2022-02-11 14:15:00,33.518,buy
2022-03-28 10:30:00,22.957,buy
2022-04-11 11:15:00,20.607,buy
2022-04-12 11:30:00,20.081,buy
2022-04-21 10:00:00,20.428,buy
2022-04-25 14:45:00,17.83,buy
2022-04-27 10:00:00,16.61,buy
2022-05-05 09:45:00,18.098,sell
2022-05-17 11:30:00,18.426,buy
2022-06-01 09:45:00,19.174,sell
2022-06-06 10:15:00,19.772,sell
2022-06-14 13:30:00,18.686,buy
2022-08-02 13:30:00,19.703,buy
2022-08-10 14:00:00,21.148,buy
2022-08-29 11:00:00,19.254,buy
2022-09-26 13:30:00,17.778,buy
2022-10-11 10:30:00,16.781,buy
2022-11-25 13:45:00,22.953,buy
2022-12-08 10:15:00,22.305,buy
2022-12-19 13:45:00,22.215,buy
2022-12-27 10:00:00,22.853,sell
2023-02-09 11:00:00,24.768,buy
2023-02-14 14:45:00,24.459,buy
2023-02-21 15:00:00,23.172,buy
2023-04-10 14:15:00,24.738,buy
2023-04-24 09:45:00,22.385,buy
2023-04-25 14:15:00,21.707,buy
2023-05-12 10:15:00,20.46,buy
2023-05-25 14:30:00,19.35,buy
2023-06-01 13:45:00,20.57,sell
2023-06-06 11:15:00,20.51,buy
2023-06-13 14:00:00,20.99,sell
2023-06-28 13:15:00,20.22,buy
2023-07-21 10:15:00,18.33,buy
2023-08-15 14:00:00,18.56,buy
2023-09-06 10:15:00,17.77,buy
2023-09-07 14:30:00,17.4,buy
2023-09-13 13:45:00,17.01,buy
2023-09-20 13:30:00,16.62,buy
2023-09-21 14:30:00,16.44,buy
2023-10-16 15:00:00,16.59,buy
2023-10-30 15:00:00,16.43,sell
2023-11-17 14:30:00,17.44,buy
2023-11-24 14:45:00,17.33,buy
2023-11-28 14:30:00,17.03,buy
2023-12-21 09:45:00,17.08,buy
2024-01-08 09:45:00,16.25,buy
2024-01-09 14:30:00,15.3,buy
2024-01-16 13:45:00,13.32,buy
2024-01-18 13:15:00,13.05,buy
2024-01-24 14:00:00,12.54,buy
2024-01-25 14:00:00,12.93,sell
2024-01-30 10:00:00,12.25,buy
2024-02-02 13:45:00,10.61,buy
2024-03-06 11:15:00,12.57,buy
2024-03-07 14:30:00,12.23,buy
2024-03-26 10:45:00,12.46,buy
2024-03-27 14:00:00,11.79,buy
2024-04-10 14:15:00,11.24,buy
2024-04-15 10:30:00,11.29,buy
2024-04-25 11:30:00,11.53,sell
2024-04-29 13:15:00,11.85,sell
2024-05-20 11:00:00,11.99,sell
2024-05-23 14:30:00,11.69,buy
2024-06-14 11:00:00,10.86,buy
2024-06-21 10:00:00,10.32,buy
2024-06-24 13:15:00,10.26,buy
2024-07-04 10:00:00,9.5,buy
2024-07-08 14:00:00,9.0,buy
2024-07-09 13:15:00,8.88,buy
2024-07-11 14:45:00,9.41,sell
2024-08-06 10:00:00,9.18,buy
2024-08-08 11:15:00,9.22,buy
2024-08-20 10:30:00,8.55,buy
2024-08-28 10:15:00,8.1,buy
2024-09-27 10:45:00,10.02,sell
2024-11-01 13:15:00,11.03,buy
2024-11-08 11:30:00,12.71,sell
2024-12-31 14:30:00,10.73,buy
2025-01-08 14:00:00,9.83,buy
