0,1,2
2019-12-18 15:00:00,3.229,sell
2020-04-02 14:00:00,2.544,buy
2021-02-02 14:00:00,2.428,buy
2021-04-13 10:30:00,2.473,buy
2021-06-17 15:00:00,2.419,buy
2021-07-06 11:30:00,2.401,buy
2021-07-28 15:00:00,2.345,buy
2021-12-02 14:00:00,2.753,sell
2022-01-10 14:00:00,2.8,buy
2022-01-26 11:30:00,2.688,buy
2022-08-03 10:30:00,2.556,buy
2022-09-07 15:00:00,2.737,sell
2022-09-28 10:30:00,2.537,buy
2022-09-30 14:00:00,2.527,buy
2022-12-21 10:30:00,2.546,buy
2023-05-05 10:30:00,3.023,sell
2023-05-25 14:00:00,2.909,buy
2023-07-24 14:00:00,2.966,buy
2023-10-09 11:30:00,3.104,buy
2023-10-12 11:30:00,3.074,buy
2024-02-21 10:30:00,3.909,sell
2024-03-13 15:00:00,3.722,buy
2024-05-17 11:30:00,3.948,buy
2024-09-12 14:00:00,3.89,buy
2024-11-13 11:30:00,4.06,buy
