0,1,2
1999-10-18 00:00:00,0.705,buy
2001-06-26 00:00:00,1.014,buy
2002-03-14 00:00:00,0.957,sell
2002-09-17 00:00:00,0.931,buy
2002-11-26 00:00:00,0.809,buy
2003-05-16 00:00:00,0.774,buy
2003-08-05 00:00:00,0.743,buy
2003-11-04 00:00:00,0.662,buy
2005-01-07 00:00:00,0.525,buy
2007-03-29 00:00:00,0.923,sell
2007-07-09 00:00:00,1.31,buy
2008-03-25 00:00:00,1.632,buy
2008-06-19 00:00:00,0.914,buy
2008-08-15 00:00:00,0.875,buy
2008-11-25 00:00:00,1.031,sell
2012-11-29 00:00:00,1.584,buy
2013-06-24 00:00:00,1.621,buy
2014-01-08 00:00:00,1.674,buy
2015-09-01 00:00:00,4.113,buy
2017-05-02 00:00:00,2.961,buy
2017-10-23 00:00:00,2.912,buy
2018-03-28 00:00:00,2.873,buy
2018-06-08 00:00:00,2.603,buy
2020-05-27 00:00:00,2.55,buy
2020-11-04 00:00:00,2.61,buy
2022-03-10 00:00:00,2.95,buy
2023-11-14 00:00:00,2.51,buy
