0,1,2
2020-12-27,27471.05,sell
2020-12-31,28770.0,sell
2021-01-02,32583.98,sell
2021-01-07,39071.32,sell
2021-02-04,38664.52,sell
2021-03-10,55675.93,sell
2021-03-14,60299.94,sell
2021-04-14,62216.17,sell
2021-06-15,41316.03,sell
2022-06-19,19472.24,buy
2022-08-28,20011.21,buy
2023-01-22,22838.0,sell
2023-03-19,26934.96,sell
