0,1,2
1999-01-11 00:00:00,1.662,buy
1999-01-20 00:00:00,1.537,buy
1999-02-03 00:00:00,1.41,buy
1999-03-02 00:00:00,1.367,buy
1999-08-23 00:00:00,1.569,buy
2000-05-19 00:00:00,2.602,buy
2002-09-13 00:00:00,2.459,buy
2002-09-20 00:00:00,2.419,buy
2003-08-20 00:00:00,2.034,buy
2003-08-29 00:00:00,1.954,buy
2003-09-24 00:00:00,1.91,buy
2004-06-23 00:00:00,1.716,buy
2004-06-30 00:00:00,1.661,buy
2005-01-25 00:00:00,1.458,buy
2005-02-03 00:00:00,1.362,buy
2005-07-14 00:00:00,1.07,buy
2005-08-10 00:00:00,1.404,sell
2007-11-15 00:00:00,3.661,buy
2008-04-24 00:00:00,4.011,buy
2008-08-21 00:00:00,1.962,buy
2009-02-18 00:00:00,2.46,sell
2009-03-26 00:00:00,3.21,sell
2009-04-20 00:00:00,4.185,sell
2010-10-11 00:00:00,5.35,buy
2011-09-22 00:00:00,5.105,buy
2012-01-04 00:00:00,4.156,buy
2012-12-25 00:00:00,6.956,sell
2013-05-21 00:00:00,8.363,sell
2013-11-18 00:00:00,7.054,buy
2016-12-15 00:00:00,8.898,buy
2018-06-04 00:00:00,19.09,buy
2018-09-19 00:00:00,14.14,buy
2019-08-16 00:00:00,15.819,buy
2020-05-21 00:00:00,21.132,buy
2021-08-04 00:00:00,34.638,buy
2021-11-10 00:00:00,24.683,buy
2022-11-02 00:00:00,20.934,buy
2023-04-27 00:00:00,24.834,buy
2024-08-09 00:00:00,25.69,buy
2024-09-19 00:00:00,24.6,buy
