0,1,2
2006-01-05 00:00:00,0.702,sell
2010-07-09 00:00:00,4.694,buy
2011-12-19 00:00:00,5.22,buy
2012-08-03 00:00:00,5.338,buy
2012-12-05 00:00:00,5.15,buy
2013-06-27 00:00:00,3.839,buy
2014-03-24 00:00:00,3.732,buy
2017-11-23 00:00:00,5.498,buy
2019-02-27 00:00:00,4.754,sell
2019-08-14 00:00:00,4.018,buy
2019-11-05 00:00:00,3.893,buy
2020-05-06 00:00:00,3.12,buy
2020-10-12 00:00:00,3.614,buy
2021-04-27 00:00:00,4.359,buy
2021-11-10 00:00:00,4.41,buy
2023-10-25 00:00:00,4.843,buy
2023-12-22 00:00:00,4.765,buy
2024-08-01 00:00:00,5.43,buy
2025-01-07 00:00:00,5.59,buy
