0,1,2
2002-11-20 00:00:00,3.001,buy
2003-09-02 00:00:00,2.926,buy
2004-08-20 00:00:00,2.258,buy
2004-10-25 00:00:00,1.929,buy
2005-03-25 00:00:00,1.438,buy
2005-04-27 00:00:00,1.298,buy
2007-09-03 00:00:00,6.315,sell
2008-02-05 00:00:00,4.769,buy
2008-06-19 00:00:00,2.389,buy
2008-08-21 00:00:00,2.104,buy
2008-10-22 00:00:00,1.427,buy
2009-02-18 00:00:00,1.878,sell
2010-02-04 00:00:00,2.38,buy
2010-07-09 00:00:00,1.915,buy
2010-11-26 00:00:00,2.279,buy
2011-12-09 00:00:00,1.717,buy
2012-05-09 00:00:00,1.422,buy
2017-01-26 00:00:00,6.325,buy
2020-05-29 00:00:00,3.797,buy
2020-11-04 00:00:00,4.128,buy
2021-06-21 00:00:00,3.929,buy
2022-02-07 00:00:00,4.271,buy
2023-03-21 00:00:00,4.331,buy
