0,1,2
2004-11-02 00:00:00,2.346,sell
2007-10-31 00:00:00,3.581,buy
2008-11-11 00:00:00,2.162,buy
2010-01-08 00:00:00,6.035,sell
2010-06-23 00:00:00,5.075,buy
2010-09-14 00:00:00,6.488,sell
2011-12-09 00:00:00,4.771,buy
2013-02-25 00:00:00,6.521,sell
2014-01-16 00:00:00,6.983,buy
2017-01-17 00:00:00,15.201,buy
2017-02-23 00:00:00,15.022,buy
2018-07-02 00:00:00,23.66,buy
2018-08-10 00:00:00,17.143,buy
2019-01-07 00:00:00,9.176,buy
2019-03-25 00:00:00,14.024,sell
2020-06-18 00:00:00,31.228,sell
2020-11-30 00:00:00,29.573,buy
2023-04-28 00:00:00,19.105,buy
2023-06-13 00:00:00,17.593,buy
2023-12-12 00:00:00,15.067,buy
2024-01-19 00:00:00,12.773,buy
