0,1,2
1997-09-25 00:00:00,0.807,buy
2000-09-12 00:00:00,2.651,buy
2001-02-13 00:00:00,2.77,buy
2002-06-07 00:00:00,2.175,buy
2002-09-13 00:00:00,2.543,buy
2002-10-30 00:00:00,2.42,buy
2003-01-09 00:00:00,2.03,buy
2003-08-27 00:00:00,1.954,buy
2003-12-26 00:00:00,1.602,buy
2004-06-17 00:00:00,1.363,buy
2004-07-15 00:00:00,1.205,buy
2006-07-11 00:00:00,1.716,sell
2008-08-15 00:00:00,1.202,buy
2008-11-06 00:00:00,0.993,buy
2009-02-18 00:00:00,1.601,sell
2010-02-02 00:00:00,2.777,buy
2010-07-07 00:00:00,2.458,buy
2011-05-09 00:00:00,3.275,buy
2011-09-22 00:00:00,2.731,buy
2011-10-27 00:00:00,2.387,buy
2016-11-09 00:00:00,5.479,buy
2017-06-27 00:00:00,4.418,buy
2018-03-28 00:00:00,3.915,buy
2018-07-06 00:00:00,3.134,buy
2019-07-18 00:00:00,2.695,buy
2021-06-21 00:00:00,5.61,buy
2022-03-24 00:00:00,8.211,buy
2022-09-07 00:00:00,7.565,buy
2023-10-09 00:00:00,5.511,buy
2023-10-27 00:00:00,5.483,buy
2024-06-19 00:00:00,4.671,buy
2025-01-09 00:00:00,4.45,buy
