0,1,2
2019-01-14 14:10:00,22.475,buy
2019-01-17 14:40:00,22.057,buy
2019-01-18 13:05:00,22.228,buy
2019-01-24 13:05:00,22.95,sell
2019-01-31 14:35:00,21.848,buy
2019-02-18 09:40:00,23.33,buy
2019-02-26 10:30:00,25.506,buy
2019-02-27 09:50:00,25.506,buy
2019-03-01 10:35:00,26.123,buy
2019-03-07 10:30:00,27.89,buy
2019-03-18 14:35:00,30.607,sell
2019-03-20 13:25:00,29.628,buy
2019-03-22 10:20:00,30.217,buy
2019-03-25 11:20:00,32.706,sell
2019-04-09 13:55:00,32.754,buy
2019-04-12 13:05:00,29.201,buy
2019-04-22 15:00:00,30.55,buy
2019-04-29 10:10:00,26.988,buy
2019-05-10 13:15:00,24.964,buy
2019-05-14 11:25:00,25.525,buy
2019-05-20 09:35:00,25.373,buy
2019-05-27 09:40:00,25.04,buy
2019-06-04 10:15:00,25.183,buy
2019-06-18 10:30:00,24.005,buy
2019-06-21 09:45:00,25.192,sell
2019-07-03 10:45:00,27.035,buy
2019-07-08 09:40:00,26.931,buy
2019-07-19 09:40:00,26.123,buy
2019-07-19 14:15:00,25.895,buy
2019-07-25 10:40:00,26.475,sell
2019-08-30 14:40:00,30.056,buy
2019-09-04 13:30:00,30.683,buy
2019-10-08 09:40:00,26.959,buy
2019-10-08 13:35:00,26.712,buy
2019-10-10 15:00:00,27.206,sell
2019-10-11 10:25:00,26.912,buy
2019-10-14 13:50:00,29.894,sell
2019-10-16 13:55:00,28.678,buy
2019-10-17 15:00:00,28.166,buy
2019-10-21 10:30:00,26.94,buy
2019-10-23 11:10:00,26.655,buy
2019-10-23 14:30:00,26.465,buy
2019-10-28 10:45:00,27.149,sell
2019-10-29 13:35:00,26.598,buy
2019-10-31 10:10:00,26.076,buy
2019-10-31 10:40:00,26.0,buy
2019-11-11 15:00:00,25.563,buy
2019-11-15 10:05:00,24.841,buy
2019-11-20 09:45:00,25.933,buy
2019-11-20 13:45:00,25.563,buy
2019-12-05 14:35:00,25.601,sell
2019-12-09 14:00:00,26.313,sell
2019-12-12 13:40:00,27.13,sell
2019-12-13 11:20:00,27.235,sell
2019-12-17 10:55:00,28.773,buy
2019-12-20 13:45:00,28.374,buy
2019-12-23 10:10:00,28.356,buy
2020-01-08 14:15:00,28.242,buy
2020-01-14 14:20:00,27.814,buy
2020-02-11 10:20:00,24.755,buy
2020-02-13 10:30:00,24.594,buy
2020-02-17 10:35:00,26.494,sell
2020-02-17 13:35:00,27.282,sell
2020-02-27 09:45:00,29.058,buy
2020-02-27 14:20:00,28.27,buy
2020-03-09 13:30:00,26.522,buy
2020-03-12 11:10:00,27.624,buy
2020-03-20 10:30:00,25.506,sell
2020-03-20 14:40:00,26.066,sell
2020-03-31 13:35:00,25.971,buy
2020-04-07 13:20:00,26.579,sell
2020-04-09 10:40:00,26.779,buy
2020-04-09 13:05:00,26.636,buy
2020-04-17 14:55:00,26.56,buy
2020-04-20 11:00:00,26.266,buy
2020-04-22 11:05:00,25.696,buy
2020-04-23 11:00:00,26.703,sell
2020-04-23 14:55:00,27.425,sell
2020-04-27 10:35:00,26.912,buy
2020-04-27 14:50:00,26.75,buy
2020-05-06 11:25:00,25.886,sell
2020-05-08 13:40:00,26.94,buy
2020-05-20 14:30:00,26.114,buy
2020-05-28 13:15:00,24.765,buy
2020-06-03 14:20:00,24.974,buy
2020-06-05 11:10:00,24.185,buy
2020-06-11 11:15:00,24.527,sell
2020-06-11 14:05:00,24.223,buy
2020-06-12 09:50:00,24.033,buy
2020-06-12 14:20:00,24.803,sell
2020-06-19 09:55:00,24.318,buy
2020-06-23 14:20:00,23.976,buy
2020-07-10 11:05:00,27.387,buy
2020-07-15 10:30:00,27.168,buy
2020-07-16 13:45:00,26.513,buy
2020-07-21 10:45:00,27.881,buy
2020-07-23 13:40:00,30.331,sell
2020-08-04 15:00:00,34.749,buy
2020-08-12 10:00:00,37.218,buy
2020-08-19 10:15:00,38.372,buy
2020-08-19 14:25:00,37.588,buy
2020-08-26 14:10:00,33.611,buy
2020-08-26 15:00:00,33.4,buy
2020-09-01 09:40:00,41.404,sell
2020-09-10 13:05:00,37.894,buy
2020-09-14 14:25:00,36.929,buy
2020-09-16 13:30:00,37.684,buy
2020-09-17 13:40:00,37.034,buy
2020-09-28 14:15:00,35.36,buy
2020-10-14 14:55:00,37.732,buy
2020-10-15 11:30:00,35.925,buy
2020-10-21 13:55:00,35.322,buy
2020-10-26 14:40:00,33.563,buy
2020-10-27 14:00:00,34.71,sell
2020-11-06 13:55:00,32.339,buy
2020-11-10 10:45:00,32.301,buy
2020-11-11 14:35:00,31.354,buy
2020-11-17 11:10:00,30.56,buy
2020-11-17 13:45:00,30.312,buy
2020-11-19 13:50:00,31.918,sell
2020-11-25 14:10:00,30.751,buy
2020-11-27 11:20:00,31.727,sell
2020-12-01 10:50:00,31.01,buy
2020-12-02 14:10:00,30.904,buy
2020-12-03 10:20:00,30.857,buy
2020-12-04 10:55:00,31.096,buy
2020-12-08 09:40:00,32.186,buy
2020-12-15 11:00:00,30.618,sell
2020-12-24 09:55:00,33.611,sell
2021-01-04 14:25:00,37.282,sell
2021-01-08 13:20:00,34.242,buy
2021-01-11 10:20:00,33.524,buy
2021-01-13 13:40:00,34.012,buy
2021-01-15 09:40:00,32.941,buy
2021-01-19 10:50:00,31.88,buy
2021-01-20 13:10:00,30.771,buy
2021-01-25 10:20:00,30.646,buy
2021-01-26 14:10:00,29.853,buy
2021-01-27 10:05:00,29.747,buy
2021-01-28 11:10:00,28.657,buy
2021-02-05 10:45:00,25.215,buy
2021-02-05 15:00:00,24.737,buy
2021-02-09 11:15:00,25.626,sell
2021-02-19 14:10:00,26.946,sell
2021-03-02 13:50:00,26.276,buy
