0,1,2
2011-01-04 00:00:00,5.692,buy
2011-04-11 00:00:00,5.123,buy
2013-08-06 00:00:00,6.753,buy
2014-10-27 00:00:00,7.118,buy
2015-01-26 00:00:00,9.087,sell
2018-08-09 00:00:00,19.1,buy
2019-07-16 00:00:00,26.479,buy
2019-12-03 00:00:00,30.441,buy
2021-02-22 00:00:00,78.264,sell
2021-07-21 00:00:00,71.654,buy
2022-09-14 00:00:00,57.701,buy
2022-12-02 00:00:00,57.809,buy
2023-03-31 00:00:00,57.162,buy
2023-04-28 00:00:00,53.791,buy
2023-06-05 00:00:00,45.638,buy
2023-10-23 00:00:00,41.978,buy
2023-12-25 00:00:00,43.125,buy
2024-01-30 00:00:00,37.862,buy
2024-08-01 00:00:00,42.08,buy
2024-09-24 00:00:00,36.51,buy
