0,1,2
2005-02-03 00:00:00,0.968,buy
2007-03-30 00:00:00,1.558,sell
2007-05-14 00:00:00,1.929,sell
2008-07-14 00:00:00,3.202,sell
2008-10-21 00:00:00,1.213,buy
2009-02-05 00:00:00,1.653,sell
2009-03-31 00:00:00,2.388,sell
2009-04-20 00:00:00,2.858,sell
2010-07-07 00:00:00,3.511,buy
2011-05-10 00:00:00,4.149,buy
2011-06-02 00:00:00,3.602,buy
2011-10-13 00:00:00,3.116,buy
2012-07-04 00:00:00,2.241,buy
2017-09-27 00:00:00,8.673,buy
2018-03-27 00:00:00,9.501,buy
2018-08-10 00:00:00,9.176,buy
2018-09-19 00:00:00,8.29,buy
2019-02-18 00:00:00,8.97,sell
2019-11-25 00:00:00,11.85,buy
2020-11-06 00:00:00,12.191,buy
2021-04-20 00:00:00,12.583,buy
2021-08-04 00:00:00,11.245,buy
2022-04-29 00:00:00,9.124,buy
2022-09-06 00:00:00,9.033,buy
