0,1,2
2019-04-26 14:00:00,13.907,buy
2019-07-04 10:30:00,14.051,buy
2019-07-05 15:00:00,13.952,buy
2019-08-02 10:30:00,13.11,buy
2019-08-06 14:30:00,12.946,buy
2019-08-15 11:30:00,13.001,buy
2019-09-24 10:00:00,13.192,buy
2019-10-21 11:00:00,12.91,buy
2019-11-01 11:00:00,12.892,buy
2019-11-18 13:30:00,12.7,buy
2020-01-22 11:00:00,14.139,buy
2020-03-02 10:30:00,12.801,buy
2020-03-13 11:00:00,12.081,buy
2020-04-14 14:00:00,12.309,sell
2020-04-21 15:00:00,11.735,buy
2020-07-07 10:30:00,14.212,sell
2020-09-17 14:30:00,13.789,buy
2020-10-20 14:00:00,13.404,buy
2020-11-23 15:00:00,17.573,sell
2020-12-08 14:30:00,18.645,buy
2020-12-10 14:00:00,18.498,buy
2021-01-14 14:30:00,20.028,buy
2021-03-05 11:30:00,22.832,buy
2021-03-09 11:00:00,22.584,buy
2021-05-20 13:30:00,23.299,buy
2021-09-27 14:00:00,21.94,buy
2021-10-14 15:00:00,23.393,sell
2021-10-28 11:30:00,21.167,buy
2021-11-10 15:00:00,21.084,buy
2021-11-22 10:30:00,21.471,sell
2021-12-21 11:00:00,20.956,buy
2021-12-27 11:00:00,20.854,buy
2021-12-31 10:30:00,20.45,buy
2022-02-24 14:30:00,19.585,buy
2022-03-16 11:00:00,16.466,buy
2022-04-21 14:00:00,17.074,buy
2022-04-26 11:00:00,15.215,buy
2022-06-14 11:00:00,16.779,buy
2022-06-23 13:30:00,16.172,buy
2022-07-07 10:30:00,15.942,buy
2022-07-12 10:00:00,15.629,buy
2022-08-05 10:00:00,15.572,buy
2022-08-22 11:00:00,16.149,buy
2022-09-02 13:30:00,15.363,buy
2022-09-27 14:00:00,14.568,buy
2022-11-02 13:30:00,15.145,sell
2022-11-07 14:00:00,16.074,sell
2022-11-30 10:30:00,16.519,sell
2022-12-13 11:00:00,16.67,buy
2022-12-16 11:00:00,16.528,buy
2022-12-20 11:00:00,16.225,buy
2022-12-23 11:00:00,15.856,buy
2023-03-13 11:00:00,18.347,buy
2023-05-09 13:30:00,19.806,sell
2023-06-05 11:00:00,18.015,sell
2023-07-03 14:00:00,18.224,sell
2023-07-31 11:30:00,19.491,sell
2023-10-17 13:30:00,17.994,buy
2023-10-24 10:00:00,17.012,buy
2023-11-09 10:30:00,17.187,buy
2023-11-21 14:00:00,17.586,sell
2023-12-11 14:00:00,16.517,buy
2024-01-02 11:00:00,17.518,sell
2024-01-23 11:00:00,16.303,buy
2024-02-20 11:00:00,18.373,sell
2024-05-08 11:30:00,24.935,buy
2024-05-31 14:30:00,24.809,buy
2024-06-04 10:30:00,24.585,buy
2024-06-14 11:30:00,23.623,buy
2024-07-05 11:00:00,23.059,buy
2024-07-25 13:30:00,20.51,buy
2024-08-01 11:00:00,21.34,sell
2024-09-05 11:00:00,19.16,buy
2024-09-09 14:00:00,18.71,buy
2024-09-25 13:30:00,21.2,sell
2024-09-30 10:30:00,23.84,sell
2024-10-16 11:30:00,22.51,buy
2024-10-18 11:30:00,22.19,buy
2024-11-13 11:30:00,22.57,buy
2024-12-19 11:30:00,20.73,buy
