0,1,2
2020-12-27,26619.73,sell
2021-01-07,37130.84,sell
2021-02-03,37554.02,sell
2021-02-04,37886.69,sell
2021-02-19,54990.01,sell
2021-06-29,35925.0,sell
2021-09-03,50158.7,sell
2021-10-25,62777.44,sell
2022-02-08,44178.57,sell
2022-07-20,23370.43,sell
