0,1,2
2023-02-16 10:30:00,19.263,sell
2023-03-03 11:20:00,17.408,buy
2023-03-09 11:10:00,16.406,buy
2023-03-10 09:40:00,16.426,buy
2023-03-14 10:25:00,16.118,buy
2023-03-16 09:45:00,15.89,buy
2023-03-16 14:40:00,15.623,buy
2023-03-28 14:30:00,15.533,buy
2023-04-10 11:10:00,17.041,buy
2023-04-13 11:30:00,16.485,buy
2023-04-19 14:30:00,15.642,buy
2023-05-08 10:00:00,14.303,buy
2023-05-18 14:10:00,14.839,buy
2023-05-29 10:00:00,14.521,buy
2023-05-29 11:15:00,14.422,buy
2023-05-29 14:55:00,14.264,buy
2023-06-06 14:40:00,13.976,buy
2023-06-14 11:00:00,14.789,buy
2023-06-19 13:05:00,14.769,buy
2023-07-06 13:15:00,13.897,buy
2023-07-10 13:40:00,13.887,buy
2023-07-11 09:50:00,13.847,buy
2023-07-20 14:30:00,14.135,buy
2023-07-27 10:15:00,15.017,buy
2023-07-27 11:15:00,14.888,buy
2023-07-27 14:50:00,14.71,buy
2023-08-14 09:40:00,17.993,buy
2023-08-17 10:05:00,22.447,sell
2023-08-18 10:20:00,20.321,buy
2023-09-11 09:55:00,17.27,buy
2023-09-13 10:35:00,17.489,buy
2023-09-14 14:35:00,17.181,buy
2023-09-15 14:40:00,17.131,buy
2023-09-27 09:50:00,17.3,buy
2023-10-10 10:35:00,16.426,buy
2023-10-11 11:25:00,16.277,buy
2023-10-26 09:35:00,16.823,buy
2023-11-13 14:45:00,17.966,buy
2023-11-20 10:30:00,19.605,sell
2023-11-23 13:40:00,18.661,buy
2023-11-24 14:05:00,18.502,buy
2023-11-27 10:20:00,18.433,buy
2023-12-11 10:10:00,20.231,buy
2023-12-12 15:00:00,20.967,buy
2023-12-21 10:30:00,18.373,buy
2023-12-21 13:45:00,18.055,buy
2023-12-22 10:25:00,17.727,buy
2024-01-05 14:30:00,16.893,buy
2024-01-08 10:10:00,16.783,buy
2024-01-09 10:05:00,16.704,buy
2024-01-10 10:15:00,16.247,buy
2024-01-15 10:10:00,16.326,buy
2024-01-23 10:35:00,18.055,sell
2024-01-26 09:55:00,17.489,buy
2024-02-06 09:40:00,13.375,buy
2024-03-04 10:25:00,16.346,buy
2024-03-05 13:40:00,16.366,buy
2024-03-06 10:40:00,16.157,buy
2024-03-07 13:15:00,16.018,buy
2024-03-19 10:20:00,16.366,buy
2024-03-19 14:25:00,16.137,buy
2024-03-22 11:10:00,15.978,buy
2024-03-22 14:55:00,15.959,buy
2024-03-25 14:40:00,15.362,buy
2024-04-02 15:00:00,15.005,buy
2024-04-10 13:20:00,14.369,buy
2024-04-11 14:40:00,14.259,buy
2024-04-12 14:55:00,14.011,buy
2024-04-16 14:30:00,14.538,buy
2024-05-07 11:05:00,15.651,buy
2024-05-16 10:00:00,15.223,buy
2024-05-16 14:45:00,15.054,buy
2024-05-21 09:45:00,15.203,buy
2024-05-23 13:40:00,14.935,buy
2024-05-24 09:40:00,14.776,buy
2024-05-24 14:45:00,14.587,buy
2024-05-27 10:30:00,14.508,buy
2024-05-29 13:55:00,14.488,buy
2024-06-12 10:25:00,14.915,sell
2024-06-19 10:40:00,15.164,buy
2024-06-19 13:25:00,15.104,buy
2024-06-19 14:45:00,15.015,buy
2024-06-20 13:30:00,14.776,buy
2024-06-21 10:40:00,14.637,buy
2024-07-02 15:00:00,14.041,buy
2024-07-08 14:40:00,13.584,buy
2024-07-19 10:25:00,13.852,sell
2024-07-23 10:20:00,13.892,buy
2024-07-24 14:30:00,13.226,buy
2024-07-29 11:20:00,13.494,buy
2024-08-09 10:45:00,13.613,buy
2024-08-09 13:15:00,13.554,buy
2024-08-16 11:25:00,13.574,buy
2024-08-16 13:55:00,13.504,buy
2024-08-20 15:00:00,13.256,buy
2024-09-10 10:25:00,12.358,buy
2024-09-12 09:50:00,12.468,sell
2024-09-13 14:15:00,12.338,buy
2024-09-25 10:20:00,14.034,sell
2024-10-17 14:35:00,14.882,buy
2024-11-01 10:05:00,15.1,buy
2024-11-07 09:35:00,16.35,buy
2024-11-08 14:40:00,16.75,buy
2024-11-14 13:50:00,16.5,buy
2024-11-18 14:25:00,15.3,buy
2024-11-20 14:25:00,15.42,buy
2024-11-25 14:15:00,14.46,buy
2024-11-28 13:30:00,14.92,buy
2024-11-29 09:40:00,14.93,buy
2024-12-06 10:15:00,15.33,buy
2024-12-16 09:55:00,15.5,buy
2024-12-23 14:20:00,14.94,buy
2024-12-31 14:40:00,15.16,buy
2025-01-02 14:05:00,14.45,buy
2025-01-03 10:15:00,14.02,buy
2025-01-03 14:30:00,13.93,buy
2025-01-06 09:40:00,13.77,buy
