0,1,2
2019-01-10 13:55:00,9.312,buy
2019-02-01 13:55:00,9.923,sell
2019-02-11 14:45:00,10.288,sell
2019-02-13 14:30:00,10.34,buy
2019-02-15 10:45:00,10.02,buy
2019-02-19 13:45:00,9.975,buy
2019-02-20 13:30:00,9.819,buy
2019-02-28 11:30:00,10.415,buy
2019-03-05 10:55:00,10.84,sell
2019-03-20 10:35:00,11.757,buy
2019-03-20 13:35:00,11.548,buy
2019-03-21 13:40:00,12.1,sell
2019-03-26 13:25:00,11.593,buy
2019-03-29 09:35:00,11.034,buy
2019-04-02 14:20:00,11.578,buy
2019-04-11 13:05:00,11.19,buy
2019-04-16 09:50:00,11.019,buy
2019-04-22 10:35:00,10.847,buy
2019-04-22 13:45:00,10.616,buy
2019-04-23 14:55:00,10.467,buy
2019-04-30 09:40:00,10.422,buy
2019-05-09 14:35:00,9.595,buy
2019-05-23 10:20:00,9.781,buy
2019-05-23 14:55:00,9.804,buy
2019-05-24 11:05:00,10.012,sell
2019-06-03 10:30:00,9.811,buy
2019-06-13 11:00:00,9.662,buy
2019-06-20 10:45:00,9.645,sell
2019-06-25 10:30:00,10.017,buy
2019-06-27 14:55:00,9.947,buy
2019-06-28 14:15:00,9.668,buy
2019-07-04 14:50:00,9.846,buy
2019-07-08 14:05:00,9.35,buy
2019-07-19 10:45:00,9.784,sell
2019-07-29 14:20:00,9.839,buy
2019-08-01 10:35:00,9.955,buy
2019-08-09 14:35:00,9.017,buy
2019-08-15 10:10:00,8.947,buy
2019-08-20 09:55:00,9.583,sell
2019-08-30 14:10:00,9.707,buy
2019-09-05 09:45:00,10.087,sell
2019-09-10 11:30:00,10.311,buy
2019-09-17 14:15:00,10.156,buy
2019-09-18 14:55:00,10.203,buy
2019-09-20 11:25:00,10.133,buy
2019-10-08 09:40:00,10.001,buy
2019-10-08 14:50:00,9.87,buy
2019-10-09 11:25:00,9.59,buy
2019-10-15 14:00:00,9.784,buy
2019-10-21 10:30:00,9.288,buy
2019-10-24 10:05:00,9.288,buy
2019-10-30 09:35:00,9.203,buy
2019-11-04 10:50:00,9.435,sell
2019-11-06 10:55:00,9.381,sell
2019-11-12 13:55:00,9.149,sell
2019-11-15 10:45:00,9.102,buy
2019-11-20 14:20:00,9.366,buy
2019-11-22 14:35:00,9.203,buy
2019-11-28 11:00:00,9.187,buy
2019-12-03 10:35:00,9.094,buy
2019-12-09 14:15:00,9.49,sell
2019-12-11 10:15:00,9.652,sell
2019-12-13 13:10:00,9.614,buy
2019-12-17 10:20:00,10.025,sell
2019-12-17 13:20:00,10.125,sell
2019-12-18 11:20:00,10.071,buy
2019-12-20 10:30:00,10.35,buy
2019-12-24 09:40:00,10.125,buy
2019-12-25 14:40:00,10.195,buy
2019-12-26 14:25:00,10.226,buy
2020-01-07 10:10:00,13.04,sell
2020-01-07 13:50:00,13.544,sell
2020-01-08 09:40:00,14.141,sell
2020-01-09 11:05:00,13.304,buy
2020-01-10 10:25:00,13.25,buy
2020-01-17 11:00:00,12.49,buy
2020-01-21 14:00:00,12.033,buy
2020-01-22 10:40:00,11.699,buy
2020-02-19 14:40:00,11.265,buy
2020-02-20 11:00:00,11.133,buy
2020-02-21 14:10:00,11.358,buy
2020-02-24 10:40:00,11.188,buy
2020-02-25 10:35:00,12.11,sell
2020-02-26 14:35:00,11.428,buy
2020-02-28 13:20:00,11.11,buy
2020-03-10 09:40:00,10.404,buy
2020-03-10 13:20:00,10.715,sell
2020-03-12 09:45:00,10.404,buy
2020-03-12 13:45:00,10.211,buy
2020-03-12 14:40:00,10.249,buy
2020-03-16 11:30:00,10.319,sell
2020-03-17 10:30:00,9.846,buy
2020-03-19 11:25:00,9.621,buy
2020-03-23 10:35:00,9.637,buy
2020-03-23 15:00:00,9.451,buy
2020-03-30 09:45:00,9.776,buy
2020-04-10 13:45:00,9.668,buy
2020-04-15 14:25:00,9.528,buy
2020-04-24 14:15:00,9.389,buy
2020-05-07 13:40:00,9.296,buy
2020-05-11 13:35:00,9.49,buy
2020-05-12 10:30:00,9.42,buy
2020-05-20 13:30:00,9.203,buy
2020-05-20 14:25:00,9.164,buy
2020-05-22 13:35:00,9.032,buy
2020-05-25 14:10:00,8.753,buy
2020-05-28 13:10:00,8.567,buy
2020-06-01 11:10:00,9.094,sell
2020-06-02 14:20:00,9.249,sell
2020-06-04 14:15:00,9.102,buy
2020-06-08 14:10:00,9.024,buy
2020-06-12 14:20:00,9.335,sell
2020-06-15 10:00:00,9.699,sell
2020-06-18 11:05:00,9.552,buy
2020-06-19 13:15:00,9.493,buy
2020-06-22 13:20:00,9.55,sell
2020-07-09 13:40:00,10.923,sell
2020-07-15 10:35:00,10.543,buy
2020-07-17 13:10:00,9.986,buy
2020-07-23 09:55:00,10.527,buy
2020-07-27 13:30:00,9.905,buy
2020-07-29 14:50:00,10.325,sell
2020-07-31 11:20:00,10.148,buy
2020-08-17 11:30:00,10.535,sell
2020-08-18 11:30:00,10.479,buy
2020-08-24 14:00:00,10.786,sell
2020-08-26 09:35:00,10.552,buy
2020-08-27 10:40:00,10.479,buy
2020-09-04 09:55:00,10.438,buy
2020-09-08 14:10:00,10.535,sell
2020-09-10 13:20:00,9.938,buy
2020-09-10 14:55:00,9.752,buy
2020-09-11 11:15:00,9.695,buy
2020-09-15 14:05:00,9.752,buy
2020-09-25 10:00:00,9.558,buy
2020-09-25 13:10:00,9.534,buy
2020-09-30 14:05:00,9.412,buy
2020-10-15 14:50:00,9.663,buy
2020-10-20 09:55:00,9.558,buy
2020-11-04 13:40:00,9.251,buy
2020-11-13 13:55:00,9.227,buy
2020-11-20 14:05:00,9.55,buy
2020-11-24 14:05:00,9.542,buy
2020-12-03 10:00:00,9.687,buy
2020-12-10 09:45:00,9.13,buy
2020-12-16 13:55:00,8.863,buy
2020-12-18 10:00:00,8.871,sell
2020-12-21 09:50:00,8.742,buy
2020-12-22 13:55:00,8.669,buy
2020-12-23 09:35:00,8.604,buy
2020-12-25 14:10:00,8.176,buy
2020-12-31 09:40:00,8.209,buy
2020-12-31 11:25:00,8.152,buy
2021-01-07 14:25:00,7.691,buy
2021-01-15 13:50:00,8.007,buy
2021-01-19 10:00:00,7.982,buy
2021-01-22 09:40:00,7.837,buy
2021-02-01 10:35:00,7.683,buy
2021-03-02 13:40:00,7.998,buy
2021-03-04 10:25:00,8.128,buy
2021-03-18 09:50:00,8.144,buy
2021-03-30 10:35:00,8.225,buy
2021-04-06 09:55:00,8.572,buy
2021-04-09 09:35:00,8.596,buy
2021-04-21 10:45:00,9.501,buy
2021-04-26 13:45:00,9.243,buy
2021-05-10 09:40:00,8.742,buy
2021-05-12 14:00:00,9.025,sell
2021-05-24 14:00:00,8.895,buy
2021-05-26 14:55:00,8.79,buy
2021-05-31 10:30:00,8.653,buy
2021-05-31 13:20:00,8.629,buy
2021-06-02 13:55:00,8.37,buy
2021-06-07 10:35:00,8.701,sell
2021-06-11 13:25:00,8.653,buy
2021-06-16 13:15:00,8.389,buy
2021-06-18 10:25:00,8.295,buy
2021-06-23 10:25:00,8.219,buy
2021-06-23 13:10:00,8.21,buy
2021-06-30 10:30:00,8.295,buy
2021-06-30 13:50:00,8.287,buy
2021-07-02 11:05:00,8.321,buy
2021-07-05 10:25:00,8.27,buy
2021-07-14 09:40:00,8.542,sell
2021-07-23 10:05:00,9.206,sell
2021-07-26 13:40:00,8.84,buy
2021-08-06 09:45:00,8.517,buy
2021-08-10 13:30:00,8.627,sell
2021-08-13 09:40:00,8.398,buy
2021-08-17 13:30:00,8.355,buy
2021-08-24 13:10:00,8.517,sell
2021-08-27 13:30:00,8.619,buy
2021-08-31 10:40:00,8.755,buy
2021-09-16 14:25:00,9.461,buy
2021-09-17 11:05:00,9.265,buy
2021-09-23 13:15:00,9.623,sell
2021-09-27 10:40:00,9.257,buy
2021-09-29 09:40:00,9.01,buy
2021-09-29 14:55:00,8.849,buy
2021-10-12 14:45:00,8.874,buy
2021-10-19 14:55:00,9.019,buy
2021-10-20 14:55:00,8.917,buy
2021-10-27 10:30:00,8.695,buy
2021-11-01 10:25:00,9.376,sell
2021-11-02 10:55:00,9.07,buy
2021-11-05 09:55:00,9.274,sell
2021-11-23 10:50:00,9.333,buy
2021-11-30 14:25:00,9.087,buy
2021-12-07 11:00:00,8.985,buy
2021-12-08 13:20:00,9.129,sell
2021-12-28 14:15:00,10.176,buy
2021-12-31 10:40:00,10.542,sell
2022-01-20 10:30:00,10.737,buy
2022-01-21 10:40:00,10.286,buy
2022-01-24 11:15:00,10.329,sell
2022-01-25 13:30:00,10.074,buy
2022-01-26 13:35:00,9.844,buy
2022-01-27 14:35:00,9.623,buy
2022-02-08 14:30:00,10.065,sell
2022-02-11 14:25:00,10.508,buy
2022-02-14 10:45:00,10.312,buy
2022-02-15 13:40:00,10.244,buy
2022-02-15 14:35:00,10.21,buy
2022-02-28 14:10:00,9.878,sell
2022-03-03 14:05:00,9.929,buy
2022-03-08 09:50:00,9.793,buy
2022-03-09 09:45:00,9.512,buy
2022-03-11 14:10:00,9.665,sell
2022-03-15 09:45:00,9.248,buy
2022-03-15 13:25:00,8.993,buy
2022-03-16 10:35:00,8.593,buy
2022-03-17 13:25:00,9.138,sell
2022-03-25 11:20:00,9.41,sell
2022-03-29 10:50:00,9.385,buy
2022-03-31 10:30:00,9.631,sell
2022-04-11 10:50:00,9.529,buy
2022-04-14 09:40:00,9.58,buy
2022-04-15 13:20:00,9.376,buy
2022-04-15 14:55:00,9.402,buy
2022-04-19 10:30:00,8.968,buy
2022-04-20 14:20:00,9.002,buy
2022-04-21 10:30:00,8.806,buy
2022-04-21 14:30:00,8.644,buy
2022-04-22 09:45:00,8.542,buy
2022-04-29 10:25:00,8.585,sell
2022-05-11 10:30:00,8.823,sell
2022-05-11 13:20:00,8.891,sell
2022-05-19 10:10:00,8.687,buy
2022-05-20 09:50:00,8.883,sell
2022-05-24 11:00:00,8.832,buy
2022-05-24 14:50:00,8.695,buy
2022-06-02 10:30:00,9.087,buy
2022-06-07 14:25:00,8.993,buy
2022-06-14 10:25:00,8.78,buy
2022-06-15 13:30:00,9.086,sell
2022-06-22 14:55:00,8.804,buy
2022-06-28 15:00:00,9.131,sell
2022-06-29 13:50:00,9.049,buy
2022-07-01 10:05:00,9.031,buy
2022-07-06 10:40:00,8.622,buy
2022-07-07 14:05:00,8.504,buy
2022-07-22 13:10:00,8.522,buy
2022-07-27 13:15:00,8.504,buy
2022-08-09 09:35:00,8.204,sell
2022-08-09 10:30:00,8.158,buy
2022-08-10 10:55:00,8.14,buy
2022-08-16 10:15:00,8.34,buy
2022-09-08 11:00:00,8.367,buy
2022-09-21 10:20:00,7.985,buy
2022-09-26 14:15:00,7.731,buy
2022-10-19 10:25:00,7.831,buy
2022-10-26 10:50:00,7.612,sell
2022-10-28 14:00:00,7.64,buy
2022-10-28 15:00:00,7.549,buy
2022-11-14 13:50:00,8.113,buy
2022-12-07 10:45:00,8.777,buy
2022-12-12 10:20:00,8.64,buy
2022-12-16 10:15:00,8.649,buy
2022-12-19 14:20:00,8.458,buy
2022-12-26 10:20:00,8.613,sell
2023-01-12 13:15:00,8.413,buy
2023-01-20 09:40:00,8.586,sell
2023-02-03 13:20:00,8.868,buy
2023-02-08 13:55:00,8.822,buy
2023-02-10 10:10:00,9.177,sell
2023-02-13 09:55:00,9.104,buy
2023-02-17 13:20:00,9.095,buy
2023-02-21 11:25:00,9.15,buy
2023-02-23 13:45:00,9.068,buy
2023-02-28 13:55:00,9.049,buy
2023-03-01 13:25:00,9.368,sell
2023-03-27 14:00:00,11.205,sell
2023-03-30 14:45:00,11.078,buy
2023-04-06 10:20:00,11.787,buy
2023-04-07 09:45:00,11.232,buy
2023-04-27 13:15:00,15.634,buy
2023-05-04 09:40:00,17.435,sell
2023-05-05 13:40:00,16.662,buy
2023-05-09 13:25:00,15.98,buy
2023-05-12 14:05:00,15.034,buy
2023-05-19 14:20:00,14.088,buy
2023-05-22 10:45:00,13.943,buy
2023-06-02 13:35:00,15.116,buy
2023-06-06 10:50:00,15.571,buy
2023-06-07 13:55:00,15.616,sell
2023-06-19 09:40:00,15.066,buy
2023-06-19 15:00:00,14.562,buy
2023-06-27 14:10:00,12.557,buy
2023-06-29 14:20:00,12.68,sell
2023-07-21 13:25:00,11.891,buy
2023-07-26 10:20:00,12.034,buy
2023-07-26 14:50:00,11.853,buy
2023-08-14 14:55:00,12.024,sell
2023-08-15 15:00:00,11.673,buy
2023-08-28 13:45:00,11.635,buy
2023-08-28 15:00:00,11.606,buy
2023-08-31 13:05:00,11.996,buy
2023-09-01 10:45:00,11.901,buy
2023-09-06 10:20:00,11.131,buy
2023-09-06 14:40:00,11.064,buy
2023-09-11 10:50:00,11.045,sell
2023-09-13 13:35:00,11.045,buy
2023-09-21 13:45:00,11.425,buy
2023-09-25 14:25:00,11.739,buy
2023-10-19 11:00:00,11.464,buy
2023-10-23 10:05:00,11.169,buy
2023-10-23 14:45:00,11.074,buy
2023-10-31 10:20:00,11.131,buy
2023-11-09 10:40:00,12.424,buy
2023-11-10 10:55:00,12.053,buy
2023-11-14 10:25:00,12.062,buy
2023-11-17 10:15:00,12.081,buy
2023-12-06 09:40:00,12.509,buy
2023-12-13 10:55:00,13.669,buy
2024-01-02 15:00:00,12.262,buy
2024-01-05 11:05:00,13.041,sell
2024-01-11 13:30:00,12.699,sell
2024-01-18 09:40:00,12.481,buy
2024-01-22 10:25:00,12.547,buy
2024-01-22 13:30:00,12.186,buy
2024-01-24 14:55:00,12.509,sell
2024-02-01 14:45:00,13.032,buy
2024-02-05 10:30:00,12.604,buy
2024-02-06 09:40:00,12.205,buy
2024-02-07 10:35:00,13.792,sell
2024-02-22 10:50:00,13.754,buy
2024-02-26 14:40:00,13.659,buy
2024-02-27 14:45:00,14.249,sell
2024-02-29 09:40:00,13.897,buy
2024-03-05 13:10:00,14.638,sell
2024-03-07 10:40:00,14.667,buy
2024-03-13 10:20:00,15.712,buy
2024-03-26 13:35:00,14.79,buy
2024-03-27 10:25:00,14.648,buy
2024-03-28 14:55:00,14.61,buy
2024-03-29 10:30:00,14.439,buy
2024-04-03 10:40:00,13.906,buy
2024-05-08 10:20:00,14.581,buy
2024-05-22 15:00:00,15.437,buy
2024-05-27 09:35:00,14.98,buy
2024-05-30 13:20:00,14.695,buy
2024-06-17 13:45:00,14.895,buy
2024-06-18 10:30:00,14.857,buy
2024-06-19 14:40:00,14.828,buy
2024-06-28 14:35:00,14.89,buy
2024-07-05 14:30:00,14.9,sell
2024-07-08 14:30:00,14.62,buy
2024-07-10 09:55:00,15.17,sell
2024-07-11 10:45:00,14.24,buy
2024-07-12 09:40:00,14.02,buy
2024-07-15 09:40:00,13.71,buy
2024-07-16 10:35:00,13.22,buy
2024-07-24 09:40:00,13.09,buy
2024-07-29 10:00:00,13.01,buy
2024-08-09 10:25:00,12.95,buy
2024-08-30 14:35:00,13.87,sell
2024-09-12 09:45:00,13.74,buy
2024-10-11 14:55:00,14.35,buy
2024-10-17 11:00:00,14.82,buy
2024-10-30 13:40:00,13.98,buy
2024-11-01 10:30:00,12.37,buy
2024-11-12 14:05:00,12.91,buy
2024-11-14 14:50:00,12.79,buy
2024-11-21 14:30:00,12.76,buy
2024-11-27 10:25:00,12.19,buy
2024-11-28 09:45:00,12.73,sell
2024-12-27 11:00:00,12.7,buy
2024-12-31 14:45:00,12.6,buy
2025-01-07 13:35:00,12.47,buy
