time,price,signal,label
2023-04-26,95.2,buy,1.0
2023-06-26,102.48,buy,2.0
2024-02-22,133.94,sell,4.0
2024-02-23,135.51,sell,4.0
2024-02-26,135.22,sell,4.0
2024-02-27,134.69,sell,4.0
2024-05-02,165.33,sell,3.0
2024-05-03,165.97,sell,3.0
2024-05-06,167.88,sell,3.0
2024-05-07,169.96,sell,3.0
2024-07-12,168.8,sell,4.0
2024-07-15,170.12,sell,4.0
2024-07-16,173.74,sell,4.0
2024-07-17,173.0,sell,4.0
2024-07-18,171.08,sell,4.0
2024-10-31,198.35,sell,4.0
2024-11-01,198.18,sell,4.0
2024-11-04,200.24,sell,4.0
2024-12-09,219.33,sell,3.0
