time,price,signal,label
2002-02-05,417.98,buy,2.0
2002-02-06,410.52,buy,1.0
2002-02-07,411.83,buy,1.0
2002-04-12,439.44,buy,2.0
2002-04-15,428.43,buy,2.0
2002-04-16,448.87,buy,2.0
2002-04-23,424.51,buy,2.0
2002-04-26,401.66,buy,2.0
2002-04-29,400.07,buy,2.0
2002-07-23,251.91,buy,1.0
2002-07-24,276.08,buy,1.0
2003-02-05,336.5,buy,2.0
2003-03-24,357.0,sell,4.0
2003-06-04,430.2,sell,4.0
2003-06-05,435.0,sell,4.0
2003-06-06,436.9,sell,4.0
2003-07-15,468.3,sell,3.0
2003-08-04,438.7,buy,2.0
2003-09-19,469.9,sell,4.0
2003-09-22,463.8,sell,4.0
2003-09-24,465.3,sell,4.0
2004-01-06,498.4,sell,3.0
2004-01-07,499.1,sell,3.0
2004-01-08,501.2,sell,3.0
2004-05-11,456.9,buy,2.0
2004-05-12,463.1,buy,2.0
2004-06-08,476.0,sell,3.0
2004-07-07,456.3,buy,2.0
2004-07-09,450.3,buy,2.0
2004-07-19,439.9,buy,1.0
2004-09-24,441.5,buy,2.0
2004-09-27,436.1,buy,2.0
2004-09-28,443.1,buy,2.0
2004-10-22,425.6,buy,1.0
2004-10-25,425.8,buy,1.0
2004-10-26,433.4,buy,1.0
2004-12-23,487.5,sell,3.0
2004-12-27,483.1,sell,3.0
2007-03-20,50.64,buy,1.0
2007-03-21,52.03,buy,2.0
2007-03-22,51.84,buy,2.0
2007-04-23,53.11,sell,4.0
2007-07-27,46.97,buy,2.0
2007-07-30,47.19,buy,2.0
2007-07-31,46.57,buy,2.0
2007-08-01,46.85,buy,2.0
2007-10-22,42.61,buy,2.0
2007-10-23,42.44,buy,2.0
2007-11-02,37.73,buy,2.0
2007-11-06,35.08,buy,2.0
2007-11-07,33.41,buy,2.0
2007-11-08,32.9,buy,2.0
2008-01-17,24.96,buy,1.0
2008-01-18,24.45,buy,1.0
2008-01-22,24.4,buy,1.0
2008-03-04,22.1,buy,2.0
2008-03-05,22.15,buy,2.0
2008-03-06,21.17,buy,1.0
2008-03-07,20.91,buy,1.0
2008-03-10,19.69,buy,1.0
2008-03-11,21.49,buy,1.0
2008-04-29,26.32,sell,3.0
2008-05-22,21.72,buy,2.0
2008-06-10,20.26,buy,2.0
2008-07-01,17.13,buy,1.0
2008-11-20,4.71,buy,1.0
2008-11-21,3.77,buy,1.0
2008-11-24,5.95,buy,1.0
2009-01-16,3.5,buy,1.0
2009-01-20,2.8,buy,1.0
2009-01-21,3.67,buy,1.0
2009-02-19,2.51,buy,1.0
2009-02-20,1.95,buy,1.0
2009-02-23,2.14,buy,1.0
2009-02-24,2.6,buy,1.0
2009-03-02,1.2,buy,1.0
2009-03-03,1.22,buy,1.0
2009-06-17,3.08,buy,2.0
2009-06-18,3.13,buy,2.0
2009-08-07,3.85,sell,4.0
2009-08-10,3.94,sell,4.0
