time,price,signal,label
2002-02-26,40.72,sell,4.0
2002-02-27,40.92,sell,4.0
2002-03-04,42.65,sell,3.0
2002-03-05,42.5,sell,3.0
2002-07-16,35.2,buy,2.0
2002-07-17,35.61,buy,2.0
2002-07-22,30.27,buy,1.0
2002-07-23,30.92,buy,1.0
2003-01-27,31.82,buy,1.0
2003-01-28,32.66,buy,1.0
2003-03-06,34.56,sell,4.0
2003-05-28,36.45,sell,3.0
2003-06-05,37.16,sell,3.0
2003-07-01,36.18,buy,2.0
2003-09-04,38.16,sell,3.0
2003-12-09,37.64,sell,4.0
2003-12-10,37.79,sell,4.0
2004-08-04,46.24,sell,4.0
2004-09-03,47.06,sell,4.0
2004-09-07,47.15,sell,4.0
2004-09-08,47.07,sell,4.0
2004-09-22,48.86,sell,3.0
2007-03-20,72.0,sell,4.0
2007-03-21,73.23,sell,4.0
2007-03-22,74.36,sell,4.0
2007-03-23,75.02,sell,4.0
2007-04-23,79.2,sell,4.0
2007-05-21,83.59,sell,4.0
2007-05-22,82.77,sell,4.0
2007-07-13,90.33,sell,3.0
2007-07-16,89.7,sell,3.0
2007-09-19,92.12,sell,3.0
2007-09-20,92.09,sell,3.0
2007-11-05,87.66,buy,2.0
2007-11-06,90.38,buy,2.0
2008-01-17,83.91,buy,1.0
2008-01-18,85.08,buy,2.0
2008-01-23,83.45,buy,2.0
2008-04-17,93.38,sell,3.0
2008-04-18,94.0,sell,3.0
2008-07-17,80.33,buy,2.0
2008-07-18,81.54,buy,2.0
2008-10-13,73.08,buy,2.0
2009-02-18,71.94,buy,2.0
2009-03-03,64.36,buy,1.0
2009-08-18,66.49,buy,1.0
2009-10-05,67.58,buy,1.0
2009-10-16,73.12,sell,3.0
2009-10-20,73.02,sell,4.0
2009-12-15,68.82,buy,2.0
2009-12-16,68.44,buy,2.0
2009-12-17,68.51,buy,2.0
2010-01-26,65.79,buy,2.0
2010-01-27,65.61,buy,2.0
2010-04-06,67.9,sell,3.0
2010-05-07,63.7,buy,2.0
2010-05-10,65.23,buy,2.0
2010-05-21,60.88,buy,2.0
2010-07-01,56.61,buy,1.0
2010-10-04,62.19,sell,4.0
2010-10-06,63.94,sell,4.0
2010-10-07,63.91,sell,4.0
2010-10-08,64.38,sell,4.0
2010-10-11,64.55,sell,4.0
2010-11-05,70.0,sell,4.0
2010-11-08,70.32,sell,4.0
2010-11-09,70.63,sell,4.0
2010-11-10,71.13,sell,4.0
2011-01-04,74.9,sell,4.0
2011-01-05,74.7,sell,4.0
2011-01-07,75.59,sell,4.0
2011-01-10,75.13,sell,4.0
2011-01-13,76.71,sell,4.0
2011-01-18,78.71,sell,4.0
2011-01-19,78.24,sell,4.0
2011-02-02,83.41,sell,4.0
2011-02-03,83.44,sell,4.0
2011-03-17,81.16,buy,2.0
2011-08-05,74.82,buy,2.0
2011-08-08,70.19,buy,2.0
2011-08-09,71.64,buy,2.0
2011-08-11,69.82,buy,2.0
2012-01-23,87.47,sell,3.0
2012-01-24,87.18,sell,3.0
2012-04-11,82.7,buy,2.0
2012-05-15,81.79,buy,2.0
2012-06-01,77.92,buy,1.0
2012-06-04,77.83,buy,1.0
2012-06-05,77.6,buy,1.0
2012-09-14,92.3,sell,3.0
2012-09-17,91.91,sell,3.0
2012-11-09,87.21,buy,2.0
2012-11-12,87.32,buy,2.0
2013-04-17,86.08,buy,1.0
2013-04-18,86.62,buy,1.0
2013-05-09,91.03,sell,3.0
2013-08-13,89.4,buy,2.0
2013-11-05,91.99,sell,4.0
2013-11-06,93.22,sell,4.0
2013-11-07,91.96,sell,4.0
2013-12-19,99.43,sell,3.0
2013-12-20,98.68,sell,3.0
2014-01-27,94.92,buy,2.0
2014-01-28,95.65,buy,2.0
2014-02-03,90.05,buy,1.0
2014-02-04,90.02,buy,2.0
2014-02-05,89.58,buy,1.0
2014-04-01,97.73,sell,4.0
2014-04-02,97.95,sell,4.0
2014-04-17,100.42,sell,4.0
2014-04-21,100.93,sell,3.0
2014-04-22,100.37,sell,4.0
2014-06-23,104.38,sell,3.0
2014-06-24,102.73,sell,3.0
2014-09-26,95.43,buy,2.0
2014-12-01,92.35,buy,2.0
2014-12-15,86.9,buy,1.0
2015-07-28,82.48,buy,2.0
2015-08-05,77.17,buy,2.0
2015-08-06,78.09,buy,2.0
2015-08-25,68.71,buy,1.0
2015-08-26,72.5,buy,2.0
2015-10-09,79.26,sell,4.0
2015-11-03,86.85,sell,3.0
2015-11-04,85.98,sell,3.0
2015-12-09,75.63,buy,1.0
2016-07-29,88.95,buy,2.0
2016-08-01,85.86,buy,2.0
2016-08-02,87.04,buy,2.0
2016-08-03,87.49,buy,2.0
2016-09-21,83.3,buy,2.0
2016-10-31,83.32,buy,1.0
2016-11-01,83.65,buy,1.0
2016-11-02,83.45,buy,1.0
2016-11-03,83.66,buy,1.0
2016-12-12,90.98,sell,3.0
2016-12-13,92.58,sell,3.0
2016-12-14,90.58,sell,3.0
2017-01-10,85.93,buy,2.0
2017-01-11,86.81,buy,2.0
2017-02-09,81.84,buy,2.0
2017-03-31,82.01,sell,3.0
2017-06-05,80.12,buy,2.0
2017-08-16,77.47,buy,2.0
2017-08-17,76.26,buy,2.0
2017-08-18,76.64,buy,2.0
2017-11-17,80.24,buy,1.0
2017-11-20,80.55,buy,1.0
2018-01-04,86.82,sell,3.0
2018-01-05,86.75,sell,3.0
2018-01-08,87.14,sell,3.0
2018-02-06,78.35,buy,2.0
2018-02-07,76.94,buy,2.0
2018-02-08,76.07,buy,2.0
2018-02-09,75.78,buy,2.0
2018-08-16,78.0,buy,1.0
2018-09-12,83.13,sell,3.0
2018-09-20,84.82,sell,3.0
2018-09-25,86.5,sell,3.0
2018-10-15,80.82,buy,2.0
2018-10-16,81.2,buy,2.0
2018-10-25,78.31,buy,2.0
2018-12-20,68.63,buy,1.0
