time,label
2004-02-25,1
2004-02-26,1
2004-02-27,1
2004-03-01,1
2004-03-02,1
2004-04-05,1
2004-04-06,1
2004-04-07,1
2004-04-08,1
2004-04-12,1
2004-05-14,1
2004-05-17,1
2004-05-18,1
2004-05-19,1
2004-05-20,1
2004-06-25,3
2004-06-28,3
2004-06-29,3
2004-06-30,3
2004-07-01,3
2004-08-06,2
2004-08-09,2
2004-08-10,2
2004-08-11,2
2004-08-12,2
2004-08-30,1
2004-08-31,1
2004-09-01,1
2004-09-02,1
2004-09-03,1
2004-11-08,1
2004-11-09,1
2004-11-10,1
2004-11-11,1
2004-11-12,1
2009-09-16,2
2009-09-17,2
2009-09-18,2
2009-09-21,2
2009-09-22,2
2009-11-04,1
2009-11-05,1
2009-11-06,1
2009-11-09,1
2009-11-10,1
2009-12-17,1
2009-12-18,1
2009-12-21,1
2009-12-22,1
2009-12-23,1
2010-02-22,3
2010-02-23,3
2010-02-24,3
2010-02-25,3
2010-02-26,3
2010-03-23,1
2010-03-24,1
2010-03-25,1
2010-03-26,1
2010-03-29,1
2010-08-11,2
2010-08-12,2
2010-08-13,2
2010-08-16,2
2010-08-17,2
2010-09-03,3
2010-09-07,3
2010-09-08,3
2010-09-09,3
2010-09-10,3
2010-10-28,2
2010-10-29,2
2010-11-01,2
2010-11-02,2
2010-11-03,2
2010-12-16,1
2010-12-17,1
2010-12-20,1
2010-12-21,1
2010-12-22,1
2011-02-09,1
2011-02-10,1
2011-02-11,1
2011-02-14,1
2011-02-15,1
2011-03-24,1
2011-03-25,1
2011-03-28,1
2011-03-29,1
2011-03-30,1
2011-04-20,1
2011-04-21,1
2011-04-25,1
2011-04-26,1
2011-04-27,1
2011-05-23,2
2011-05-24,2
2011-05-25,2
2011-05-26,2
2011-05-27,2
2011-08-04,2
2011-08-05,2
2011-08-08,2
2011-08-09,2
2011-08-10,2
2011-09-08,2
2011-09-09,2
2011-09-12,2
2011-09-13,2
2011-09-14,2
2011-10-21,1
2011-10-24,1
2011-10-25,1
2011-10-26,1
2011-10-27,1
2011-12-08,3
2011-12-09,3
2011-12-12,3
2011-12-13,3
2011-12-14,3
2011-12-16,1
2011-12-19,1
2011-12-20,1
2011-12-21,1
2011-12-22,1
2012-03-12,3
2012-03-13,3
2012-03-14,3
2012-03-15,3
2012-03-16,3
2012-04-09,2
2012-04-10,2
2012-04-11,2
2012-04-12,2
2012-04-13,2
2012-06-07,2
2012-06-08,2
2012-06-11,2
2012-06-12,2
2012-06-13,2
2012-07-06,1
2012-07-09,1
2012-07-10,1
2012-07-11,1
2012-07-12,1
2012-10-24,1
2012-10-25,1
2012-10-26,1
2012-10-31,1
2012-11-01,1
2012-12-19,2
2012-12-20,2
2012-12-21,2
2012-12-24,2
