time,label
2018-03-21,2
2018-03-22,2
2018-03-23,2
2018-03-26,2
2018-03-27,2
2018-05-29,3
2018-05-30,3
2018-05-31,3
2018-06-01,3
2018-06-04,3
2018-06-14,3
2018-06-15,3
2018-06-18,3
2018-06-19,3
2018-06-20,3
2018-08-07,1
2018-08-08,1
2018-08-09,1
2018-08-10,1
2018-08-13,1
2018-09-26,3
2018-09-27,3
2018-09-28,3
2018-10-01,3
2018-10-02,3
2018-10-11,2
2018-10-12,2
2018-10-15,2
2018-10-16,2
2018-10-17,2
2018-11-09,3
2018-11-12,3
2018-11-13,3
2018-11-14,3
2018-11-15,3
2019-01-04,1
2019-01-07,1
2019-01-08,1
2019-01-09,1
2019-01-10,1
2019-01-30,1
2019-01-31,1
2019-02-01,1
2019-02-04,1
2019-02-05,1
2019-07-16,3
2019-07-17,3
2019-07-18,3
2019-07-19,3
2019-07-22,3
2019-07-31,2
2019-08-01,2
2019-08-02,2
2019-08-05,2
2019-08-06,2
2019-10-04,3
2019-10-07,3
2019-10-08,3
2019-10-09,3
2019-10-10,3
2019-11-05,3
2019-11-06,3
2019-11-07,3
2019-11-08,3
2019-11-11,3
2020-01-08,1
2020-01-09,1
2020-01-10,1
2020-01-13,1
2020-01-14,1
2020-02-21,2
2020-02-24,2
2020-02-25,2
2020-02-26,2
2020-02-27,2
2020-05-29,1
2020-06-01,1
2020-06-02,1
2020-06-03,1
2020-06-04,1
2020-07-21,3
2020-07-22,3
2020-07-23,3
2020-07-24,3
2020-07-27,3
2020-09-24,1
2020-09-25,1
2020-09-28,1
2020-09-29,1
2020-09-30,1
2021-01-04,2
2021-01-05,2
2021-01-06,2
2021-01-07,2
2021-01-08,2
2021-02-01,1
2021-02-02,1
2021-02-03,1
2021-02-04,1
2021-02-05,1
2021-02-23,2
2021-02-24,2
2021-02-25,2
2021-02-26,2
2021-03-01,2
2021-04-16,3
2021-04-19,3
2021-04-20,3
2021-04-21,3
2021-04-22,3
2021-05-04,2
2021-05-05,2
2021-05-06,2
2021-05-07,2
2021-05-10,2
2021-07-28,3
2021-07-29,3
2021-07-30,3
2021-08-02,3
2021-08-03,3
2021-08-30,1
2021-08-31,1
2021-09-01,1
2021-09-02,1
2021-09-03,1
2021-10-14,1
2021-10-15,1
2021-10-18,1
2021-10-19,1
2021-10-20,1
2021-11-19,2
2021-11-22,2
2021-11-23,2
2021-11-24,2
2021-11-26,2
2021-12-17,3
2021-12-20,3
2021-12-21,3
2021-12-22,3
2021-12-23,3
2022-01-04,2
2022-01-05,2
2022-01-06,2
2022-01-07,2
2022-01-10,2
2022-02-02,2
2022-02-03,2
2022-02-04,2
2022-02-07,2
2022-02-08,2
2022-03-16,3
2022-03-17,3
2022-03-18,3
2022-03-21,3
2022-03-22,3
2022-04-08,2
2022-04-11,2
2022-04-12,2
2022-04-13,2
2022-04-14,2
2022-10-21,3
2022-10-24,3
2022-10-25,3
2022-10-26,3
2022-10-27,3
2022-11-17,3
2022-11-18,3
2022-11-21,3
2022-11-22,3
2022-11-23,3
2022-12-30,3
2023-01-03,3
2023-01-04,3
2023-01-05,3
2023-01-06,3
2023-01-23,1
2023-01-24,1
2023-01-25,1
2023-01-26,1
2023-01-27,1
2023-02-21,3
2023-02-22,3
2023-02-23,3
2023-02-24,3
2023-02-27,3
2023-03-07,3
2023-03-08,3
2023-03-09,3
2023-03-10,3
2023-03-13,3
2023-04-13,3
2023-04-14,3
2023-04-17,3
2023-04-18,3
2023-04-19,3
2023-04-21,2
2023-04-24,2
2023-04-25,2
2023-04-26,2
2023-04-27,2
2023-05-17,1
2023-05-18,1
2023-05-19,1
2023-05-22,1
2023-05-23,1
2023-07-14,1
2023-07-17,1
2023-07-18,1
2023-07-19,1
2023-07-20,1
2023-08-17,3
2023-08-18,3
2023-08-21,3
2023-08-22,3
2023-08-23,3
2023-08-25,1
2023-08-28,1
2023-08-29,1
2023-08-30,1
2023-08-31,1
2023-09-19,2
2023-09-20,2
2023-09-21,2
2023-09-22,2
2023-09-25,2
2023-11-03,1
2023-11-06,1
2023-11-07,1
2023-11-08,1
2023-11-09,1
2023-11-30,1
2023-12-01,1
2023-12-04,1
2023-12-05,1
2023-12-06,1
2024-01-08,1
2024-01-09,1
2024-01-10,1
2024-01-11,1
2024-01-12,1
2024-03-04,2
2024-03-05,2
2024-03-06,2
2024-03-07,2
2024-03-08,2
2024-05-24,2
2024-05-28,2
2024-05-29,2
2024-05-30,2
2024-05-31,2
2024-06-27,1
2024-06-28,1
2024-07-01,1
2024-07-02,1
2024-07-03,1
2024-07-25,3
2024-07-26,3
2024-07-29,3
2024-07-30,3
2024-07-31,3
2024-08-15,1
2024-08-16,1
2024-08-19,1
2024-08-20,1
2024-08-21,1
2024-09-17,2
2024-09-18,2
2024-09-19,2
2024-09-20,2
2024-09-23,2
2024-10-09,3
2024-10-10,3
2024-10-11,3
2024-10-14,3
2024-10-15,3
2024-11-06,1
2024-11-07,1
2024-11-08,1
2024-11-11,1
2024-11-12,1
2024-12-24,3
2024-12-26,3
2024-12-27,3
2024-12-30,3
2024-12-31,3
