time,price,signal,label
2012-03-30,24.55,buy,2.0
2012-04-02,24.44,buy,2.0
2012-04-03,24.05,buy,2.0
2012-11-16,34.35,sell,3.0
2013-11-22,50.44,sell,4.0
2013-11-26,53.02,sell,4.0
2013-12-06,53.26,sell,3.0
2013-12-09,53.44,sell,3.0
2013-12-10,53.09,sell,3.0
2013-12-11,51.88,sell,3.0
2014-01-06,55.76,sell,3.0
2014-01-07,56.0,sell,3.0
2014-06-16,46.73,buy,2.0
2014-06-17,46.88,buy,2.0
2014-06-18,46.3,buy,2.0
2014-06-20,46.95,buy,2.0
2014-07-30,45.27,buy,2.0
2015-05-19,42.19,buy,2.0
2015-05-20,43.63,buy,2.0
2015-06-11,40.43,buy,2.0
2015-06-12,40.52,buy,2.0
2015-06-15,40.22,buy,2.0
2015-06-17,40.02,buy,2.0
2015-06-18,39.87,buy,2.0
2015-06-19,39.77,buy,2.0
2015-06-22,39.81,buy,2.0
2015-06-23,39.9,buy,2.0
2015-06-24,40.33,buy,2.0
2015-07-23,35.67,buy,2.0
2015-07-24,34.72,buy,2.0
2015-07-27,34.33,buy,2.0
2015-08-06,29.1,buy,2.0
2015-08-20,29.76,buy,2.0
2015-08-21,29.24,buy,2.0
2015-08-24,28.26,buy,1.0
2015-08-25,27.92,buy,1.0
2015-08-26,29.98,buy,2.0
2016-04-18,38.22,sell,3.0
2016-04-28,38.37,sell,3.0
2016-11-30,40.98,sell,3.0
2017-04-05,34.79,buy,1.0
2017-09-29,45.93,sell,4.0
2017-10-02,48.62,sell,4.0
2017-10-19,49.35,sell,3.0
2017-10-20,50.61,sell,3.0
2017-10-25,51.69,sell,3.0
2017-10-26,52.0,sell,3.0
2017-10-27,51.98,sell,3.0
2017-10-30,51.95,sell,3.0
2017-10-31,52.09,sell,3.0
2017-11-01,50.34,sell,3.0
2019-07-10,69.79,sell,4.0
2019-07-11,69.08,sell,4.0
2019-09-24,78.69,sell,4.0
2019-12-05,98.76,sell,4.0
2019-12-06,101.74,sell,4.0
2020-08-31,189.98,sell,4.0
2020-09-01,193.25,sell,4.0
2020-09-02,191.48,sell,4.0
2020-09-03,178.07,sell,4.0
2021-07-16,430.34,sell,3.0
2021-12-23,351.29,buy,2.0
2022-01-06,317.39,buy,2.0
2022-01-13,310.34,buy,2.0
2022-01-14,306.28,buy,2.0
2022-10-31,115.91,buy,2.0
2022-11-01,114.7,buy,2.0
2022-11-02,105.71,buy,2.0
2022-11-03,101.39,buy,1.0
2022-11-04,101.25,buy,1.0
2022-11-07,97.97,buy,1.0
2022-11-08,103.32,buy,1.0
2023-07-27,148.82,sell,3.0
2023-12-29,129.24,sell,3.0
