time,price,signal,label
1994-08-17,19.63,sell,4.0
1995-08-18,23.63,buy,1.0
1995-08-21,23.63,buy,1.0
1995-08-22,22.88,buy,1.0
1998-01-12,53.69,sell,4.0
1998-08-06,37.5,buy,2.0
1999-07-14,39.63,sell,4.0
2000-05-26,44.81,buy,1.0
2000-05-30,48.0,buy,1.0
2001-01-18,12.16,buy,2.0
2001-01-19,12.47,buy,2.0
2001-01-22,12.05,buy,2.0
2001-01-23,11.75,buy,2.0
2001-02-09,10.14,buy,2.0
2001-02-12,10.09,buy,2.0
2001-02-13,10.15,buy,2.0
2001-02-14,9.99,buy,2.0
2001-02-15,10.81,buy,2.0
2001-02-21,9.65,buy,2.0
2001-02-22,9.68,buy,2.0
2001-02-23,9.52,buy,2.0
2001-02-26,10.35,buy,2.0
2001-03-19,7.96,buy,1.0
2001-03-23,8.48,buy,1.0
2001-03-29,7.55,buy,1.0
2001-03-30,7.88,buy,1.0
2001-09-28,8.69,buy,1.0
2001-11-20,11.61,sell,4.0
2007-10-19,42.74,sell,4.0
2010-12-21,52.76,sell,4.0
2011-04-19,51.58,buy,1.0
2014-01-06,87.25,sell,4.0
2014-09-08,104.08,sell,3.0
2014-10-30,49.49,buy,1.0
2016-03-16,56.41,sell,4.0
2016-03-17,57.11,sell,3.0
2016-04-01,58.48,sell,3.0
2016-04-04,58.22,sell,3.0
2016-04-05,58.21,sell,3.0
2016-04-06,58.4,sell,3.0
2016-04-07,57.78,sell,3.0
2016-04-14,58.77,sell,3.0
2017-06-15,76.02,sell,3.0
2019-03-05,94.77,sell,4.0
2020-08-18,109.15,sell,3.0
2020-08-20,107.3,sell,4.0
2020-12-09,133.62,sell,3.0
2020-12-10,131.41,sell,4.0
2021-03-25,64.5,buy,1.0
2021-08-20,74.47,sell,4.0
2021-08-23,75.26,sell,3.0
2023-07-18,85.31,sell,4.0
2023-07-27,88.77,sell,3.0
2024-04-05,117.38,sell,4.0
2024-08-06,59.88,buy,1.0
2024-12-10,72.61,sell,3.0
