time,price,signal,label
2010-08-05,9.602,buy,1.0
2010-10-26,10.737,buy,2.0
2011-02-22,14.533,sell,3.0
2013-05-13,11.223,buy,2.0
2013-05-14,11.928,buy,2.0
2013-06-05,11.095,buy,2.0
2015-07-30,25.517,sell,3.0
2016-12-01,27.157,buy,1.0
2016-12-02,27.783,buy,1.0
2017-05-31,38.357,sell,4.0
2017-06-08,39.377,sell,3.0
2017-06-09,38.707,sell,4.0
2017-11-10,34.617,buy,1.0
2017-11-13,35.08,buy,1.0
2017-11-14,35.05,buy,1.0
2018-03-02,44.853,sell,4.0
2018-03-06,45.95,sell,3.0
2018-03-08,46.083,sell,4.0
2019-11-13,80.79,sell,3.0
2021-07-02,106.59,sell,4.0
2021-09-03,121.07,sell,3.0
2022-11-15,75.96,buy,2.0
2023-05-08,89.02,sell,4.0
2024-08-14,66.5,buy,2.0
