time,price,signal,label
2016-04-01,41.16,sell,3.0
2016-04-04,41.07,sell,3.0
2016-04-05,40.53,sell,3.0
2016-10-21,37.93,buy,1.0
2017-03-08,42.61,sell,4.0
2017-07-10,49.62,sell,4.0
2017-07-11,49.86,sell,3.0
2017-07-12,50.43,sell,3.0
2017-07-13,50.32,sell,3.0
2017-07-26,51.19,sell,3.0
2017-07-27,50.45,sell,3.0
2019-03-01,52.51,sell,4.0
2019-03-04,52.04,sell,4.0
2019-11-22,56.39,sell,3.0
2021-06-03,81.09,sell,4.0
2021-06-04,82.89,sell,4.0
2021-08-17,90.95,sell,3.0
2021-08-18,88.94,sell,4.0
2022-02-03,81.94,buy,2.0
2022-02-04,82.11,buy,2.0
2022-02-07,80.74,buy,2.0
2022-02-08,80.79,buy,2.0
2022-11-30,83.03,sell,4.0
2024-04-01,125.48,sell,3.0
2024-04-02,124.34,sell,3.0
2024-10-09,178.29,sell,4.0
2024-10-10,175.41,sell,4.0
