time,price,signal,label
1985-10-23,44.23,buy,1.0
1986-03-21,31.21,buy,1.0
1991-12-09,53.53,buy,1.0
1993-04-07,30.25,buy,1.0
1993-04-08,29.9,buy,1.0
1999-07-12,29.34,buy,2.0
1999-08-02,27.55,buy,2.0
1999-08-05,25.94,buy,2.0
1999-08-06,26.12,buy,2.0
1999-08-11,26.37,buy,2.0
2007-10-15,82.74,sell,3.0
2008-01-24,87.17,sell,4.0
2009-12-14,77.59,sell,3.0
2010-01-12,77.27,sell,4.0
2010-12-31,84.52,sell,3.0
2014-11-25,134.73,sell,4.0
2017-01-04,164.94,buy,1.0
2017-01-27,175.28,sell,4.0
2017-03-13,184.9,sell,3.0
2017-04-11,183.78,sell,4.0
2017-11-22,224.23,sell,3.0
2018-07-25,251.16,sell,4.0
2023-08-09,281.53,sell,3.0
2023-11-30,236.18,buy,2.0
