time,price,signal,label
2010-10-14,17.45,sell,4.0
2010-10-22,18.08,sell,4.0
2010-11-09,18.46,sell,4.0
2011-04-18,24.64,sell,3.0
2011-07-18,24.91,sell,4.0
2012-07-06,27.41,buy,1.0
2012-09-05,34.0,sell,3.0
2013-02-07,37.78,sell,4.0
2013-10-22,65.25,sell,4.0
2013-10-23,65.03,sell,3.0
2013-10-24,65.64,sell,3.0
2013-10-29,65.9,sell,3.0
2013-10-30,65.46,sell,4.0
2013-11-15,68.16,sell,3.0
2013-11-18,68.98,sell,3.0
2014-10-14,63.08,sell,4.0
2015-07-22,97.95,sell,3.0
2016-06-13,142.07,sell,4.0
2016-06-14,141.49,sell,4.0
2016-07-25,153.47,sell,4.0
2016-08-12,162.22,sell,4.0
2016-08-15,164.49,sell,4.0
2016-08-16,163.06,sell,4.0
2016-08-17,164.62,sell,4.0
2016-08-18,166.89,sell,3.0
2016-08-19,166.71,sell,3.0
2016-08-22,165.26,sell,3.0
2016-08-30,168.94,sell,3.0
2016-08-31,168.54,sell,3.0
2016-09-01,169.53,sell,3.0
2016-09-02,172.54,sell,3.0
2016-09-13,169.51,sell,3.0
2017-02-17,193.08,sell,3.0
2017-02-21,192.74,sell,3.0
2017-03-02,191.95,sell,3.0
2017-06-27,197.64,sell,3.0
2017-09-22,182.5,buy,2.0
2018-01-05,207.23,sell,3.0
2018-03-26,221.71,sell,3.0
2018-03-27,217.28,sell,3.0
2018-11-28,216.0,sell,3.0
2018-12-04,221.99,sell,3.0
2019-04-26,269.68,sell,4.0
2019-05-13,281.65,sell,4.0
2019-05-14,287.39,sell,4.0
2019-05-15,287.0,sell,4.0
2019-05-16,289.43,sell,4.0
2019-05-17,292.17,sell,4.0
2019-06-19,331.39,sell,4.0
2019-06-20,331.36,sell,4.0
2019-06-25,319.04,sell,4.0
2022-04-28,271.53,buy,2.0
2022-10-05,239.54,buy,2.0
2023-03-31,391.29,sell,3.0
2023-05-15,293.57,buy,2.0
2023-05-16,291.46,buy,2.0
2023-05-18,288.03,buy,2.0
2023-05-19,284.59,buy,2.0
2023-05-22,286.6,buy,2.0
2023-05-23,278.49,buy,2.0
2023-05-30,278.92,buy,2.0
2023-05-31,272.41,buy,2.0
2023-06-01,277.33,buy,2.0
2023-06-02,281.51,buy,2.0
2023-06-07,271.56,buy,2.0
2024-02-29,213.41,buy,2.0
2024-09-23,257.49,sell,4.0
2024-09-24,260.95,sell,4.0
2024-09-25,254.38,sell,4.0
2024-10-04,273.65,sell,3.0
2024-10-30,293.61,sell,3.0
2024-10-31,289.42,sell,3.0
