time,price,signal,label
1999-08-24,16.3,buy,2.0
1999-08-25,16.49,buy,2.0
1999-08-26,16.86,buy,2.0
1999-09-03,15.91,buy,2.0
1999-09-07,15.84,buy,2.0
1999-09-09,15.78,buy,2.0
1999-09-10,15.66,buy,2.0
1999-09-13,15.78,buy,2.0
2000-02-29,10.31,buy,2.0
2000-03-01,10.56,buy,2.0
2000-03-02,10.44,buy,2.0
2000-03-03,10.44,buy,2.0
2001-07-06,9.93,buy,2.0
2003-06-30,10.62,sell,4.0
2004-03-17,17.15,sell,4.0
2004-03-18,17.35,sell,4.0
2004-03-19,17.99,sell,4.0
2004-04-05,18.2,sell,4.0
2004-04-06,18.49,sell,4.0
2004-04-07,18.41,sell,4.0
2004-04-20,18.72,sell,4.0
2004-04-21,19.12,sell,4.0
2004-07-12,20.74,sell,3.0
2004-09-15,16.47,buy,2.0
2004-09-16,16.46,buy,2.0
2004-09-17,16.64,buy,2.0
2004-09-28,15.96,buy,2.0
2004-09-30,16.02,buy,2.0
2004-11-02,14.72,buy,1.0
2010-02-05,14.65,sell,4.0
2010-03-08,17.62,sell,4.0
2010-03-09,17.6,sell,4.0
2010-03-24,18.44,sell,4.0
2010-03-29,19.09,sell,3.0
2010-04-08,19.48,sell,3.0
2010-04-09,19.67,sell,3.0
2012-08-02,15.15,buy,1.0
2012-12-13,19.6,sell,4.0
2012-12-18,19.79,sell,4.0
2012-12-19,19.6,sell,4.0
2013-01-17,21.23,sell,4.0
2013-03-21,23.95,sell,4.0
2013-03-25,24.04,sell,4.0
2013-08-23,31.48,sell,3.0
2013-08-26,29.17,sell,3.0
2016-03-07,65.69,sell,4.0
2016-03-08,65.44,sell,4.0
2016-08-05,73.64,sell,4.0
2016-08-10,74.64,sell,4.0
2016-08-11,74.57,sell,4.0
2017-10-17,70.94,sell,4.0
2017-10-18,71.55,sell,4.0
2017-10-19,71.41,sell,4.0
2017-11-01,73.31,sell,4.0
2017-11-02,73.15,sell,4.0
2017-12-12,82.67,sell,3.0
2017-12-13,82.7,sell,3.0
2017-12-14,80.71,sell,3.0
2019-05-03,75.09,sell,4.0
2019-05-06,77.05,sell,4.0
2019-05-24,81.46,sell,3.0
2019-05-28,80.31,sell,4.0
2021-04-15,78.3,sell,4.0
2021-08-27,78.51,sell,4.0
2023-03-17,58.54,buy,2.0
2023-03-24,57.06,buy,2.0
2023-05-25,51.76,buy,2.0
2023-05-26,52.01,buy,2.0
2024-05-03,62.02,sell,3.0
