time,price,signal,label
1987-07-24,33.85,buy,1.0
1987-07-28,33.67,buy,1.0
1996-12-27,38.71,buy,1.0
1997-06-09,47.1,sell,4.0
2000-03-10,36.85,buy,1.0
2002-09-17,34.66,buy,2.0
2003-08-29,40.55,sell,3.0
2008-11-25,12.14,buy,2.0
2009-09-09,23.35,sell,3.0
2013-03-19,44.95,sell,4.0
2014-01-06,48.49,sell,3.0
2014-11-24,53.65,sell,4.0
2015-03-03,56.63,sell,3.0
2015-09-22,39.57,buy,2.0
2015-10-05,39.75,buy,1.0
2016-08-10,46.79,sell,4.0
2016-12-28,53.38,sell,3.0
2017-03-22,51.17,buy,2.0
2017-10-17,58.14,sell,3.0
2019-11-20,45.24,sell,4.0
2022-10-06,32.2,buy,2.0
2022-10-10,31.57,buy,1.0
2023-05-26,30.62,buy,2.0
2024-06-10,44.79,sell,4.0
