time,price,signal,label
2014-05-14,31.81,buy,1.0
2016-12-15,63.72,buy,1.0
2016-12-16,63.41,buy,1.0
2016-12-19,63.51,buy,1.0
2016-12-30,59.7,buy,1.0
2017-11-02,47.72,buy,1.0
2019-12-06,224.76,sell,3.0
2020-02-11,247.92,sell,4.0
2020-05-22,405.25,sell,3.0
2020-05-26,381.79,sell,4.0
2020-08-03,443.67,sell,3.0
2021-09-15,551.67,sell,4.0
2021-09-16,565.13,sell,3.0
2021-09-21,553.79,sell,4.0
2022-09-06,82.03,buy,1.0
2022-09-07,88.37,buy,2.0
2023-09-05,100.33,buy,2.0
2023-09-06,106.88,buy,2.0
2023-10-02,94.55,buy,2.0
2023-10-04,87.7,buy,2.0
2023-12-12,119.16,sell,4.0
2023-12-13,122.29,sell,3.0
2023-12-14,123.1,sell,4.0
2023-12-19,123.29,sell,3.0
2023-12-20,116.64,sell,4.0
2024-01-12,125.0,sell,3.0
2024-06-20,116.07,buy,2.0
2024-08-15,72.36,buy,2.0
