time,price,signal,label
1994-12-15,24.37,buy,2.0
1994-12-27,24.5,sell,4.0
1995-01-04,24.87,buy,2.0
1995-01-11,23.5,sell,4.0
1995-01-25,23.5,buy,2.0
1995-01-26,23.62,sell,4.0
1995-01-27,23.62,buy,2.0
1995-01-31,23.37,sell,4.0
1995-02-08,23.37,buy,1.0
1995-03-01,24.75,sell,3.0
1995-03-02,24.5,buy,2.0
1995-03-03,24.37,sell,4.0
1995-03-08,24.75,buy,2.0
1995-03-13,24.5,sell,4.0
1995-03-15,25.62,buy,2.0
1995-03-21,25.25,sell,4.0
1995-04-07,24.0,buy,2.0
1995-04-20,23.62,sell,4.0
1995-04-26,23.5,buy,2.0
1995-04-27,23.62,sell,4.0
1995-05-01,23.75,buy,2.0
1995-05-16,24.87,sell,4.0
1995-05-31,24.87,buy,2.0
1995-06-09,24.5,sell,4.0
1995-06-16,24.87,buy,2.0
1995-06-28,25.12,sell,4.0
1995-07-05,25.12,buy,2.0
1995-07-11,25.25,sell,4.0
1995-07-24,24.87,buy,2.0
1995-08-01,24.5,sell,4.0
1995-08-08,24.5,buy,2.0
1995-08-09,24.75,sell,4.0
1995-08-10,24.62,buy,2.0
1995-08-17,24.12,sell,4.0
1995-08-24,24.75,buy,2.0
1995-09-19,25.37,sell,4.0
1995-09-27,25.75,buy,2.0
1995-09-28,25.5,sell,4.0
1995-10-12,24.62,buy,2.0
1995-10-18,23.87,sell,4.0
1995-10-24,23.75,buy,2.0
1995-10-26,23.5,sell,4.0
1995-10-31,23.25,buy,2.0
1995-11-01,22.87,sell,4.0
1995-11-03,23.12,buy,2.0
1995-11-16,23.75,sell,4.0
1995-12-04,23.0,buy,2.0
1995-12-05,23.25,sell,4.0
1995-12-06,24.5,buy,2.0
1995-12-21,24.5,sell,4.0
1995-12-28,24.5,buy,2.0
1995-12-29,24.37,sell,4.0
1996-01-16,23.62,buy,2.0
1996-01-25,22.87,sell,4.0
1996-02-05,21.75,buy,1.0
1996-03-05,24.12,sell,3.0
1996-03-06,24.0,buy,2.0
1996-03-07,24.12,sell,4.0
1996-03-08,23.62,buy,2.0
1996-03-11,23.75,sell,4.0
1996-03-21,24.0,buy,2.0
1996-03-28,23.12,sell,4.0
1996-04-10,22.25,buy,2.0
1996-04-11,22.25,sell,4.0
1996-04-15,22.5,buy,2.0
1996-05-01,22.87,sell,4.0
1996-05-06,23.37,buy,2.0
1996-05-20,24.12,sell,4.0
1996-05-21,24.12,buy,2.0
1996-05-23,23.62,sell,4.0
1996-06-03,24.12,buy,2.0
1996-06-13,24.25,sell,4.0
1996-06-18,24.25,buy,2.0
1996-06-21,24.0,sell,4.0
1996-06-27,24.12,buy,2.0
1996-06-28,24.5,sell,4.0
1996-07-01,24.62,buy,2.0
1996-07-09,24.25,sell,4.0
1996-07-19,23.25,buy,2.0
1996-07-22,23.25,sell,4.0
1996-07-23,23.37,buy,1.0
1996-08-13,24.75,sell,3.0
1996-08-14,25.12,buy,2.0
1996-08-19,24.75,sell,4.0
1996-08-30,24.87,buy,2.0
1996-09-13,25.0,sell,4.0
1996-09-16,25.12,buy,2.0
1996-10-01,26.0,sell,4.0
1996-10-04,26.62,buy,2.0
1996-10-09,26.37,sell,4.0
1996-10-23,26.87,buy,2.0
1996-10-31,26.37,sell,4.0
1996-11-05,27.0,buy,2.0
1996-11-08,27.37,sell,4.0
1996-11-11,27.25,buy,2.0
1996-11-15,27.25,sell,4.0
1996-11-19,27.25,buy,2.0
1996-11-20,27.75,sell,4.0
1996-11-21,27.25,buy,2.0
1996-11-22,27.25,sell,4.0
1996-12-05,28.0,buy,2.0
1996-12-18,29.37,sell,4.0
1996-12-20,30.37,buy,2.0
1996-12-23,30.37,sell,4.0
1996-12-26,30.5,buy,2.0
1997-01-03,29.75,sell,4.0
1997-01-10,30.0,buy,2.0
1997-01-13,30.0,sell,4.0
1997-01-24,29.37,buy,2.0
1997-01-28,29.0,sell,4.0
1997-01-31,29.25,buy,2.0
1997-02-14,30.0,sell,4.0
1997-02-28,30.12,buy,2.0
1997-03-13,31.12,sell,4.0
1997-03-25,31.25,buy,2.0
1997-03-26,31.25,sell,4.0
1997-04-07,31.12,buy,2.0
1997-04-15,29.75,sell,4.0
1997-04-30,28.62,buy,2.0
1997-05-15,29.5,sell,4.0
1997-05-19,29.5,buy,2.0
1997-05-20,29.5,sell,4.0
1997-05-30,30.25,buy,2.0
1997-06-11,30.5,sell,4.0
1997-06-16,31.25,buy,2.0
1997-06-18,30.87,sell,4.0
1997-06-30,32.0,buy,2.0
1997-07-03,30.62,sell,4.0
1997-07-15,30.94,buy,2.0
1997-07-29,31.62,sell,4.0
1997-08-19,30.69,buy,1.0
1997-09-12,33.31,sell,3.0
1997-09-16,33.0,buy,2.0
1997-09-17,32.31,sell,4.0
1997-09-29,33.06,buy,2.0
1997-10-13,32.75,sell,4.0
1997-10-16,33.19,buy,2.0
1997-10-20,32.19,sell,4.0
1997-10-29,31.56,buy,2.0
1997-11-11,29.81,sell,4.0
1997-11-17,31.25,buy,1.0
1997-12-02,33.06,sell,3.0
1997-12-08,33.31,buy,2.0
1997-12-09,33.06,sell,4.0
1997-12-22,32.63,buy,2.0
1997-12-24,31.5,sell,4.0
1997-12-31,32.69,buy,2.0
1998-01-12,31.94,sell,4.0
1998-01-16,32.31,buy,2.0
1998-01-29,32.94,sell,4.0
1998-01-30,33.19,buy,2.0
1998-02-05,32.94,sell,4.0
1998-02-12,33.31,buy,2.0
1998-02-18,33.63,sell,4.0
1998-02-19,32.5,buy,2.0
1998-02-20,32.25,sell,4.0
1998-03-09,30.87,buy,1.0
1998-04-07,34.44,sell,3.0
1998-04-28,32.38,buy,2.0
1998-04-29,32.88,sell,4.0
1998-04-30,32.94,buy,2.0
1998-05-11,32.81,sell,4.0
1998-05-22,32.69,buy,2.0
1998-06-05,33.06,sell,4.0
1998-06-18,31.56,buy,2.0
1998-06-19,31.25,sell,4.0
1998-06-26,31.62,buy,2.0
1998-07-14,32.88,sell,4.0
1998-07-31,31.12,buy,2.0
1998-08-03,30.62,sell,4.0
1998-08-06,29.37,buy,2.0
1998-08-24,30.37,sell,4.0
1998-09-08,28.94,buy,2.0
1998-09-11,27.5,sell,4.0
1998-09-14,27.0,buy,1.0
1998-10-01,29.0,sell,3.0
1998-10-14,26.87,buy,1.0
1998-10-28,29.06,sell,3.0
1998-11-04,30.81,buy,2.0
1998-11-09,29.31,sell,4.0
1998-11-19,30.0,buy,2.0
1998-12-01,29.44,sell,4.0
1998-12-16,28.5,buy,2.0
1998-12-24,28.0,sell,4.0
1999-01-04,28.37,buy,2.0
1999-01-12,28.0,sell,4.0
1999-01-20,28.31,buy,2.0
1999-01-27,27.37,sell,4.0
1999-02-18,25.62,buy,2.0
1999-02-19,25.31,sell,4.0
1999-02-25,25.62,buy,2.0
1999-03-03,24.5,sell,4.0
1999-03-11,25.12,buy,2.0
1999-03-23,25.37,sell,4.0
1999-03-30,26.75,buy,2.0
1999-04-06,26.62,sell,4.0
1999-04-16,28.06,buy,2.0
1999-04-28,28.31,sell,4.0
1999-05-05,28.56,buy,2.0
1999-05-06,28.62,sell,4.0
1999-05-10,29.44,buy,2.0
1999-05-18,28.44,sell,4.0
1999-05-24,30.0,buy,2.0
1999-05-27,29.06,sell,4.0
1999-06-15,28.62,buy,2.0
1999-06-24,27.5,sell,4.0
1999-07-02,27.12,buy,2.0
1999-07-20,26.87,sell,4.0
1999-08-03,26.81,buy,2.0
1999-08-05,25.75,sell,4.0
1999-08-17,25.0,buy,2.0
1999-08-18,25.25,sell,4.0
1999-08-19,25.5,buy,2.0
1999-08-26,25.37,sell,4.0
1999-09-07,25.5,buy,2.0
1999-09-14,24.87,sell,4.0
1999-09-21,24.06,buy,2.0
1999-09-28,23.37,sell,4.0
1999-10-04,23.44,buy,2.0
1999-10-11,22.87,sell,4.0
1999-10-27,22.0,buy,2.0
1999-11-08,22.81,sell,4.0
1999-11-09,22.87,buy,2.0
1999-11-23,23.87,sell,4.0
1999-12-03,24.25,buy,2.0
1999-12-09,23.31,sell,4.0
1999-12-20,23.06,buy,2.0
2000-01-04,22.37,sell,4.0
2000-01-07,24.12,buy,2.0
2000-01-25,24.87,sell,4.0
2000-02-07,24.62,buy,2.0
2000-02-09,24.31,sell,4.0
2000-02-25,23.44,buy,2.0
2000-03-08,23.19,sell,4.0
2000-03-17,23.0,buy,2.0
2000-03-29,23.19,sell,4.0
2000-03-31,23.31,buy,2.0
2000-04-03,23.5,sell,4.0
2000-04-10,24.12,buy,2.0
2000-04-18,24.75,sell,4.0
2000-04-27,25.5,buy,2.0
2000-05-01,26.44,sell,4.0
2000-05-02,26.87,buy,2.0
2000-05-05,26.5,sell,4.0
2000-06-02,24.5,buy,2.0
2000-06-07,24.25,sell,4.0
2000-06-08,24.0,buy,2.0
2000-06-26,24.28,sell,4.0
2000-06-30,22.19,buy,1.0
2000-07-03,24.56,sell,3.0
2000-07-05,24.94,buy,2.0
2000-07-18,24.75,sell,4.0
2000-07-24,25.37,buy,1.0
2000-08-01,26.75,sell,3.0
2000-08-02,26.19,buy,2.0
2000-08-03,25.56,sell,4.0
2000-08-29,22.94,buy,2.0
2000-09-01,22.94,sell,4.0
2000-09-05,23.19,buy,2.0
2000-09-18,23.37,sell,4.0
2000-09-27,23.56,buy,2.0
2000-10-03,22.37,sell,4.0
2000-10-10,22.5,buy,2.0
2000-10-12,22.06,sell,4.0
2000-10-17,22.06,buy,2.0
2000-10-18,21.81,sell,4.0
2000-10-20,22.5,buy,2.0
2000-10-26,21.94,sell,4.0
2000-10-31,22.31,buy,2.0
2000-11-03,21.94,sell,4.0
2000-11-06,22.0,buy,2.0
2000-11-21,22.5,sell,4.0
2000-11-22,22.37,buy,2.0
2000-11-24,22.37,sell,4.0
2000-11-28,22.19,buy,2.0
2000-11-29,22.44,sell,4.0
2000-12-01,23.19,buy,2.0
2000-12-15,24.25,sell,4.0
2000-12-19,24.56,buy,2.0
2000-12-20,24.19,sell,4.0
2000-12-29,24.0,buy,2.0
2001-01-02,24.31,sell,4.0
2001-01-04,24.94,buy,1.0
2001-01-25,26.38,sell,3.0
2001-01-26,26.19,buy,2.0
2001-01-29,26.24,sell,4.0
2001-02-28,25.61,buy,2.0
2001-03-13,25.46,sell,4.0
2001-03-21,25.4,buy,2.0
2001-04-04,25.5,sell,4.0
2001-04-06,25.79,buy,2.0
2001-04-12,25.4,sell,4.0
2001-04-19,26.3,buy,2.0
2001-05-02,26.15,sell,4.0
2001-05-16,26.13,buy,2.0
2001-05-31,27.12,sell,4.0
2001-06-05,27.4,buy,2.0
2001-06-14,28.35,sell,4.0
2001-06-21,28.81,buy,2.0
2001-06-28,29.1,sell,4.0
2001-06-29,29.97,buy,2.0
2001-07-03,29.5,sell,4.0
2001-07-20,29.48,buy,2.0
2001-07-25,28.99,sell,4.0
2001-08-07,28.7,buy,2.0
2001-08-24,29.71,sell,4.0
2001-09-19,26.82,buy,2.0
2001-09-21,25.48,sell,4.0
2001-09-26,26.75,buy,1.0
2001-10-18,28.36,sell,3.0
2001-11-01,27.98,buy,2.0
2001-11-20,28.49,sell,4.0
2001-11-29,28.95,buy,2.0
2001-12-14,29.44,sell,4.0
2002-01-03,29.82,buy,2.0
2002-01-10,29.43,sell,4.0
2002-01-15,29.7,buy,2.0
2002-01-17,29.82,sell,4.0
2002-01-25,29.9,buy,2.0
2002-02-08,30.44,sell,4.0
2002-02-20,30.65,buy,2.0
2002-02-22,30.57,sell,4.0
2002-02-27,30.7,buy,2.0
2002-03-12,31.09,sell,4.0
2002-03-15,31.97,buy,2.0
2002-03-21,32.7,sell,4.0
2002-03-22,32.69,buy,2.0
2002-03-26,32.43,sell,4.0
2002-03-28,32.63,buy,2.0
2002-04-01,32.75,sell,4.0
2002-04-03,32.98,buy,2.0
2002-04-16,33.81,sell,4.0
