time,price,signal,label
1978-01-18,31.87,buy,2.0
1978-01-30,32.13,sell,4.0
1978-02-09,31.87,buy,2.0
1978-02-10,31.62,sell,4.0
1978-03-02,29.0,buy,2.0
1978-03-08,28.5,sell,4.0
1978-03-09,28.75,buy,1.0
1978-03-23,30.62,sell,3.0
1978-04-07,30.37,buy,1.0
1978-04-19,32.38,sell,3.0
1978-04-26,33.13,buy,2.0
1978-04-27,32.5,sell,4.0
1978-05-09,33.63,buy,1.0
1978-05-22,35.63,sell,3.0
1978-05-31,36.25,buy,1.0
1978-06-09,38.13,sell,3.0
1978-06-23,35.0,buy,2.0
1978-06-27,35.13,sell,4.0
1978-06-28,35.13,buy,1.0
1978-07-19,37.38,sell,3.0
1978-08-03,36.38,buy,2.0
1978-08-15,35.5,sell,4.0
1978-08-24,35.0,buy,2.0
1978-09-07,36.75,sell,4.0
1978-09-25,34.5,buy,2.0
1978-10-04,33.75,sell,4.0
1978-10-11,33.88,buy,2.0
1978-10-19,32.63,sell,4.0
1978-10-31,31.5,buy,2.0
1978-11-09,31.75,sell,4.0
1978-11-20,32.38,buy,2.0
1978-11-29,31.37,sell,4.0
1978-12-05,33.5,buy,2.0
1978-12-14,33.5,sell,4.0
1978-12-26,35.75,buy,2.0
1979-01-09,36.5,sell,4.0
1979-01-16,37.5,buy,2.0
1979-01-17,36.88,sell,4.0
1979-01-29,37.25,buy,2.0
1979-02-01,36.0,sell,4.0
1979-02-14,34.75,buy,2.0
1979-02-26,33.25,sell,4.0
1979-03-08,34.13,buy,2.0
1979-03-19,34.5,sell,4.0
1979-03-20,34.13,buy,2.0
1979-03-21,34.38,sell,4.0
1979-03-23,34.5,buy,2.0
1979-03-26,34.63,sell,4.0
1979-03-27,34.88,buy,2.0
1979-03-30,34.5,sell,4.0
1979-04-06,34.75,buy,2.0
1979-04-11,34.38,sell,4.0
1979-04-20,34.75,buy,2.0
1979-05-07,34.13,sell,4.0
1979-05-23,33.13,buy,2.0
1979-05-31,32.38,sell,4.0
1979-06-06,33.38,buy,2.0
1979-06-19,33.5,sell,4.0
1979-06-25,33.13,buy,2.0
1979-06-26,33.0,sell,4.0
1979-07-11,32.25,buy,2.0
1979-07-18,31.62,sell,4.0
1979-07-20,32.25,buy,1.0
1979-08-10,34.75,sell,3.0
1979-08-15,36.25,buy,2.0
1979-08-17,36.0,sell,4.0
1979-08-21,36.0,buy,2.0
1979-08-22,36.0,sell,4.0
1979-09-04,35.63,buy,2.0
1979-09-05,35.5,sell,4.0
1979-09-13,35.75,buy,2.0
1979-09-27,37.0,sell,4.0
1979-10-11,33.13,buy,2.0
1979-10-24,32.0,sell,4.0
1979-10-29,32.13,buy,2.0
1979-11-07,32.38,sell,4.0
1979-11-15,33.75,buy,1.0
1979-12-03,36.0,sell,3.0
1979-12-07,37.25,buy,2.0
1979-12-10,37.38,sell,4.0
1979-12-24,36.88,buy,2.0
1979-12-26,37.13,sell,4.0
1979-12-31,37.0,buy,2.0
1980-01-02,36.38,sell,4.0
1980-01-09,37.75,buy,2.0
1980-01-16,36.63,sell,4.0
1980-01-29,34.75,buy,2.0
1980-01-30,35.0,sell,4.0
1980-01-31,33.75,buy,2.0
1980-02-01,34.38,sell,4.0
1980-02-04,33.63,buy,2.0
1980-02-05,33.75,sell,4.0
1980-02-08,35.38,buy,2.0
1980-02-15,32.88,sell,4.0
1980-02-27,33.38,buy,2.0
1980-02-29,33.38,sell,4.0
1980-03-03,33.13,buy,2.0
1980-03-04,32.75,sell,4.0
1980-03-14,31.87,buy,2.0
1980-03-25,31.25,sell,4.0
1980-03-31,32.63,buy,2.0
1980-04-15,34.25,sell,4.0
1980-04-25,35.25,buy,1.0
1980-05-16,38.0,sell,3.0
1980-06-05,38.75,buy,2.0
1980-06-19,39.75,sell,4.0
1980-07-07,40.63,buy,1.0
1980-07-24,43.75,sell,3.0
1980-07-31,45.75,buy,2.0
1980-08-11,46.38,sell,4.0
1980-09-03,46.5,buy,1.0
1980-09-19,50.25,sell,3.0
1980-10-06,47.13,buy,2.0
1980-10-20,49.13,sell,4.0
1980-11-03,46.25,buy,2.0
1980-11-26,45.63,sell,4.0
1980-12-04,47.75,buy,2.0
1980-12-10,44.5,sell,4.0
1980-12-18,44.88,buy,1.0
1981-01-07,50.0,sell,3.0
1981-01-26,49.63,buy,2.0
1981-02-10,51.75,sell,4.0
1981-02-18,53.5,buy,2.0
1981-02-20,52.0,sell,4.0
1981-02-25,54.13,buy,2.0
1981-03-05,55.13,sell,4.0
1981-03-17,55.25,buy,2.0
1981-03-27,55.75,sell,4.0
1981-04-13,55.38,buy,2.0
1981-04-27,56.0,sell,4.0
1981-05-11,51.88,buy,2.0
1981-05-12,52.75,sell,4.0
1981-05-13,52.13,buy,2.0
1981-05-29,53.63,sell,4.0
1981-06-02,55.5,buy,2.0
1981-06-08,54.38,sell,4.0
1981-06-24,51.88,buy,2.0
1981-07-01,49.75,sell,4.0
1981-07-09,49.25,buy,2.0
1981-07-22,48.63,sell,4.0
1981-07-27,50.63,buy,2.0
1981-08-03,48.13,sell,4.0
1981-08-11,49.13,buy,2.0
1981-08-17,47.5,sell,4.0
1981-08-20,49.13,buy,2.0
1981-08-25,48.0,sell,4.0
1981-08-27,48.63,buy,2.0
1981-09-02,49.0,sell,4.0
1981-09-03,48.38,buy,2.0
1981-09-08,48.13,sell,4.0
1981-09-11,49.5,buy,2.0
1981-09-18,48.75,sell,4.0
1981-09-30,49.5,buy,1.0
1981-10-15,54.25,sell,3.0
1981-10-16,53.75,buy,2.0
1981-10-20,54.38,sell,4.0
1981-10-21,54.5,buy,2.0
1981-10-22,55.13,sell,4.0
1981-11-03,56.88,buy,2.0
1981-11-09,54.88,sell,4.0
1981-11-20,53.25,buy,1.0
1981-12-04,56.0,sell,3.0
1981-12-21,54.38,buy,2.0
1981-12-23,52.38,sell,4.0
1981-12-29,52.75,buy,2.0
1981-12-30,53.0,sell,4.0
1981-12-31,53.13,buy,2.0
1982-01-06,52.13,sell,4.0
1982-01-07,52.25,buy,2.0
1982-01-13,51.25,sell,4.0
1982-01-15,52.5,buy,2.0
1982-02-08,54.75,sell,4.0
1982-02-18,56.13,buy,2.0
1982-02-25,54.63,sell,4.0
1982-03-01,55.63,buy,2.0
1982-03-04,53.5,sell,4.0
1982-03-18,54.25,buy,2.0
1982-03-31,55.13,sell,4.0
1982-04-02,56.88,buy,2.0
1982-04-07,56.0,sell,4.0
1982-04-20,56.38,buy,2.0
1982-04-30,57.5,sell,4.0
1982-05-24,54.63,buy,2.0
1982-06-25,56.25,sell,4.0
1982-07-12,59.0,buy,2.0
1982-07-23,58.13,sell,4.0
1982-08-04,57.0,buy,2.0
1982-08-05,55.63,sell,4.0
1982-08-17,58.5,buy,1.0
1982-09-07,62.0,sell,3.0
1982-09-15,63.88,buy,2.0
1982-09-24,62.5,sell,4.0
1982-10-06,64.62,buy,1.0
1982-10-18,69.37,sell,3.0
1982-10-20,70.62,buy,2.0
1982-10-22,69.37,sell,4.0
1982-11-01,71.12,buy,2.0
