time,price,signal,label
2022-05-18,193.87,buy,2.0
2022-05-23,189.58,sell,4.0
2022-05-27,196.35,buy,2.0
2022-06-10,186.28,sell,4.0
2022-06-27,178.29,buy,2.0
2022-06-30,173.81,sell,4.0
2022-07-01,175.11,buy,2.0
2022-07-15,172.8,sell,4.0
2022-07-18,170.95,buy,1.0
2022-08-03,191.5,sell,3.0
2022-08-05,192.27,buy,2.0
2022-08-10,197.23,sell,4.0
2022-08-12,200.87,buy,2.0
2022-08-22,197.84,sell,4.0
2022-09-08,187.82,buy,2.0
2022-09-15,176.86,sell,4.0
2022-09-29,170.07,buy,2.0
2022-10-03,173.04,sell,4.0
2022-10-04,178.19,buy,2.0
2022-10-11,173.62,sell,4.0
2022-10-12,172.79,buy,2.0
2022-10-13,177.55,sell,4.0
2022-10-14,174.16,buy,1.0
2022-11-03,204.39,sell,3.0
2022-11-07,209.77,buy,2.0
2022-11-10,214.8,sell,4.0
2022-11-11,212.73,buy,2.0
2022-11-14,213.0,sell,4.0
2022-11-16,214.0,buy,2.0
2022-11-17,214.51,sell,4.0
2022-11-23,218.91,buy,2.0
2022-11-29,216.72,sell,4.0
2022-12-15,208.97,buy,2.0
2022-12-16,209.74,sell,4.0
2022-12-21,215.1,buy,2.0
2023-01-05,204.47,sell,4.0
2023-01-11,212.3,buy,2.0
2023-01-19,200.66,sell,4.0
2023-01-27,208.13,buy,2.0
2023-02-07,205.47,sell,4.0
2023-02-08,202.22,buy,2.0
2023-02-09,199.22,sell,4.0
2023-03-02,194.45,buy,2.0
2023-03-13,193.1,sell,4.0
2023-03-22,187.16,buy,2.0
2023-03-23,186.92,sell,4.0
2023-03-28,187.92,buy,2.0
2023-04-10,191.68,sell,4.0
2023-04-12,193.23,buy,2.0
2023-04-21,196.08,sell,4.0
2023-05-01,200.48,buy,2.0
2023-05-05,198.42,sell,4.0
2023-05-19,197.35,buy,2.0
2023-05-25,192.27,sell,4.0
2023-06-05,197.18,buy,2.0
2023-06-21,201.8,sell,4.0
2023-06-30,207.5,buy,2.0
2023-07-07,203.26,sell,4.0
2023-07-12,208.52,buy,2.0
2023-07-17,208.17,sell,4.0
2023-07-24,209.32,buy,2.0
2023-07-28,195.19,sell,4.0
2023-08-10,188.74,buy,2.0
2023-08-17,185.98,sell,4.0
2023-08-22,186.01,buy,2.0
2023-08-23,187.08,sell,4.0
2023-08-24,185.16,buy,2.0
2023-08-25,186.3,sell,4.0
2023-08-28,187.88,buy,2.0
2023-09-06,184.51,sell,4.0
2023-09-13,191.59,buy,2.0
2023-09-22,189.78,sell,4.0
2023-10-09,186.52,buy,2.0
2023-10-20,181.32,sell,4.0
2023-10-31,183.26,buy,2.0
2023-11-10,186.71,sell,4.0
2023-11-15,189.55,buy,2.0
2023-11-30,195.92,sell,4.0
2023-12-01,197.78,buy,2.0
2023-12-07,197.79,sell,4.0
2023-12-13,203.08,buy,2.0
2023-12-21,205.05,sell,4.0
2023-12-22,205.64,buy,2.0
2023-12-26,208.04,sell,4.0
2023-12-27,209.02,buy,2.0
2024-01-03,204.53,sell,4.0
2024-01-19,200.78,buy,2.0
2024-02-01,197.31,sell,4.0
2024-02-14,194.87,buy,2.0
2024-02-28,197.57,sell,4.0
2024-03-07,202.61,buy,2.0
2024-03-13,199.73,sell,4.0
2024-03-21,201.38,buy,2.0
2024-04-03,197.97,sell,4.0
2024-04-22,195.58,buy,2.0
2024-04-30,192.73,sell,4.0
2024-05-02,193.64,buy,2.0
2024-05-03,195.81,sell,4.0
2024-05-06,195.0,buy,2.0
2024-05-22,202.8,sell,4.0
2024-06-03,202.46,buy,2.0
2024-06-14,208.53,sell,4.0
2024-06-18,212.87,buy,2.0
2024-06-26,213.43,sell,4.0
2024-07-11,214.85,buy,2.0
2024-07-22,216.97,sell,4.0
2024-08-16,198.5,buy,2.0
2024-09-04,205.54,sell,4.0
2024-09-13,204.15,buy,2.0
2024-10-01,206.07,sell,4.0
2024-10-10,213.6,buy,2.0
2024-10-24,209.1,sell,4.0
2024-11-06,216.4,buy,1.0
2024-11-18,228.85,sell,3.0
2024-11-29,232.93,buy,2.0
2024-12-04,229.79,sell,4.0
2024-12-05,226.29,buy,2.0
2024-12-06,226.38,sell,4.0
2024-12-12,227.69,buy,2.0
2024-12-16,236.0,sell,4.0
2024-12-17,233.13,buy,2.0
2024-12-19,226.88,sell,4.0
2024-12-27,229.51,buy,2.0
2024-12-31,225.89,sell,4.0
2025-01-14,218.5,buy,2.0
2025-01-30,224.06,sell,4.0
