time,price,signal,label
2012-02-23,27.14,buy,2.0
2012-02-28,25.82,sell,4.0
2012-03-09,25.96,buy,2.0
2012-03-21,25.15,sell,4.0
2012-04-12,23.59,buy,2.0
2012-05-04,23.15,sell,4.0
2012-05-10,27.0,buy,2.0
2012-05-15,26.34,sell,4.0
2012-05-22,26.1,buy,2.0
2012-05-23,25.17,sell,4.0
2012-06-06,25.22,buy,2.0
2012-06-22,24.62,sell,4.0
2012-07-06,22.57,buy,2.0
2012-07-20,22.6,sell,4.0
2012-07-30,22.78,buy,2.0
2012-08-02,23.32,sell,4.0
2012-08-17,22.4,buy,2.0
2012-08-29,21.46,sell,4.0
2012-09-07,21.61,buy,1.0
2012-09-25,23.11,sell,3.0
2012-10-03,25.92,buy,2.0
2012-10-12,25.83,sell,4.0
2012-10-16,26.3,buy,2.0
2012-10-23,26.05,sell,4.0
2012-10-25,27.53,buy,1.0
2012-11-08,34.65,sell,3.0
2012-11-21,35.29,buy,2.0
2012-11-27,33.95,sell,4.0
2012-11-29,32.54,buy,2.0
2012-11-30,32.63,sell,4.0
2012-12-12,32.33,buy,2.0
2012-12-13,32.59,sell,4.0
2012-12-14,32.73,buy,2.0
2012-12-28,33.17,sell,4.0
2013-01-02,35.2,buy,2.0
2013-01-08,34.64,sell,4.0
2013-01-14,35.24,buy,2.0
2013-01-28,36.54,sell,4.0
2013-02-04,37.22,buy,2.0
2013-02-05,38.6,sell,4.0
2013-02-06,39.16,buy,2.0
2013-02-12,39.1,sell,4.0
2013-03-01,34.64,buy,2.0
2013-03-13,34.44,sell,4.0
2013-03-15,35.07,buy,2.0
2013-03-21,34.08,sell,4.0
2013-03-26,35.05,buy,2.0
2013-04-04,34.31,sell,4.0
2013-04-10,35.49,buy,2.0
2013-04-16,34.66,sell,4.0
2013-04-24,35.04,buy,1.0
2013-05-08,36.81,sell,3.0
2013-05-20,37.4,buy,1.0
2013-06-04,39.52,sell,3.0
2013-06-10,36.45,buy,2.0
2013-06-11,36.05,sell,4.0
2013-06-24,35.07,buy,1.0
2013-07-11,40.47,sell,3.0
2013-07-12,40.68,buy,2.0
2013-07-19,41.01,sell,4.0
2013-08-01,43.45,buy,2.0
2013-08-05,42.47,sell,4.0
2013-08-13,42.69,buy,2.0
2013-08-22,42.3,sell,4.0
2013-09-10,40.63,buy,1.0
2013-09-26,43.64,sell,3.0
2013-10-14,40.65,buy,1.0
2013-11-01,47.63,sell,3.0
2013-11-12,49.11,buy,1.0
2013-12-03,52.93,sell,3.0
2013-12-10,53.09,buy,2.0
2013-12-11,51.88,sell,4.0
2013-12-18,54.87,buy,2.0
2014-01-03,56.75,sell,4.0
2014-01-23,50.18,buy,2.0
2014-01-24,47.5,sell,4.0
2014-02-03,46.42,buy,1.0
2014-02-25,56.0,sell,3.0
2014-02-26,57.63,buy,2.0
2014-03-03,57.49,sell,4.0
2014-03-05,58.6,buy,2.0
2014-03-11,57.67,sell,4.0
2014-03-18,60.67,buy,2.0
2014-03-25,59.53,sell,4.0
2014-04-02,60.36,buy,2.0
2014-04-07,56.38,sell,4.0
2014-04-10,57.49,buy,2.0
2014-04-11,56.0,sell,4.0
2014-04-17,57.72,buy,2.0
2014-04-30,58.88,sell,4.0
2014-05-14,51.32,buy,2.0
2014-05-15,51.5,sell,4.0
2014-05-16,52.05,buy,2.0
2014-05-22,49.82,sell,4.0
2014-05-28,50.55,buy,2.0
2014-05-30,48.68,sell,4.0
2014-06-04,48.26,buy,2.0
2014-06-05,48.67,sell,4.0
2014-06-06,48.21,buy,2.0
2014-06-09,46.65,sell,4.0
2014-06-12,46.92,buy,2.0
2014-06-19,46.27,sell,4.0
2014-06-23,48.94,buy,2.0
2014-07-02,46.97,sell,4.0
2014-07-22,43.75,buy,1.0
2014-08-18,46.3,sell,3.0
2014-08-20,46.1,buy,2.0
2014-08-21,46.58,sell,4.0
2014-08-27,46.9,buy,2.0
2014-08-28,46.8,sell,4.0
2014-09-24,42.87,buy,2.0
2014-10-01,39.45,sell,4.0
2014-10-03,41.1,buy,2.0
2014-10-10,38.85,sell,4.0
2014-10-16,41.42,buy,1.0
2014-10-31,45.34,sell,3.0
2014-11-03,44.94,buy,2.0
2014-11-04,44.15,sell,4.0
2014-11-14,41.87,buy,2.0
2014-12-01,43.23,sell,4.0
2014-12-04,45.68,buy,2.0
2014-12-15,45.37,sell,4.0
2014-12-24,47.26,buy,2.0
2015-01-02,46.37,sell,4.0
2015-01-15,45.03,buy,2.0
2015-01-28,44.95,sell,4.0
2015-02-09,46.78,buy,1.0
2015-02-26,49.9,sell,3.0
2015-03-19,48.81,buy,2.0
2015-04-01,48.68,sell,4.0
2015-04-15,49.35,buy,2.0
2015-04-20,48.56,sell,4.0
2015-05-11,41.39,buy,2.0
2015-05-27,42.22,sell,4.0
2015-06-11,40.43,buy,2.0
2015-06-16,40.31,sell,4.0
2015-06-17,40.02,buy,2.0
2015-06-18,39.87,sell,4.0
2015-06-24,40.33,buy,2.0
2015-07-01,39.78,sell,4.0
2015-07-17,35.84,buy,2.0
2015-07-27,34.33,sell,4.0
2015-07-29,35.64,buy,2.0
2015-08-05,33.83,sell,4.0
2015-08-14,30.06,buy,2.0
2015-08-25,27.92,sell,4.0
2015-08-27,30.56,buy,2.0
2015-09-10,31.04,sell,4.0
2015-09-16,31.58,buy,2.0
2015-09-18,29.71,sell,4.0
2015-10-01,29.13,buy,2.0
2015-10-15,28.0,sell,4.0
2015-10-26,27.96,buy,1.0
2015-11-10,30.36,sell,3.0
