time,price,signal,label
1995-12-01,25.62,buy,2.0
1995-12-12,24.99,sell,4.0
1995-12-22,24.24,buy,2.0
1996-01-03,24.39,sell,4.0
1996-01-04,23.64,buy,2.0
1996-01-05,23.76,sell,4.0
1996-01-09,23.88,buy,2.0
1996-01-10,22.5,sell,4.0
1996-01-18,24.51,buy,1.0
1996-01-31,26.88,sell,3.0
1996-02-01,26.76,buy,2.0
1996-02-06,26.01,sell,4.0
1996-02-14,27.63,buy,2.0
1996-02-20,26.01,sell,4.0
1996-02-26,27.0,buy,2.0
1996-02-28,26.64,sell,4.0
1996-03-01,26.37,buy,2.0
1996-03-04,26.76,sell,4.0
1996-03-05,26.76,buy,2.0
1996-03-07,26.25,sell,4.0
1996-03-15,24.75,buy,1.0
1996-04-01,28.5,sell,3.0
1996-04-02,27.63,buy,2.0
1996-04-03,27.63,sell,4.0
1996-04-18,27.51,buy,2.0
1996-05-03,28.74,sell,4.0
1996-05-14,29.49,buy,2.0
1996-05-30,30.63,sell,4.0
1996-06-17,29.64,buy,2.0
1996-06-24,29.01,sell,4.0
1996-07-03,29.13,buy,2.0
1996-07-09,27.63,sell,4.0
1996-07-18,28.62,buy,2.0
1996-08-01,29.25,sell,4.0
1996-08-05,30.51,buy,2.0
1996-08-08,29.88,sell,4.0
1996-08-13,30.51,buy,2.0
1996-08-14,31.38,sell,4.0
1996-08-15,31.5,buy,2.0
1996-08-20,30.87,sell,4.0
1996-09-05,28.89,buy,2.0
1996-09-06,29.76,sell,4.0
1996-09-09,29.88,buy,2.0
1996-09-18,29.13,sell,4.0
1996-09-27,29.76,buy,1.0
1996-10-11,32.01,sell,3.0
1996-10-14,32.37,buy,2.0
1996-10-22,33.24,sell,4.0
1996-11-06,33.12,buy,1.0
1996-11-20,35.25,sell,3.0
1996-12-03,36.0,buy,2.0
1996-12-05,35.01,sell,4.0
1996-12-17,34.62,buy,2.0
1997-01-03,34.5,sell,4.0
1997-01-15,33.75,buy,2.0
1997-01-16,33.24,sell,4.0
1997-01-21,39.0,buy,2.0
1997-01-31,39.99,sell,4.0
1997-02-07,41.13,buy,2.0
1997-02-19,42.63,sell,4.0
1997-03-06,39.99,buy,2.0
1997-03-14,39.12,sell,4.0
1997-03-24,39.24,buy,2.0
1997-04-01,36.99,sell,4.0
1997-04-11,33.51,buy,2.0
1997-04-14,33.12,sell,4.0
1997-04-18,34.74,buy,2.0
1997-04-29,34.89,sell,4.0
1997-04-30,36.12,buy,1.0
1997-05-09,38.01,sell,3.0
1997-05-12,38.49,buy,2.0
1997-05-16,35.01,sell,4.0
1997-06-02,32.25,buy,1.0
1997-06-25,36.24,sell,3.0
1997-07-01,37.95,buy,2.0
1997-07-08,35.37,sell,4.0
1997-07-23,35.49,buy,2.0
1997-08-05,36.3,sell,4.0
1997-08-07,37.5,buy,2.0
1997-08-11,37.14,sell,4.0
1997-08-20,36.39,buy,1.0
1997-08-28,39.39,sell,3.0
1997-08-29,38.64,buy,2.0
1997-09-04,39.18,sell,4.0
1997-09-17,41.01,buy,1.0
1997-10-03,46.26,sell,3.0
1997-10-07,46.62,buy,2.0
1997-10-09,46.38,sell,4.0
1997-10-30,45.0,buy,2.0
1997-11-13,44.64,sell,4.0
1997-11-19,46.5,buy,2.0
1997-11-26,45.63,sell,4.0
1997-12-03,48.06,buy,2.0
1997-12-11,46.62,sell,4.0
1997-12-17,48.3,buy,2.0
1997-12-22,50.25,sell,4.0
1997-12-23,51.93,buy,2.0
1998-01-07,53.01,sell,4.0
1998-01-15,59.55,buy,2.0
1998-01-26,59.31,sell,4.0
1998-01-28,63.06,buy,2.0
1998-02-05,64.32,sell,4.0
1998-02-10,67.26,buy,2.0
1998-02-13,64.89,sell,4.0
1998-02-19,70.05,buy,2.0
1998-02-24,67.68,sell,4.0
1998-03-09,69.12,buy,1.0
1998-03-23,76.14,sell,3.0
1998-04-02,84.75,buy,1.0
1998-04-16,97.32,sell,3.0
1998-04-17,99.69,buy,2.0
1998-04-24,96.93,sell,4.0
1998-05-05,97.14,buy,2.0
1998-05-27,99.45,sell,4.0
1998-06-05,102.51,buy,2.0
1998-06-12,103.38,sell,4.0
1998-06-15,101.25,buy,2.0
1998-06-16,101.25,sell,4.0
1998-06-18,107.13,buy,1.0
1998-07-06,123.06,sell,3.0
1998-07-09,128.07,buy,2.0
1998-07-10,126.99,sell,4.0
1998-07-31,116.07,buy,2.0
1998-08-06,112.32,sell,4.0
1998-08-07,113.49,buy,2.0
1998-08-24,116.37,sell,4.0
1998-08-26,116.94,buy,2.0
1998-08-27,107.43,sell,4.0
1998-09-14,94.05,buy,1.0
1998-09-29,111.24,sell,3.0
1998-10-13,73.5,buy,1.0
1998-10-28,93.0,sell,3.0
1998-11-02,98.07,buy,2.0
1998-11-03,96.81,sell,4.0
1998-11-06,107.43,buy,2.0
1998-11-11,97.14,sell,4.0
1998-11-18,102.57,buy,2.0
1998-12-02,106.62,sell,4.0
1998-12-08,107.01,buy,2.0
1998-12-09,106.74,sell,4.0
1998-12-16,107.88,buy,1.0
1998-12-30,117.63,sell,3.0
1999-01-07,126.45,buy,2.0
1999-01-15,130.44,sell,4.0
1999-01-19,131.49,buy,2.0
1999-01-21,131.01,sell,4.0
1999-02-12,121.8,buy,2.0
1999-02-26,127.62,sell,4.0
1999-03-02,132.57,buy,2.0
1999-03-12,134.64,sell,4.0
1999-03-22,135.24,buy,2.0
1999-03-24,132.99,sell,4.0
1999-03-26,143.55,buy,1.0
1999-04-15,159.18,sell,3.0
1999-04-26,164.88,buy,2.0
1999-05-05,171.81,sell,4.0
1999-05-13,178.05,buy,2.0
1999-05-17,171.24,sell,4.0
1999-06-01,157.8,buy,2.0
1999-06-03,51.38,sell,4.0
1999-06-17,53.25,buy,2.0
1999-06-28,51.06,sell,4.0
1999-06-30,55.69,buy,2.0
1999-07-13,53.38,sell,4.0
1999-07-28,48.56,buy,2.0
1999-08-03,43.56,sell,4.0
1999-08-12,40.63,buy,2.0
1999-08-27,39.5,sell,4.0
1999-09-07,38.69,buy,2.0
1999-09-17,38.31,sell,4.0
1999-09-21,38.75,buy,2.0
1999-10-01,38.56,sell,4.0
1999-10-05,42.13,buy,2.0
1999-10-13,43.25,sell,4.0
1999-10-25,42.56,buy,1.0
1999-11-09,49.44,sell,3.0
1999-11-19,50.0,buy,2.0
1999-11-23,47.25,sell,4.0
1999-12-03,50.75,buy,2.0
1999-12-15,46.94,sell,4.0
1999-12-29,46.81,buy,2.0
2000-01-05,42.31,sell,4.0
2000-01-10,44.94,buy,2.0
2000-01-12,44.06,sell,4.0
2000-01-14,46.81,buy,2.0
2000-01-19,43.38,sell,4.0
2000-02-01,40.19,buy,2.0
2000-02-04,38.56,sell,4.0
2000-02-15,37.06,buy,2.0
2000-02-23,33.06,sell,4.0
2000-02-28,37.88,buy,2.0
2000-03-08,35.19,sell,4.0
2000-03-14,38.13,buy,1.0
2000-03-21,44.0,sell,3.0
2000-03-23,45.81,buy,2.0
2000-03-27,44.5,sell,4.0
2000-03-31,47.94,buy,2.0
2000-04-05,46.31,sell,4.0
2000-04-12,50.25,buy,2.0
2000-04-14,42.88,sell,4.0
2000-04-25,48.88,buy,2.0
2000-05-01,45.0,sell,4.0
2000-05-12,43.63,buy,2.0
2000-05-23,44.81,sell,4.0
2000-05-31,47.25,buy,1.0
2000-06-07,50.31,sell,3.0
2000-06-15,50.25,buy,2.0
2000-06-16,48.5,sell,4.0
2000-06-29,46.0,buy,1.0
2000-07-25,54.31,sell,3.0
2000-07-31,58.59,buy,2.0
2000-08-03,56.38,sell,4.0
2000-08-07,58.38,buy,2.0
2000-08-10,55.88,sell,4.0
2000-08-22,58.06,buy,1.0
2000-09-05,61.13,sell,3.0
2000-09-07,64.0,buy,2.0
2000-09-15,64.0,sell,4.0
2000-09-25,68.69,buy,2.0
2000-10-09,66.69,sell,4.0
2000-10-17,66.06,buy,2.0
2000-10-25,60.25,sell,4.0
2000-10-31,63.13,buy,2.0
2000-11-10,59.19,sell,4.0
2000-11-28,53.38,buy,1.0
2000-12-08,59.38,sell,3.0
2000-12-12,59.63,buy,2.0
2000-12-14,57.94,sell,4.0
2000-12-26,63.0,buy,1.0
2001-01-03,67.0,sell,3.0
2001-01-18,63.5,buy,2.0
2001-01-22,62.38,sell,4.0
2001-01-25,64.44,buy,2.0
2001-02-01,62.53,sell,4.0
2001-02-13,62.5,buy,2.0
2001-02-15,61.02,sell,4.0
2001-02-16,60.5,buy,2.0
2001-02-21,55.85,sell,4.0
2001-02-26,55.5,buy,2.0
2001-03-13,55.29,sell,4.0
2001-03-26,51.21,buy,1.0
2001-04-05,55.06,sell,3.0
2001-04-06,53.78,buy,2.0
2001-04-09,55.0,sell,4.0
2001-04-11,60.13,buy,1.0
2001-04-18,66.0,sell,3.0
2001-04-19,63.77,buy,2.0
2001-04-23,62.36,sell,4.0
2001-05-03,63.42,buy,2.0
2001-05-10,63.8,sell,4.0
2001-05-17,66.77,buy,2.0
2001-05-25,67.23,sell,4.0
2001-06-06,66.25,buy,2.0
2001-06-07,66.11,sell,4.0
2001-06-21,62.9,buy,2.0
2001-06-28,60.5,sell,4.0
2001-06-29,60.15,buy,2.0
2001-07-10,59.0,sell,4.0
2001-07-13,65.61,buy,2.0
2001-07-23,63.53,sell,4.0
2001-08-01,65.67,buy,2.0
2001-08-09,62.22,sell,4.0
2001-08-15,63.61,buy,2.0
2001-08-17,61.01,sell,4.0
2001-09-17,44.92,buy,2.0
2001-09-18,41.96,sell,4.0
2001-09-21,40.0,buy,1.0
2001-10-09,45.86,sell,3.0
2001-10-19,47.67,buy,2.0
2001-10-26,46.12,sell,4.0
2001-11-06,47.13,buy,1.0
2001-11-20,51.12,sell,3.0
2001-11-28,52.04,buy,2.0
2001-11-29,51.5,sell,4.0
2001-12-07,52.07,buy,2.0
2001-12-13,48.3,sell,4.0
2001-12-19,51.7,buy,1.0
2002-01-04,56.9,sell,3.0
