time,price,signal,label
2000-10-30,42.5,buy,2.0
2000-11-07,43.69,sell,4.0
2000-11-16,46.0,buy,2.0
2000-11-21,41.75,sell,4.0
2000-12-01,43.81,buy,2.0
2000-12-13,44.75,sell,4.0
2000-12-28,43.37,buy,2.0
2001-01-05,35.75,sell,4.0
2001-01-17,40.25,buy,2.0
2001-02-01,41.0,sell,4.0
2001-02-02,42.5,buy,2.0
2001-02-06,41.2,sell,4.0
2001-02-09,42.2,buy,2.0
2001-02-12,43.39,sell,4.0
2001-02-13,43.6,buy,2.0
2001-02-20,39.4,sell,4.0
2001-02-28,39.4,buy,2.0
2001-03-01,40.3,sell,4.0
2001-03-05,39.56,buy,2.0
2001-03-06,39.6,sell,4.0
2001-03-14,39.2,buy,2.0
2001-03-20,36.19,sell,4.0
2001-03-28,35.5,buy,2.0
2001-04-05,33.54,sell,4.0
2001-04-11,36.4,buy,2.0
2001-04-17,33.0,sell,4.0
2001-04-30,33.8,buy,1.0
2001-05-17,37.0,sell,3.0
2001-06-06,36.4,buy,2.0
2001-06-08,35.46,sell,4.0
2001-06-22,32.98,buy,2.0
2001-06-25,33.0,sell,4.0
2001-06-27,35.4,buy,2.0
2001-07-10,34.31,sell,4.0
2001-07-12,38.4,buy,2.0
2001-07-25,40.01,sell,4.0
2001-08-03,39.75,buy,2.0
2001-08-09,40.46,sell,4.0
2001-08-27,39.55,buy,2.0
2001-08-30,38.45,sell,4.0
2001-09-06,40.44,buy,2.0
2001-09-21,39.35,sell,4.0
2001-10-01,40.15,buy,2.0
2001-10-03,39.98,sell,4.0
2001-10-16,41.75,buy,2.0
2001-10-29,42.5,sell,4.0
2001-10-30,43.25,buy,2.0
2001-11-01,43.31,sell,4.0
2001-11-19,41.22,buy,2.0
2001-11-20,41.07,sell,4.0
2001-11-27,40.9,buy,2.0
2001-11-28,40.38,sell,4.0
2001-12-06,40.28,buy,2.0
2001-12-31,41.7,sell,4.0
2002-01-11,40.9,buy,2.0
2002-01-14,41.0,sell,4.0
2002-01-16,42.01,buy,2.0
2002-01-25,42.15,sell,4.0
2002-01-28,40.99,buy,2.0
2002-01-29,41.0,sell,4.0
2002-02-01,42.97,buy,2.0
2002-02-13,42.6,sell,4.0
2002-02-22,43.14,buy,2.0
2002-03-07,44.99,sell,4.0
2002-03-22,44.48,buy,2.0
2002-03-27,44.35,sell,4.0
2002-03-28,44.6,buy,2.0
2002-04-04,43.87,sell,4.0
2002-04-15,46.0,buy,2.0
2002-04-26,45.0,sell,4.0
2002-05-01,46.35,buy,2.0
2002-05-07,46.1,sell,4.0
2002-05-15,46.84,buy,2.0
2002-05-20,45.66,sell,4.0
2002-06-06,43.85,buy,2.0
2002-06-17,41.9,sell,4.0
2002-06-19,42.7,buy,2.0
2002-06-24,42.55,sell,4.0
2002-06-25,43.05,buy,2.0
2002-07-03,42.16,sell,4.0
2002-07-15,43.95,buy,2.0
2002-07-24,40.5,sell,4.0
2002-07-30,42.43,buy,2.0
2002-08-06,40.72,sell,4.0
2002-08-09,44.53,buy,2.0
2002-08-21,45.3,sell,4.0
2002-09-10,43.65,buy,2.0
2002-09-19,42.66,sell,4.0
2002-10-01,41.28,buy,2.0
2002-10-04,37.55,sell,4.0
2002-10-11,36.97,buy,2.0
2002-10-24,36.0,sell,4.0
2002-11-07,34.55,buy,1.0
2002-12-03,39.15,sell,3.0
2002-12-13,41.26,buy,2.0
2002-12-23,40.2,sell,4.0
2003-01-03,40.95,buy,2.0
2003-01-16,41.65,sell,4.0
2003-01-29,40.97,buy,2.0
2003-02-07,41.76,sell,4.0
2003-02-19,41.58,buy,2.0
2003-02-27,41.6,sell,4.0
2003-03-03,42.7,buy,2.0
2003-03-11,41.09,sell,4.0
2003-03-18,43.35,buy,2.0
2003-03-28,43.98,sell,4.0
2003-04-04,45.67,buy,2.0
2003-04-09,45.6,sell,4.0
2003-04-10,45.65,buy,2.0
2003-04-15,45.35,sell,4.0
2003-04-17,47.29,buy,2.0
2003-04-23,44.65,sell,4.0
2003-05-05,44.91,buy,2.0
2003-05-07,45.0,sell,4.0
2003-05-09,44.76,buy,2.0
2003-05-12,45.26,sell,4.0
2003-05-13,44.94,buy,2.0
2003-05-15,45.46,sell,4.0
2003-05-16,46.25,buy,2.0
2003-05-22,45.46,sell,4.0
