time,price,signal,label
2020-09-23,34.48,buy,1.0
2020-10-22,42.23,sell,3.0
2020-11-04,42.22,buy,2.0
2020-11-11,43.84,sell,4.0
2020-11-25,42.22,buy,2.0
2020-11-30,41.07,sell,4.0
2020-12-03,41.05,buy,2.0
2020-12-04,40.93,sell,4.0
2020-12-08,41.32,buy,2.0
2020-12-22,41.76,sell,4.0
2021-01-04,41.17,buy,2.0
2021-01-05,41.11,sell,4.0
2021-01-07,42.03,buy,2.0
2021-01-25,43.35,sell,4.0
2021-01-26,42.85,buy,2.0
2021-01-27,41.02,sell,4.0
2021-02-03,42.48,buy,2.0
2021-02-12,42.21,sell,4.0
2021-03-04,39.77,buy,1.0
2021-03-23,42.8,sell,3.0
2021-03-29,43.75,buy,2.0
2021-04-12,44.74,sell,4.0
2021-04-14,45.45,buy,2.0
2021-04-20,45.8,sell,4.0
2021-05-04,44.78,buy,2.0
2021-05-06,44.48,sell,4.0
2021-05-07,44.68,buy,2.0
2021-05-13,44.41,sell,4.0
2021-05-14,45.09,buy,2.0
2021-05-26,45.17,sell,4.0
2021-06-04,45.6,buy,2.0
2021-06-17,46.0,sell,4.0
2021-06-30,44.31,buy,2.0
2021-07-20,46.06,sell,4.0
2021-07-21,45.84,buy,2.0
2021-07-22,46.01,sell,4.0
2021-07-23,46.52,buy,2.0
2021-08-02,47.03,sell,4.0
2021-08-06,47.6,buy,2.0
2021-08-10,47.57,sell,4.0
2021-08-11,48.2,buy,2.0
2021-08-18,48.22,sell,4.0
2021-08-23,49.06,buy,2.0
2021-08-25,48.89,sell,4.0
2021-08-31,49.02,buy,2.0
2021-09-01,49.6,sell,4.0
2021-09-02,50.1,buy,2.0
2021-09-08,50.36,sell,4.0
2021-09-10,49.91,buy,2.0
2021-09-13,50.56,sell,4.0
2021-09-14,50.38,buy,2.0
2021-09-15,50.85,sell,4.0
2021-09-16,50.18,buy,2.0
2021-09-17,49.86,sell,4.0
2021-10-05,48.34,buy,2.0
2021-10-12,48.29,sell,4.0
2021-10-13,49.08,buy,1.0
2021-11-03,54.05,sell,3.0
2021-11-12,54.4,buy,2.0
2021-11-17,53.58,sell,4.0
2021-11-26,53.43,buy,2.0
2021-11-29,54.17,sell,4.0
2021-12-07,53.92,buy,2.0
2021-12-20,53.4,sell,4.0
2021-12-23,54.49,buy,2.0
2022-01-05,56.97,sell,4.0
2022-01-20,56.98,buy,2.0
2022-01-26,55.7,sell,4.0
2022-01-31,57.95,buy,2.0
2022-02-03,43.79,sell,4.0
2022-02-15,41.74,buy,2.0
2022-02-16,42.0,sell,4.0
2022-02-17,41.75,buy,2.0
2022-02-18,41.63,sell,4.0
2022-02-25,42.6,buy,2.0
2022-03-10,43.6,sell,4.0
2022-03-24,44.47,buy,1.0
2022-04-12,48.05,sell,3.0
2022-04-21,49.74,buy,2.0
2022-04-25,48.77,sell,4.0
2022-05-05,46.9,buy,2.0
2022-05-10,46.76,sell,4.0
2022-05-11,47.62,buy,2.0
2022-06-03,48.73,sell,4.0
2022-06-23,42.23,buy,1.0
2022-07-07,44.39,sell,3.0
2022-07-25,44.42,buy,2.0
2022-08-04,45.06,sell,4.0
2022-08-12,46.17,buy,2.0
2022-08-22,45.35,sell,4.0
2022-09-08,45.37,buy,2.0
2022-09-15,43.24,sell,4.0
2022-10-04,40.01,buy,2.0
2022-10-10,37.81,sell,4.0
2022-10-11,37.47,buy,2.0
2022-10-13,37.23,sell,4.0
2022-10-14,36.59,buy,2.0
2022-10-21,36.72,sell,4.0
2022-10-24,36.87,buy,2.0
2022-11-04,37.18,sell,4.0
2022-11-11,39.11,buy,2.0
2022-11-18,38.58,sell,4.0
2022-11-22,39.45,buy,1.0
2022-12-08,41.77,sell,3.0
2022-12-23,43.04,buy,2.0
2023-01-06,43.67,sell,4.0
2023-01-10,43.69,buy,2.0
2023-01-11,44.14,sell,4.0
2023-01-12,43.38,buy,2.0
2023-01-13,43.38,sell,4.0
2023-01-31,42.19,buy,2.0
2023-02-07,40.82,sell,4.0
2023-02-14,42.03,buy,2.0
2023-02-24,41.32,sell,4.0
2023-03-06,41.49,buy,2.0
2023-03-13,41.39,sell,4.0
2023-03-14,41.34,buy,2.0
2023-03-22,39.68,sell,4.0
2023-03-30,41.45,buy,2.0
2023-04-14,42.13,sell,4.0
2023-04-24,43.45,buy,2.0
2023-04-27,42.78,sell,4.0
2023-05-08,42.77,buy,2.0
