time,price,signal,label
2001-09-19,25.85,sell,4.0
2001-09-24,24.75,sell,4.0
2001-10-11,35.5,buy,2.0
2002-05-30,32.52,sell,4.0
2002-11-18,40.04,buy,2.0
2003-02-20,33.9,sell,4.0
2003-06-18,41.5,buy,2.0
2003-09-25,42.64,buy,2.0
2003-11-14,45.0,buy,2.0
2003-11-25,45.98,buy,2.0
2004-07-27,42.56,sell,4.0
2009-09-17,53.12,buy,2.0
2009-11-23,58.11,buy,1.0
2010-05-07,58.43,sell,4.0
2010-06-18,62.1,buy,2.0
2010-08-03,59.5,sell,4.0
2011-01-05,63.25,sell,4.0
2011-02-18,67.33,buy,1.0
2011-08-05,73.88,sell,3.0
2011-08-09,71.65,sell,3.0
2012-02-17,73.07,sell,4.0
2012-04-24,78.35,sell,3.0
2012-08-20,84.25,buy,2.0
2012-11-14,85.7,buy,2.0
2013-01-03,89.18,buy,2.0
2013-02-15,92.4,buy,1.0
2013-04-24,102.51,buy,2.0
2013-06-07,101.39,sell,4.0
2013-11-21,103.02,sell,3.0
2014-08-01,100.52,sell,3.0
2015-02-05,113.33,buy,2.0
2015-06-05,111.32,sell,3.0
2015-11-20,122.39,buy,2.0
2016-06-10,144.24,buy,1.0
2016-08-24,142.28,sell,3.0
2017-06-19,124.16,sell,3.0
2017-08-25,105.15,sell,3.0
2017-11-17,114.19,buy,2.0
2018-01-26,131.06,buy,2.0
2018-06-08,102.52,sell,4.0
2018-08-06,114.47,buy,2.0
2019-08-28,104.37,sell,4.0
2020-01-24,107.67,buy,2.0
2020-08-26,121.73,buy,2.0
2021-01-13,111.55,sell,4.0
2021-01-28,118.25,buy,2.0
2021-08-27,123.57,sell,3.0
2021-11-24,132.3,buy,2.0
2022-05-19,126.36,sell,4.0
2023-09-12,129.86,sell,3.0
2024-11-18,110.47,sell,3.0
