time,price,signal,label
1985-10-29,30.85,buy,1.0
1985-10-30,30.3,buy,1.0
1985-12-04,43.26,buy,2.0
1985-12-05,43.04,buy,2.0
1986-01-27,26.6,sell,4.0
1986-04-21,37.41,buy,2.0
1986-09-17,27.55,sell,3.0
1986-10-29,24.18,sell,3.0
1987-01-09,27.49,buy,1.0
1987-01-29,35.33,buy,2.0
1987-04-13,30.25,sell,3.0
1987-04-15,27.82,sell,3.0
1987-04-20,25.5,sell,3.0
1987-09-03,18.99,sell,4.0
1987-10-20,11.7,sell,4.0
1988-01-06,18.0,buy,2.0
1988-06-08,16.31,buy,1.0
1988-06-10,17.2,buy,1.0
1988-09-01,19.64,buy,2.0
1988-12-07,20.3,buy,2.0
1989-01-20,24.47,buy,2.0
1989-03-16,27.76,buy,2.0
1989-06-09,32.64,buy,2.0
1989-08-14,39.48,buy,2.0
1989-10-04,39.94,buy,2.0
1989-10-10,39.71,buy,2.0
1990-01-04,42.04,buy,2.0
1990-01-08,43.3,buy,2.0
1990-08-07,26.01,sell,3.0
1990-12-04,25.52,buy,1.0
1990-12-06,26.33,buy,1.0
1991-01-31,30.4,buy,1.0
1991-04-04,35.64,buy,2.0
1991-04-10,35.17,buy,2.0
1991-10-16,37.99,buy,1.0
1991-10-31,42.81,buy,1.0
1991-12-30,51.89,buy,2.0
1992-04-20,22.35,sell,4.0
1992-04-22,22.23,sell,4.0
1992-08-03,28.69,buy,2.0
1992-11-10,35.53,buy,2.0
1992-11-12,36.36,buy,2.0
1994-01-05,39.32,sell,4.0
1995-02-06,36.28,buy,2.0
1995-05-10,42.44,buy,2.0
1995-10-27,50.64,sell,3.0
1995-12-20,46.14,sell,4.0
1996-02-09,55.27,buy,2.0
1996-07-01,59.89,buy,2.0
1996-07-17,56.34,sell,4.0
1996-09-16,61.24,buy,1.0
1996-12-05,66.37,sell,3.0
1996-12-09,66.86,sell,3.0
1996-12-13,63.55,sell,3.0
1997-07-23,79.85,buy,2.0
1998-01-21,40.88,sell,4.0
1998-01-23,38.04,sell,4.0
1998-09-04,26.6,sell,4.0
1999-04-28,39.05,buy,1.0
2000-01-26,38.0,buy,2.0
2000-03-27,32.56,buy,1.0
2000-09-12,43.12,buy,2.0
2000-09-14,44.28,buy,2.0
2001-01-30,47.51,buy,2.0
2001-07-31,43.14,sell,3.0
2001-09-20,33.54,sell,3.0
2002-02-04,37.68,buy,1.0
2004-01-22,59.76,buy,2.0
2004-05-12,50.35,sell,3.0
2009-09-17,97.58,buy,1.0
2010-05-07,104.52,sell,3.0
2011-08-08,106.63,sell,4.0
2011-09-23,98.76,sell,4.0
2014-01-30,52.78,sell,4.0
2014-06-19,57.87,buy,2.0
2014-07-31,54.15,sell,4.0
2014-10-10,50.75,sell,4.0
2014-12-15,53.47,sell,3.0
2014-12-17,54.64,sell,3.0
2015-12-14,35.12,sell,3.0
2016-11-10,37.85,buy,1.0
2017-03-22,41.37,sell,4.0
2017-08-03,43.81,sell,3.0
2018-03-29,34.68,sell,3.0
2018-07-31,34.32,buy,2.0
2018-08-01,32.45,buy,2.0
2018-12-18,29.96,sell,4.0
2019-08-01,31.51,sell,3.0
2020-01-31,25.3,buy,2.0
2020-02-28,21.76,sell,3.0
2021-03-11,28.79,buy,2.0
2022-09-14,24.54,sell,3.0
2022-11-11,27.33,buy,2.0
2024-08-06,21.79,sell,3.0
2024-08-22,20.68,sell,3.0
2024-12-19,19.97,sell,4.0
