time,price,signal,label
2001-07-23,23.04,sell,4.0
2001-12-18,28.46,buy,2.0
2002-02-11,29.53,buy,2.0
2003-01-28,25.18,sell,4.0
2003-07-24,27.17,sell,4.0
2003-07-29,27.36,sell,4.0
2003-10-09,29.48,buy,2.0
2003-12-02,30.69,buy,2.0
2004-04-26,34.92,buy,2.0
2004-06-25,35.06,sell,3.0
2004-09-29,33.5,sell,4.0
2004-12-06,38.52,buy,1.0
2004-12-09,41.72,buy,2.0
2005-06-15,43.17,sell,4.0
2005-07-25,45.07,buy,2.0
2006-02-06,44.71,buy,2.0
2006-07-26,43.38,sell,4.0
2006-10-23,44.0,sell,4.0
2007-04-25,48.71,sell,4.0
2007-07-25,46.71,sell,4.0
2007-10-24,48.74,sell,3.0
2007-12-05,47.31,sell,3.0
2008-02-11,44.7,sell,4.0
2008-02-14,42.59,sell,4.0
2008-04-24,55.55,buy,2.0
2008-08-08,59.05,sell,3.0
2008-10-13,55.7,sell,3.0
2009-03-02,53.32,sell,4.0
2009-04-29,64.05,buy,2.0
2009-10-23,76.0,buy,1.0
2009-12-11,85.94,buy,2.0
2010-05-10,100.91,sell,3.0
2010-06-01,52.09,sell,4.0
2010-07-20,9.263,sell,4.0
2010-07-22,9.562,sell,4.0
2010-09-24,11.318,buy,2.0
2010-12-14,13.025,buy,1.0
2011-07-22,12.985,sell,3.0
2012-01-19,12.982,buy,2.0
2012-01-24,13.09,buy,2.0
2012-02-01,13.615,buy,2.0
2012-04-26,13.62,buy,1.0
2012-05-02,14.373,buy,2.0
2012-06-15,16.253,buy,1.0
2012-10-10,14.635,sell,3.0
2013-02-06,14.467,sell,3.0
2013-03-20,13.488,sell,3.0
2013-04-25,10.898,sell,4.0
2013-11-05,10.392,sell,4.0
2014-01-16,12.112,buy,2.0
2014-04-15,13.453,buy,2.0
2014-07-31,15.042,buy,1.0
2014-10-27,19.503,buy,1.0
2015-03-17,24.683,buy,2.0
2016-02-04,27.867,buy,2.0
2016-04-05,34.513,buy,2.0
2016-07-28,37.663,buy,1.0
2016-10-27,30.733,sell,3.0
2017-02-03,30.157,sell,4.0
2017-04-27,36.557,buy,1.0
2017-10-26,34.457,sell,4.0
2018-02-05,42.233,buy,2.0
2018-04-26,43.203,sell,4.0
2018-09-25,56.117,buy,2.0
2019-03-19,63.12,buy,2.0
2019-07-25,70.823,buy,1.0
2020-02-03,73.307,sell,3.0
2020-09-23,76.05,sell,4.0
2021-04-22,96.15,buy,2.0
2022-01-28,104.87,sell,4.0
2022-04-28,109.77,sell,3.0
2022-10-31,72.43,sell,4.0
2022-11-03,68.66,sell,4.0
2023-05-24,83.84,sell,4.0
2023-05-26,82.01,sell,4.0
2023-06-15,91.29,buy,2.0
2023-07-28,83.74,sell,3.0
2023-10-27,61.71,sell,4.0
2024-02-01,78.71,buy,1.0
2024-02-05,86.06,buy,2.0
2024-07-26,62.37,sell,4.0
