time,price,signal,label
2002-02-21,21.81,buy,1.0
2003-01-16,22.67,sell,3.0
2003-05-28,24.76,buy,2.0
2004-05-11,23.89,sell,4.0
2009-11-02,27.72,sell,4.0
2010-05-07,27.33,sell,3.0
2010-12-03,31.72,buy,2.0
2011-08-05,31.33,sell,4.0
2013-04-22,43.99,buy,2.0
2013-06-06,41.46,sell,4.0
2014-02-13,45.86,sell,4.0
2014-10-20,50.85,buy,1.0
2014-12-30,56.85,buy,2.0
2015-05-06,52.63,sell,3.0
2015-08-13,57.12,buy,2.0
2016-01-29,69.22,buy,1.0
2016-02-01,68.59,buy,1.0
2016-09-12,73.23,sell,3.0
2018-12-27,91.2,sell,4.0
2020-02-18,120.57,buy,2.0
2020-03-02,107.89,sell,3.0
2020-11-11,100.74,buy,2.0
2022-10-03,105.01,sell,4.0
2022-11-11,110.69,buy,1.0
2023-05-05,117.56,buy,2.0
