time,open,high,low,close,volume
2018-10-31,161.74,165.6,161.31,165.47,18032219.0
2018-11-01,164.66,165.48,161.94,162.0,11423528.0
2018-11-02,160.66,161.81,155.44,159.84,6835139.0
2018-11-05,157.65,162.19,157.45,161.99,4477443.0
2018-11-06,161.83,166.35,161.67,165.53,2510572.0
2018-11-07,164.54,166.85,164.23,166.85,7626295.0
2018-11-08,164.5,166.15,162.93,165.3,4010008.0
2018-11-09,162.99,163.94,160.55,161.52,3249146.0
2018-11-12,160.06,162.3,158.91,159.22,1990839.0
2018-11-13,160.22,160.33,156.53,156.93,2507084.0
2018-11-14,158.19,158.24,153.0,153.36,2338763.0
2018-11-15,156.09,156.3,152.56,155.18,2759391.0
2018-11-16,153.74,158.46,153.4,158.08,2726823.0
2018-11-19,158.61,161.45,158.44,159.5,2464717.0
2018-11-20,157.49,160.19,157.24,157.87,2151626.0
2018-11-21,159.24,161.24,158.55,159.06,2070941.0
2018-11-23,156.86,158.01,156.02,156.19,963558.0
2018-11-26,157.04,158.22,156.88,157.32,2678195.0
2018-11-27,155.66,156.65,151.52,152.55,2525894.0
2018-11-28,153.53,156.48,151.7,156.29,1808830.0
2018-11-29,155.51,159.84,155.35,159.31,2901283.0
2018-11-30,157.02,160.61,156.94,159.05,3944199.0
2018-12-03,162.3,164.42,159.92,164.35,3177158.0
2018-12-04,163.95,164.29,160.45,160.83,2746072.0
2018-12-06,158.53,159.02,153.0,155.98,4785369.0
2018-12-07,156.22,158.52,152.36,152.72,2518766.0
2018-12-10,156.03,157.54,154.11,156.91,2540418.0
2018-12-11,161.16,162.46,156.65,157.46,2552869.0
2018-12-12,161.65,162.14,159.46,160.55,2402588.0
2018-12-13,160.4,161.3,157.3,158.09,2456699.0
2018-12-14,157.38,158.47,156.05,156.93,2360754.0
2018-12-17,157.19,159.44,155.59,157.33,3148643.0
2018-12-18,158.42,158.89,156.63,157.61,2147003.0
2018-12-19,157.4,158.5,155.21,155.83,2618675.0
2018-12-20,154.48,156.4,152.44,154.05,3398929.0
2018-12-21,156.01,157.48,153.03,153.11,5452061.0
2018-12-24,152.7,153.41,148.13,148.13,2086789.0
2018-12-26,148.75,152.77,145.95,152.74,2591492.0
2018-12-27,152.05,156.41,150.6,156.41,2866950.0
2018-12-28,157.1,158.56,155.04,156.31,1586143.0
2018-12-31,156.23,157.0,153.94,156.04,1853930.0
2019-01-02,153.53,158.16,153.52,157.2,1716443.0
2019-01-03,154.06,154.35,151.93,152.29,1775529.0
2019-01-04,153.83,157.62,153.36,156.63,1801275.0
2019-01-07,155.78,158.04,155.15,156.49,1830185.0
2019-01-08,156.09,158.56,155.2,158.15,2207298.0
2019-01-09,156.73,159.53,156.33,158.46,2099888.0
2019-01-10,158.7,161.98,158.35,161.85,2093890.0
2019-01-11,160.56,160.76,159.37,160.21,1380391.0
2019-01-14,158.37,159.5,157.7,158.02,2004827.0
2019-01-15,156.84,157.87,156.54,157.23,2110706.0
2019-01-16,157.53,158.42,157.08,157.24,1382133.0
2019-01-17,156.4,157.65,156.21,157.26,2176501.0
2019-01-18,158.76,161.45,158.01,160.79,2494756.0
2019-01-22,161.61,161.78,159.69,160.84,1699074.0
2019-01-23,160.57,161.09,157.46,158.93,1569547.0
2019-01-24,157.61,157.91,156.43,157.37,2528024.0
2019-01-25,158.69,160.11,158.64,158.84,1242664.0
2019-01-28,157.78,158.39,156.88,158.21,1422480.0
2019-01-29,159.57,162.0,159.35,161.22,1558358.0
2019-01-30,161.79,163.75,161.16,162.92,1113641.0
2019-01-31,161.18,163.42,159.63,163.01,1645906.0
2019-02-01,163.91,165.9,163.46,165.76,1324345.0
2019-02-04,165.48,165.69,163.22,163.5,2106508.0
2019-02-05,165.26,165.99,163.8,164.99,2358571.0
2019-02-06,163.95,164.62,163.04,163.42,1124785.0
2019-02-07,161.75,162.24,159.43,160.69,1360964.0
2019-02-08,160.07,161.61,159.08,161.22,1557942.0
2019-02-11,161.06,161.62,160.63,161.35,1128408.0
2019-02-12,164.13,167.55,163.89,167.53,1772008.0
2019-02-13,167.09,168.49,166.79,167.38,1599349.0
2019-02-14,166.65,167.6,165.93,166.5,1104141.0
2019-02-15,170.54,170.71,167.77,168.54,2573604.0
2019-02-19,168.0,168.78,167.56,167.86,2221223.0
2019-02-20,167.59,171.01,167.59,170.3,2574751.0
2019-02-21,170.98,172.3,170.54,171.4,1736555.0
2019-02-22,172.24,173.74,171.55,173.5,1075724.0
2019-02-25,173.89,175.01,173.39,174.62,1526810.0
2019-02-26,173.79,174.89,173.45,173.91,1739158.0
2019-02-27,173.4,175.12,172.63,174.5,1451801.0
2019-02-28,174.81,174.93,173.1,173.24,1698289.0
2019-03-01,176.36,176.73,167.86,168.38,3033462.0
2019-03-04,168.35,168.91,166.07,168.7,1738053.0
2019-03-05,168.35,169.94,168.35,168.44,1205906.0
2019-03-06,168.84,169.68,168.21,169.13,986917.0
2019-03-07,169.36,169.36,166.82,167.47,1450135.0
2019-03-08,168.75,169.52,167.76,169.46,1558439.0
2019-03-11,169.48,171.31,169.42,171.28,1188763.0
2019-03-12,171.78,172.9,171.39,172.32,1309211.0
2019-03-13,174.01,175.51,173.64,174.39,1538460.0
2019-03-14,174.25,174.44,173.17,174.21,1033242.0
2019-03-15,176.28,176.96,174.43,176.43,3661441.0
2019-03-18,174.75,174.95,173.43,174.55,1220440.0
2019-03-19,175.35,175.79,172.62,173.58,1251550.0
2019-03-20,175.35,176.87,174.36,176.63,1536410.0
2019-03-21,174.34,175.83,173.7,175.1,1146267.0
2019-03-22,172.1,172.76,169.19,169.86,1383973.0
2019-03-25,170.97,171.92,169.56,170.0,1349670.0
2019-03-26,170.89,171.3,169.69,170.98,1408088.0
2019-03-27,169.46,170.05,168.69,169.48,1821420.0
2019-03-28,170.96,173.85,170.73,173.7,1892495.0
2019-03-29,175.35,176.1,173.88,175.93,2158060.0
2019-04-01,176.84,178.18,176.0,176.58,1791905.0
2019-04-02,177.33,178.18,176.69,178.02,1179741.0
2019-04-03,181.15,184.53,180.63,182.74,2379572.0
2019-04-04,183.57,184.04,182.42,183.9,1471382.0
2019-04-05,184.59,185.43,183.98,184.62,1403446.0
2019-04-08,185.9,185.92,184.15,184.84,1138462.0
2019-04-09,185.05,185.05,182.75,182.9,1388180.0
2019-04-10,183.39,183.59,179.82,181.02,2443656.0
2019-04-11,181.68,181.81,179.77,179.85,1916444.0
2019-04-12,180.8,181.13,180.14,180.35,1914482.0
2019-04-15,180.14,180.43,179.14,180.14,1448029.0
2019-04-16,180.08,180.68,178.8,180.62,1749653.0
2019-04-17,180.64,181.86,179.4,179.91,1663290.0
2019-04-18,180.12,180.79,179.67,180.4,1547307.0
2019-04-22,179.85,180.8,178.83,178.9,1002056.0
2019-04-23,178.65,179.72,178.55,179.33,1796474.0
2019-04-24,179.01,179.51,177.51,177.62,1780230.0
2019-04-25,176.22,176.75,174.92,176.28,2229909.0
2019-04-26,175.44,178.26,175.37,178.26,1483885.0
2019-04-29,176.79,178.26,176.49,177.1,1195401.0
2019-04-30,177.87,180.56,177.39,180.26,1404200.0
2019-05-01,179.89,181.2,178.01,178.29,1018290.0
2019-05-02,177.93,180.49,177.27,180.49,1690968.0
2019-05-03,179.68,181.47,179.24,180.96,1248855.0
2019-05-06,177.83,179.33,177.81,178.63,1406991.0
2019-05-07,176.58,176.87,172.91,174.57,2049602.0
2019-05-08,174.43,177.53,174.24,176.54,1264624.0
2019-05-09,173.2,174.71,171.6,173.35,1999513.0
2019-05-10,174.63,182.22,174.27,181.59,2511834.0
2019-05-13,179.74,181.01,177.82,180.68,2328483.0
2019-05-14,180.31,182.36,179.78,180.92,2029268.0
2019-05-15,178.57,182.37,178.32,180.86,1184242.0
2019-05-16,185.09,188.97,184.5,187.65,1866604.0
2019-05-17,188.19,189.45,186.89,189.0,1737946.0
2019-05-20,186.0,187.17,184.65,185.26,1383737.0
2019-05-21,186.76,187.44,186.15,187.27,1051501.0
2019-05-22,187.87,189.72,187.18,188.24,1334825.0
2019-05-23,185.89,187.04,184.47,185.08,1318529.0
2019-05-24,187.37,188.15,185.85,187.86,1025332.0
2019-05-28,186.94,187.78,183.73,184.31,1483132.0
2019-05-29,181.46,183.13,181.21,183.01,1405355.0
2019-05-30,182.92,184.21,182.77,183.41,1041985.0
2019-05-31,180.3,181.41,179.87,180.55,1757167.0
2019-06-03,181.47,187.41,181.2,187.28,2882627.0
2019-06-04,187.81,191.35,185.68,191.35,3115226.0
2019-06-05,191.35,192.8,190.49,192.75,3708880.0
2019-06-06,194.31,198.06,193.69,197.35,3468187.0
2019-06-07,200.15,201.11,197.63,200.05,3613301.0
2019-06-10,200.12,202.0,198.23,200.42,1197433.0
2019-06-11,201.2,201.82,199.72,200.79,1719957.0
2019-06-12,201.58,202.28,200.97,201.69,1956258.0
2019-06-13,203.48,203.89,201.64,202.74,2855124.0
2019-06-14,202.66,203.23,201.43,202.71,1524027.0
2019-06-17,202.93,203.61,201.04,201.26,1757215.0
2019-06-18,204.18,204.76,202.71,204.02,2006919.0
2019-06-19,202.24,202.47,199.14,200.59,1944654.0
2019-06-20,203.65,203.71,201.5,202.34,1703288.0
2019-06-21,202.64,202.99,202.03,202.13,3770274.0
2019-06-24,202.49,203.87,202.03,203.38,1092531.0
2019-06-25,204.32,204.32,202.71,202.8,1118787.0
2019-06-26,202.05,202.31,200.56,200.6,1369874.0
2019-06-27,198.7,199.95,198.46,199.53,1532079.0
2019-06-28,199.6,201.72,199.12,200.8,6440582.0
2019-07-01,203.02,203.19,201.51,203.0,1114025.0
2019-07-02,202.01,203.97,201.53,203.54,1722409.0
2019-07-03,202.0,203.61,201.71,203.61,939491.0
2019-07-05,201.1,203.17,200.1,202.43,1741333.0
2019-07-08,201.05,203.64,200.88,201.67,1277094.0
2019-07-09,202.42,202.61,200.71,200.97,1160663.0
2019-07-10,202.08,202.65,201.46,201.77,1062039.0
2019-07-11,201.44,203.06,201.03,202.81,1225227.0
2019-07-12,203.76,204.72,202.98,203.98,1027566.0
2019-07-15,204.19,205.1,203.71,204.07,869036.0
2019-07-16,204.13,205.55,202.45,202.59,1073702.0
2019-07-17,203.54,203.85,201.76,201.82,986683.0
2019-07-18,202.8,203.68,201.82,203.64,1067525.0
2019-07-19,202.99,204.61,202.63,203.38,1228262.0
2019-07-22,204.59,204.99,203.17,203.58,653431.0
2019-07-23,204.83,206.82,204.19,206.82,1064783.0
2019-07-24,204.06,204.19,202.2,202.75,1102806.0
2019-07-25,200.39,200.68,196.53,199.89,2084879.0
2019-07-26,199.43,201.15,199.32,200.96,1191197.0
2019-07-29,199.77,200.21,199.25,199.77,1468231.0
2019-07-30,195.81,197.79,195.75,196.5,2466350.0
2019-07-31,195.91,196.19,188.99,191.28,4160865.0
2019-08-01,189.61,193.5,189.16,190.42,3762847.0
2019-08-02,188.78,189.05,185.83,187.71,2556860.0
2019-08-05,190.0,193.09,189.22,190.63,3074765.0
2019-08-06,190.3,190.33,185.9,188.76,2351990.0
2019-08-07,187.05,191.41,186.62,190.78,2078890.0
2019-08-08,190.48,193.43,190.0,192.61,1927090.0
2019-08-09,189.93,192.8,189.72,191.97,1600161.0
2019-08-12,193.02,194.64,192.01,192.2,1891129.0
2019-08-13,192.13,195.61,191.5,192.9,1800922.0
2019-08-14,188.8,190.32,185.49,185.64,2441062.0
2019-08-15,185.71,187.49,185.07,186.64,1508294.0
2019-08-16,186.68,189.13,186.56,188.79,1198890.0
2019-08-19,189.24,190.33,188.31,189.11,1232072.0
2019-08-20,188.23,189.0,186.3,187.69,1364179.0
2019-08-21,189.31,189.95,188.61,188.74,1074679.0
2019-08-22,188.55,189.0,186.61,187.13,1446715.0
2019-08-23,185.64,187.36,181.6,184.26,2207654.0
2019-08-26,185.25,185.44,183.83,184.92,1292966.0
2019-08-27,186.1,186.4,184.37,184.74,1477455.0
2019-08-28,184.69,185.93,183.86,184.97,1153140.0
2019-08-29,188.14,188.44,187.07,187.66,1458894.0
2019-08-30,188.5,189.24,187.41,188.91,1696721.0
2019-09-03,187.27,188.14,186.2,187.23,1372419.0
2019-09-04,188.04,188.9,186.51,187.56,1212594.0
2019-09-05,188.7,189.5,187.1,187.1,1911246.0
2019-09-06,188.52,190.3,187.97,189.52,1066662.0
2019-09-09,188.1,188.44,185.03,185.21,2862297.0
2019-09-10,184.11,185.72,183.26,185.72,1788948.0
2019-09-11,185.67,187.73,185.11,187.61,1292084.0
