date,open,high,low,close,volume,EMA,DIF,DEA,MACD,MinLow,MaxHigh,RSV,K,D,J,MA_5,MA_10,MA_60,OT
2021-05-18 11:00:00,3517.96,3522.42,3510.86,3517.09,3451325,3518.35891772569,-0.28024896368469854,-0.011185885355164571,-0.5381261566590679,3509.45,3530.51,36.277302943970476,50.66667314852782,60.09150489583489,31.817009653913686,3517.7660000000005,3518.546,3518.737833333333,3520.48
2021-05-18 11:30:00,3517.53,3521.6,3515.9,3520.48,2328630,3518.516034931194,-0.06793059411256763,-0.022534827106645186,-0.0907915340118449,3509.45,3530.51,52.37416904083566,51.235838445963765,57.13961607921118,39.428283179468934,3517.746,3519.3120000000004,3518.737833333333,3524.17
2021-05-18 13:30:00,3520.72,3524.9,3517.53,3524.17,2775441,3518.934847158513,0.39354881901772387,0.060681902118228624,0.6657338337989905,3509.45,3528.53,77.1488469601675,59.87350795069834,58.0509133697069,63.51869711268121,3519.0559999999996,3519.1590000000006,3518.737833333333,3521.84
2021-05-18 14:00:00,3524.46,3526.2,3520.87,3521.84,2785859,3519.15004366529,0.5647529310822392,0.16149610791103075,0.806513646342417,3509.45,3526.2,73.9701492537333,64.57238838504333,60.22473837481904,73.2676884054919,3520.1980000000003,3518.7340000000004,3518.737833333333,3522.5
2021-05-18 14:30:00,3521.72,3522.5,3515.26,3522.5,2827019,3519.3981885789726,0.7451008487269064,0.2782170560742059,0.933767585305401,3509.45,3526.2,77.91044776119512,69.01840817709393,63.15596164224401,80.74330124679378,3521.2160000000003,3519.1410000000005,3518.737833333333,3529.01
2021-05-18 15:00:00,3522.62,3529.01,3522.25,3529.01,3978870,3520.11017461016,1.3972241363549074,0.5020184721303462,1.7904113284491223,3510.86,3529.01,100.0,79.34560545139595,68.55250957862799,100.93179719693188,3523.6,3520.683,3518.737833333333,3512.56
2021-05-19 10:00:00,3521.11,3521.11,3505.27,3512.56,9956426,3519.5509024168146,0.579973445620908,0.5176094668284587,0.12472795758489874,3505.27,3529.01,30.70766638584621,63.1329590962127,66.74599275115622,55.90689178632567,3522.0160000000005,3519.881,3518.737833333333,3518.89
2021-05-19 10:30:00,3512.4,3520.59,3507.05,3518.89,5364599,3519.501946682236,0.43802520136341627,0.5016926137354502,-0.12733482474406776,3505.27,3529.01,57.37152485256847,61.212481014997955,64.90148883910346,53.83446536678693,3520.96,3520.0080000000003,3518.737833333333,3511.65
2021-05-19 11:00:00,3519.22,3520.29,3509.6,3511.65,4180303,3518.9203210020705,-0.2557294082557746,0.35020820933720526,-1.2118752351859596,3505.27,3529.01,26.87447346251072,49.766478497502206,59.85648539190305,29.586464708700532,3518.922,3519.56,3518.737833333333,3514.39
2021-05-19 11:30:00,3511.45,3515.95,3510.26,3514.39,2597976,3518.584741668584,-0.5777795507406154,0.16461065732164112,-1.484780416124513,3505.27,3529.01,38.41617523167565,45.98304407556002,55.232004953122036,27.485122320435963,3517.3,3519.2580000000003,3518.737833333333,3510.68
2021-05-19 13:30:00,3514.76,3514.76,3505.87,3510.68,3087917,3517.9992052486887,-1.119468072051859,-0.0922050885530589,-2.0545259669976,3505.27,3529.01,22.78854254422831,38.251543565116116,49.57185115712006,15.610928381108224,3513.6340000000005,3518.6169999999997,3518.737833333333,3509.54
2021-05-19 14:00:00,3510.65,3514.03,3508.74,3509.54,2877186,3517.3725974524896,-1.62205061072018,-0.39817419298648316,-2.4477528354673934,3505.27,3529.01,17.986520640269333,31.49653592350052,43.54674607924688,7.396115612007804,3513.0299999999997,3517.5229999999997,3518.737833333333,3507.25
2021-05-19 14:30:00,3509.58,3510.12,3503.82,3507.25,2910640,3516.622775418972,-2.1800050143983754,-0.7545403572688616,-2.8509293142590275,3503.82,3529.01,13.616514489876256,25.5365287789591,37.54334031248429,1.5229057119087201,3510.7019999999998,3515.8309999999997,3518.737833333333,3510.96
2021-05-19 15:00:00,3507.26,3511.13,3507.05,3510.96,4022265,3516.2033105731225,-2.2963510000217866,-1.0629024858194467,-2.46689702840468,3503.82,3529.01,28.344581183008565,26.47254624697559,33.85307562398139,11.711487492963997,3510.564,3514.743,3518.737833333333,3497.76
2021-05-20 10:00:00,3500.88,3507.63,3486.07,3497.76,12651395,3514.837139419558,-3.4143274730877238,-1.5331874832731023,-3.762279979629243,3486.07,3521.11,33.36187214611891,28.768988213356696,32.158379820439826,21.99020499919044,3507.2380000000003,3512.2690000000002,3518.737833333333,3492.9
2021-05-20 10:30:00,3497.18,3501.68,3491.37,3492.9,5893729,3513.2121661292203,-4.639017559130025,-2.154353498444487,-4.969328121371076,3486.07,3520.59,19.785631517960404,25.774535981557932,30.03043187414586,17.262744196382073,3503.682,3508.6580000000004,3518.737833333333,3491.72
2021-05-20 11:00:00,3492.73,3497.58,3486.58,3491.72,3673315,3511.620153823352,-5.639797340968016,-2.851442266949193,-5.576710148037646,3486.07,3520.29,16.510812390413996,22.686628117843284,27.58249728871167,12.89488977610651,3500.118,3506.5739999999996,3518.737833333333,3500.86
2021-05-20 11:30:00,3491.4,3500.97,3490.04,3500.86,2557611,3510.8231053919926,-5.630496060744463,-3.407253025708247,-4.446486070072432,3486.07,3515.95,49.49799196787193,31.623749401186167,28.92958132620317,37.01208555115217,3498.84,3504.7709999999997,3518.737833333333,3502.72
2021-05-20 13:30:00,3501.28,3503.75,3497.17,3502.72,2959939,3510.222875362956,-5.410667467284384,-3.8079359140234743,-3.205463106521819,3486.07,3514.76,58.03415824328897,40.42721901522043,32.76212722254226,55.75740260057677,3497.192,3503.8779999999997,3518.737833333333,3512.54
2021-05-20 14:00:00,3502.37,3512.78,3501.01,3512.54,2807178,3510.3945142249595,-4.393415236314013,-3.9250317784815825,-0.9367669156648608,3486.07,3514.03,94.67095851215939,58.50846551420008,41.34423998642821,92.83691656974383,3500.148,3503.693,3518.737833333333,3514.14
2021-05-20 14:30:00,3512.48,3517.74,3507.8,3514.14,3655316,3510.671957615703,-3.4187200099258916,-3.823769424770444,0.810098829689105,3486.07,3517.74,88.63277549731622,68.5499021752388,50.41279404936507,104.82411842698626,3504.3959999999997,3504.0389999999998,3518.737833333333,3506.94
2021-05-20 15:00:00,3514.0,3514.0,3505.21,3506.94,4837045,3510.395516310836,-3.1904691059476136,-3.6971093610058783,1.0132805101165294,3486.07,3517.74,65.89832649194867,67.66604361414208,56.16387723762408,90.67037636717808,3507.44,3503.779,3518.737833333333,3497.33
2021-05-21 10:00:00,3510.84,3518.38,3497.07,3497.33,10713445,3509.4277002878107,-3.7418911144436606,-3.706065711693435,-0.07165080550045122,3486.07,3518.38,34.84989167440354,56.727326300895896,56.351693592048015,57.47859171859166,3506.7339999999995,3502.7870000000003,3518.737833333333,3486.17
2021-05-21 10:30:00,3496.53,3496.7,3479.67,3486.17,5468557,3507.704907673899,-5.021530681050081,-3.969158705564764,-2.104743950970633,3479.67,3518.38,16.791526737277174,43.41539311302299,52.03959343237301,26.166992474322967,3503.424,3500.308,3518.737833333333,3487.31
2021-05-21 11:00:00,3485.34,3493.79,3482.3,3487.31,3676259,3506.1941737721286,-5.875931701256377,-4.350513304703087,-3.05083679310658,3479.67,3518.38,19.736502195814687,35.52242947395356,46.53387211289986,13.499544196060953,3498.3779999999997,3499.263,3518.737833333333,3491.04
2021-05-21 11:30:00,3487.56,3491.51,3480.26,3491.04,2769020,3505.0716423816007,-6.180822167785664,-4.716575077319603,-2.9284941809321214,3479.67,3518.38,29.372255231206097,33.47237139303774,42.18003853961248,16.057037099888248,3493.7580000000003,3499.077,3518.737833333333,3495.62
2021-05-21 13:30:00,3491.52,3499.19,3488.65,3495.62,2908255,3504.371520723704,-5.98390361970678,-4.970040785797038,-2.0277256678194835,3479.67,3518.38,41.20382330147198,36.049522029182484,40.136533036135816,27.87550001527582,3491.494,3499.4669999999996,3518.737833333333,3490.19
2021-05-21 14:00:00,3496.05,3496.73,3486.88,3490.19,2914408,3503.3210377071337,-6.194592465289588,-5.214951121695549,-1.9592826871880789,3479.67,3518.38,27.176440196331626,33.091828084898864,37.78829805239016,23.69888814991627,3490.0660000000003,3498.4,3518.737833333333,3487.02
2021-05-21 14:30:00,3490.06,3492.84,3486.39,3487.02,2874929,3502.1135534325313,-6.541945920202124,-5.480350081396864,-2.123191677610521,3479.67,3518.38,18.987341772151645,28.390332647316455,34.65564291736559,15.859712107218186,3490.236,3496.8300000000004,3518.737833333333,3486.56
2021-05-21 15:00:00,3487.01,3489.37,3484.23,3486.56,4277714,3500.9614383634553,-6.776232006868668,-5.739526466491225,-2.0734110807548856,3479.67,3518.38,17.799018341513477,24.859894545382126,31.390393460037767,11.798896716070836,3490.0860000000002,3494.232,3518.737833333333,3482.49
2021-05-24 10:00:00,3486.27,3496.15,3480.2,3482.49,11039654,3499.5931836698655,-7.207239829676837,-6.033069139128347,-2.3483413810969793,3479.67,3518.38,7.284939292171806,19.001576127645354,27.26078768257363,2.4831530177888084,3488.376,3491.067,3518.737833333333,3474.51
2021-05-24 10:30:00,3482.2,3483.81,3469.87,3474.51,5178106,3497.7351700646905,-8.099371430684641,-6.446329597439607,-3.3060836664900695,3469.87,3499.19,15.825375170533087,17.9428424752746,24.154805946807286,5.5189155322092205,3484.154,3487.8239999999996,3518.737833333333,3487.01
2021-05-24 11:00:00,3474.57,3487.01,3470.83,3487.01,4213628,3496.9407130228615,-7.708883409471582,-6.6988403598460025,-2.0200860992511593,3469.87,3499.19,58.45839017735413,31.44802504263444,26.585878978749673,41.17231717040398,3483.518,3486.792,3518.737833333333,3492.04
2021-05-24 11:30:00,3486.51,3494.07,3486.51,3492.04,3035355,3496.57769724339,-6.913841416675496,-6.741840571211902,-0.3440016909271879,3469.87,3499.19,75.61391541609805,46.169988500455645,33.113915485985,72.28213452939694,3484.522,3487.379,3518.737833333333,3494.67
2021-05-24 13:30:00,3492.04,3498.3,3489.07,3494.67,3091590,3496.4363863364724,-6.00235448309877,-6.593943353589276,1.1831777409810122,3469.87,3499.19,84.58390177353358,58.97462625814829,41.73415241003943,93.455573954366,3486.1440000000002,3488.1150000000002,3518.737833333333,3491.36
2021-05-24 14:00:00,3494.77,3495.72,3488.6,3491.36,2823861,3496.060357718956,-5.483869227639843,-6.3719285283993905,1.7761186015190944,3469.87,3498.3,75.58916637354912,64.51280629661522,49.32703703889803,94.88434481204962,3487.918,3488.147,3518.737833333333,3495.82
2021-05-24 14:30:00,3491.38,3496.84,3488.33,3495.82,3052591,3496.0425534434776,-4.65937087390239,-6.0294169974999905,2.740092247195202,3469.87,3498.3,91.27682026028845,73.4341442845063,57.36273945410079,105.57695394531731,3492.1800000000003,3488.167,3518.737833333333,3497.28
2021-05-24 15:00:00,3495.53,3497.28,3493.1,3497.28,4283373,3496.1342161513685,-3.8438309001894595,-5.592299778037885,3.4969377556968517,3469.87,3498.3,96.41224059092518,81.09350971997927,65.27299620939363,112.73453674115055,3494.2340000000004,3488.876,3518.737833333333,3516.21
2021-05-25 10:00:00,3502.54,3516.31,3502.44,3516.21,11773021,3497.6213112512673,-1.6509852695003246,-4.804036876330374,6.306103213660098,3469.87,3516.31,99.78466838931975,87.32389594309277,72.62329612062668,116.72509558802491,3499.068,3491.7950000000005,3518.737833333333,3543.74
2021-05-25 10:30:00,3516.5,3544.45,3515.81,3543.74,7727004,3501.03751041784,2.2819961821164725,-3.3868302646410045,11.337652893514953,3469.87,3544.45,99.04800214534723,91.23193134384425,78.82617452836587,116.04344497480099,3508.882,3497.5130000000004,3518.737833333333,3554.42
2021-05-25 11:00:00,3543.71,3555.36,3542.43,3554.42,5496591,3504.9917689054078,6.189352063786373,-1.4715937989555292,15.321891725483805,3470.83,3555.36,98.8879687684845,93.78394381872434,83.81209762515202,113.727636205869,3521.494,3504.7059999999997,3518.737833333333,3553.21
2021-05-25 11:30:00,3553.98,3558.18,3550.7,3553.21,3633990,3508.56348972723,9.083612631319284,0.6394474870994336,16.8883302884397,3486.51,3558.18,93.06543881679946,93.54444215141604,87.05621246724002,106.52090151976807,3532.972,3512.576,3518.737833333333,3568.52
2021-05-25 13:30:00,3553.21,3570.76,3553.21,3568.52,4235218,3513.004712710398,12.468989285297539,3.005355846739055,18.927266877116967,3488.33,3570.76,97.28254276355668,94.79047568879625,89.63430020775877,105.10282665087118,3547.2200000000003,3520.727,3518.737833333333,3574.16
2021-05-25 14:00:00,3568.63,3577.01,3567.14,3574.16,4257900,3517.534733991109,15.42916769755675,5.490118216902594,19.87809896130831,3488.33,3577.01,96.78619756427564,95.45571631395605,91.57477224315787,103.21760445555242,3558.81,3528.939,3518.737833333333,3579.54
2021-05-25 14:30:00,3574.47,3580.52,3571.0,3579.54,4189546,3522.1277166584346,18.0017386165905,7.992442296840176,20.01859263950065,3488.33,3580.52,98.93697798025815,96.61613686939009,93.2552271185686,103.3379563710331,3565.97,3537.4260000000004,3518.737833333333,3581.34
2021-05-25 15:00:00,3579.88,3584.58,3578.98,3581.34,5908080,3526.513811720773,19.955727358094464,10.385099309091034,19.14125609800686,3493.1,3584.58,96.45824223874094,96.56350532584037,94.35798652099251,100.97454293553608,3571.3540000000003,3546.424,3518.737833333333,3591.8
2021-05-26 10:00:00,3586.84,3598.66,3585.37,3591.8,14531066,3531.3498256673824,22.09363047627494,12.726805542527817,18.733649867494243,3502.44,3598.66,92.87050509249669,95.33250524805914,94.68282609668138,96.63186355081464,3579.072,3556.022,3518.737833333333,3597.77
2021-05-26 10:30:00,3592.33,3602.3,3587.12,3597.77,6584934,3536.2698385809094,23.993085848339433,14.98006160369014,18.026048489298585,3515.81,3602.3,94.76240027748851,95.14247025786892,94.83604081707723,95.7553291394523,3584.922,3566.071,3518.737833333333,3598.06
2021-05-26 11:00:00,3598.27,3603.49,3595.27,3598.06,4883274,3540.8468875749163,25.23097155752521,17.030243594457154,16.40145592613611,3542.43,3603.49,91.10710776285646,93.7973494261981,94.48981035345085,92.4124275716926,3589.702,3574.2560000000003,3518.737833333333,3591.68
2021-05-26 11:30:00,3598.36,3599.34,3587.12,3591.68,4080857,3544.6123033101076,25.404346725034884,18.7050642205727,13.398565008924365,3550.7,3603.49,77.62833870051155,88.40767918430258,92.46243329706809,80.29817095877155,3592.13,3579.05,3518.737833333333,3590.76
2021-05-26 13:30:00,3591.75,3594.62,3587.53,3590.76,4024316,3548.030651213063,25.177283432058175,19.999508062869797,10.355550738376756,3553.21,3603.49,74.6817820206849,83.83238012976335,89.5857489079665,72.32564257335704,3594.014,3582.684,3519.9431666666665,3597.16
2021-05-26 14:00:00,3590.93,3599.86,3590.63,3597.16,3321800,3551.6698622343174,25.223005542323335,21.044207558760505,8.357595967125661,3567.14,3603.49,82.58596973865215,83.41690999939296,87.52946927177533,75.19179145462823,3595.0860000000002,3587.079,3521.348833333333,3594.31
2021-05-26 14:30:00,3596.76,3597.53,3590.72,3594.31,3225046,3554.8283909577012,24.744035622533374,21.78417317151508,5.919724902036592,3571.0,3603.49,71.74515235457095,79.52632411778562,84.86175422044542,68.855463912466,3594.3940000000002,3589.6580000000004,3522.4923333333336,3593.36
2021-05-26 15:00:00,3594.33,3597.92,3590.39,3593.36,4931829,3557.6825842200938,24.011007501643235,22.22954003754071,3.5629349282050526,3578.98,3603.49,58.66993064055589,72.57419295870905,80.7659004665333,56.19077794306057,3593.454,3591.578,3523.6135,3590.22
2021-05-27 10:00:00,3585.73,3592.44,3579.26,3590.22,11501134,3560.0927631667537,22.91258367471619,22.366148764975804,1.092869819480768,3579.26,3603.49,45.23318200577705,63.460522641065054,74.99744119137722,40.38668554044074,3593.1620000000003,3592.6459999999997,3524.8099999999995,3595.41
2021-05-27 10:30:00,3590.29,3597.62,3589.5,3595.41,5578762,3562.7088547840312,22.204900235673904,22.333899059115424,-0.25799764688304094,3579.26,3603.49,66.652909616178,64.52465163276938,71.50651133850793,50.56093222129226,3594.0919999999996,3594.053,3526.1736666666666,3616.18
2021-05-27 11:00:00,3595.5,3626.36,3595.5,3616.18,5630677,3566.669680355584,23.054266199550966,22.477972487202535,1.1525874246968613,3579.26,3626.36,78.38641188959595,69.1452383850449,70.71942035402026,65.9968744470942,3597.8959999999997,3596.4909999999995,3527.7670000000003,3599.81
2021-05-27 11:30:00,3617.25,3617.64,3598.72,3599.81,3828180,3569.1245188477633,22.15112823735126,22.41260363723228,-0.5229507997620431,3579.26,3626.36,43.63057324840715,60.640350006165654,67.35973023806872,47.20158954235953,3598.996,3596.6950000000006,3529.1368333333335,3597.77
2021-05-27 13:30:00,3599.81,3604.72,3594.51,3597.77,3695045,3571.2464063405214,21.02837196226801,22.135757302239426,-2.2147706799428306,3579.26,3626.36,39.29936305732441,53.526687689885236,62.74871605534089,35.08263095897391,3599.8779999999997,3596.666,3530.4975,3600.1
2021-05-27 14:00:00,3597.74,3601.98,3597.22,3600.1,3046729,3573.3837095745566,20.0949489893419,21.727595639659924,-3.2652933006360456,3579.26,3626.36,44.246284501061,50.43321996027716,58.64355069031964,34.0125585001922,3601.8540000000003,3597.5080000000003,3531.875666666667,3604.01
2021-05-27 14:30:00,3600.07,3607.54,3598.59,3604.01,3247983,3575.652323680145,19.446541258538673,21.271384763435677,-3.6496870097940075,3579.26,3626.36,52.547770700637045,51.13807020706379,56.14172386256769,41.13076289605601,3603.5739999999996,3598.8329999999996,3533.324333333333,3608.85
2021-05-27 15:00:00,3604.8,3609.82,3603.6,3608.85,6371907,3578.111410814949,19.103013363937407,20.83771048353602,-3.4693942391972286,3579.26,3626.36,62.82377919320541,55.03330653577766,55.77225142030434,53.555416766724306,3602.108,3600.0020000000004,3534.7971666666663,3611.16
2021-05-28 10:00:00,3610.77,3616.18,3600.5,3611.16,12746547,3580.5594544582864,18.80044292384855,20.430256971598528,-3.2596280954999557,3579.26,3626.36,67.72823779193142,59.26495028782891,56.93648437614586,63.92188211119499,3604.3779999999997,3601.6870000000004,3536.2470000000003,3608.63
2021-05-28 10:30:00,3611.37,3617.0,3606.34,3608.63,6204786,3582.638754128043,18.147312887609587,19.97366815480074,-3.652710534382308,3589.5,3626.36,51.899077590884545,56.80965938884746,56.89420938037973,56.64055940578292,3606.55,3603.214,3537.6935,3604.5
2021-05-28 11:00:00,3608.66,3610.61,3602.16,3604.5,3999801,3584.2581056741137,17.099335646822965,19.398801653205187,-4.598932012764443,3594.51,3626.36,31.365777080062195,48.328365285919034,54.0389280155595,36.907239826638104,3607.4300000000003,3604.642,3539.0601666666666,3609.03
2021-05-28 11:30:00,3604.71,3611.14,3601.88,3609.03,3789465,3586.0930608093645,16.444774154505012,18.80799615346515,-4.726443997920278,3594.51,3617.64,62.775616083009936,53.144115551616,53.740657194244996,51.95103226635801,3608.4339999999997,3606.004,3540.3938333333335,3614.07
2021-05-28 13:30:00,3610.23,3622.18,3610.23,3614.07,4752498,3588.1654266753376,16.14658752485957,18.275714427744035,-4.2582538057689305,3594.51,3622.18,70.69027827972612,58.992836460986034,55.49138361649201,65.99574214997408,3609.478,3605.793,3542.085666666667,3589.96
2021-05-28 14:00:00,3614.55,3614.55,3589.95,3589.96,4524100,3588.29835803272,13.805653982831245,17.381702338761478,-7.152096711860466,3589.95,3622.18,0.031026993485008602,39.338899971819025,50.107222401601014,17.802255112255054,3605.2380000000003,3604.808,3543.2701666666667,3587.23
2021-05-28 14:30:00,3589.6,3594.84,3582.36,3587.23,4288692,3588.219220400667,11.596482074030519,16.224658285815288,-9.256352423569538,3582.36,3622.18,12.230035158211768,30.302611700616605,43.50568550127288,3.8964640993040547,3600.958,3603.754,3544.5298333333335,3600.78
2021-05-28 15:00:00,3587.97,3600.79,3586.28,3600.78,4938612,3589.149648519136,10.814407420992666,15.142608112850763,-8.656401383716194,3582.36,3622.18,46.25816172777551,35.62112837633624,40.87749979296066,25.108385543087394,3600.214,3603.822,3545.9696666666664,3587.41
2021-05-31 10:00:00,3600.07,3600.68,3580.65,3587.41,13462423,3589.0207856658667,9.011877052703767,13.916461900821364,-9.809169696235195,3580.65,3622.18,16.27738983867037,29.173215530447614,36.97607170545631,13.567503180430222,3595.8900000000003,3602.1620000000003,3547.2485,3595.92
2021-05-31 10:30:00,3587.65,3596.21,3582.24,3595.92,6220317,3589.5318385795063,8.175799105438273,12.768329341744746,-9.185060472612946,3580.65,3622.18,36.7686010113173,31.70501069073751,35.21905136721671,24.676929337779114,3592.2599999999998,3600.869,3548.688166666667,3592.14
2021-05-31 11:00:00,3596.28,3597.37,3588.07,3592.14,4376612,3589.7250357217654,7.12604231934165,11.639871937264127,-9.027659235844954,3580.65,3622.18,27.666746929929815,30.35892277046828,33.5990085016339,23.87875130813704,3592.696,3598.9669999999996,3550.1030000000005,3593.61
2021-05-31 11:30:00,3591.92,3595.42,3590.21,3593.61,3398133,3590.0128108534864,6.339639796680785,10.57982550914746,-8.480371424933349,3580.65,3622.18,31.206356850469817,30.641400797135457,32.613139266801085,26.6979238578042,3593.972,3597.465,3551.4804999999997,3592.5
2021-05-31 13:30:00,3593.85,3595.97,3590.5,3592.5,4113272,3590.1970470865617,5.562718848194891,9.576404176956947,-8.027370657524113,3580.65,3622.18,28.533590175776503,29.938797256682474,31.72169193009488,26.373007909857655,3592.3160000000003,3596.2650000000003,3553.0595000000003,3601.81
2021-05-31 14:00:00,3592.58,3603.08,3592.08,3601.81,4005294,3591.0572658208907,5.633305354672757,8.787784412500109,-6.308958115654704,3580.65,3614.55,62.418879056046606,40.76549118980385,34.7362916833312,52.823890202749155,3595.196,3595.543,3554.874666666666,3605.23
2021-05-31 14:30:00,3603.57,3606.84,3600.97,3605.23,3818022,3592.107097982306,5.897231473939883,8.209673824788064,-4.624884701696363,3580.65,3606.84,93.85261550209957,58.461199293902425,42.644594220188274,90.09440944133071,3597.058,3594.6590000000006,3556.7664999999997,3615.48
2021-05-31 15:00:00,3604.77,3615.66,3604.48,3615.48,5575360,3593.838424057691,6.854470097594003,7.938633079349252,-2.1683259635104974,3580.65,3615.66,99.48586118251974,72.13608659010819,52.47509167682824,111.45807641666809,3601.726,3597.2110000000002,3558.6768333333334,3605.13
2021-06-01 10:00:00,3608.6,3613.78,3598.82,3605.13,13309524,3594.6748370904547,6.700688733248171,7.691044210129036,-1.9807109537617293,3580.65,3615.66,69.92287917737842,71.39835078586493,58.7828447131738,96.62936293124721,3604.0299999999997,3599.001,3560.3836666666666,3587.35
2021-06-01 10:30:00,3605.52,3608.32,3584.17,3587.35,7960197,3594.132256565236,5.085496054820396,7.169934579067308,-4.168877048493824,3582.24,3615.66,15.290245362058997,52.69564897792962,56.753779468092404,44.579387997604044,3603.0,3597.6580000000004,3561.6304999999998,3591.05
2021-06-01 11:00:00,3587.88,3598.27,3581.91,3591.05,4584351,3593.9039412641073,4.0572340297862866,6.547394469211104,-4.980320878849636,3581.91,3615.66,27.08148148148245,44.15759314578056,52.555050693988456,27.36267804936476,3600.8479999999995,3598.022,3562.9123333333337,3611.33
2021-06-01 11:30:00,3591.5,3611.76,3591.5,3611.33,3415336,3595.1947604297293,4.823157126641945,6.202547000697273,-2.7587797481106566,3581.91,3615.66,87.17037037037059,58.49518555397724,54.535095647318045,66.4153653672956,3602.068,3599.5629999999996,3564.6521666666667,3612.1
2021-06-01 13:30:00,3612.61,3615.44,3609.74,3612.1,4399349,3596.4470003978977,5.429699072878066,6.047977415133432,-1.2365566845107328,3581.91,3615.66,89.45185185185201,68.81407431993549,59.294755204857196,87.85271255009206,3601.392,3601.5589999999997,3566.565,3618.03
2021-06-01 14:00:00,3611.82,3618.5,3609.53,3618.03,3902403,3598.0457411091647,6.316081519953514,6.101598236097448,0.4289665677121306,3581.91,3618.5,98.71549603716917,78.78121489234671,65.7902417673537,104.7631611423327,3603.972,3604.001,3568.762666666667,3617.56
2021-06-01 14:30:00,3619.07,3622.51,3614.7,3617.56,3939991,3599.491241767745,6.901069687663039,6.261492526410567,1.2791543225049438,3581.91,3622.51,87.80788177339845,81.79010385269729,71.12352912913491,103.12325329982204,3610.014,3606.507,3570.9335,3624.71
2021-06-01 15:00:00,3617.08,3626.07,3617.04,3624.71,5655157,3601.3592979330974,7.851119452247531,6.579417911577961,2.5434030813391395,3581.91,3626.07,96.9202898550722,86.83349918682225,76.36018581503069,107.7801259304054,3616.746,3608.797,3573.161333333333,3607.08
2021-06-02 10:00:00,3626.33,3629.29,3606.12,3607.08,13135858,3601.783053641757,7.099607222766281,6.683455773815625,0.832302897901311,3581.91,3629.29,53.123680878007626,75.59689308388404,76.10575490464848,74.57916944235518,3615.8959999999997,3608.982,3575.0190000000002,3612.23
2021-06-02 10:30:00,3606.43,3615.82,3601.65,3612.23,6584528,3602.5569015201454,6.840734595989488,6.714911538250398,0.25164611547818083,3581.91,3629.29,63.9932460953991,71.72901075438907,74.64684018789534,65.89335188737653,3615.922,3608.657,3577.053,3597.26
