time,price,signal,label
1985-10-09,18.43,buy,2.0
1986-02-10,19.55,sell,4.0
1987-01-06,26.32,buy,1.0
1987-05-29,40.62,sell,3.0
1987-07-09,22.33,buy,1.0
1987-10-21,28.17,sell,3.0
1988-02-17,29.06,buy,1.0
1988-06-28,36.72,sell,3.0
1990-07-18,40.29,buy,2.0
1990-08-28,42.88,sell,4.0
1994-10-20,42.09,buy,2.0
1994-10-25,40.42,sell,4.0
1995-11-10,41.64,buy,1.0
1996-02-15,53.61,sell,3.0
1998-03-27,30.77,buy,2.0
1998-05-22,27.12,sell,4.0
2001-04-06,17.15,buy,1.0
2001-06-01,20.83,sell,3.0
2002-01-16,21.09,buy,1.0
2002-06-17,27.5,sell,3.0
2002-08-30,28.49,buy,2.0
2002-09-30,27.51,sell,4.0
2003-04-22,27.74,buy,1.0
2003-07-22,33.4,sell,3.0
2008-11-28,33.65,buy,1.0
2009-04-24,41.29,sell,3.0
2009-05-08,43.78,buy,2.0
2009-06-15,41.58,sell,4.0
2011-07-20,58.02,buy,2.0
2011-09-28,61.53,sell,4.0
2016-01-08,18.01,buy,2.0
2016-01-12,17.01,sell,4.0
2016-01-29,19.96,buy,1.0
2016-09-21,41.03,sell,3.0
2019-03-25,34.9,buy,2.0
2019-04-23,32.37,sell,4.0
2022-11-11,46.53,buy,2.0
2023-02-09,47.58,sell,4.0
2024-03-08,33.91,buy,1.0
2024-05-30,41.89,sell,3.0
