time,price,signal,label
1991-03-20,60.57,buy,2.0
1991-04-08,46.04,sell,4.0
1991-06-06,49.0,buy,2.0
1991-08-06,48.26,sell,4.0
1991-08-07,48.38,buy,2.0
1991-10-08,43.09,sell,4.0
1991-10-18,46.41,buy,2.0
1991-10-31,44.56,sell,4.0
1991-11-01,45.3,buy,2.0
1991-11-21,43.09,sell,4.0
1992-01-02,49.0,buy,2.0
1992-04-01,55.69,sell,4.0
1992-06-16,25.63,buy,2.0
1992-06-17,25.38,sell,4.0
1992-07-06,27.6,buy,2.0
1992-08-27,24.4,sell,4.0
1992-09-04,26.37,buy,2.0
1992-09-25,26.37,sell,4.0
1992-09-29,26.12,buy,2.0
1992-10-06,25.38,sell,4.0
1992-10-16,25.14,buy,2.0
1992-10-20,24.64,sell,4.0
1992-11-02,26.24,buy,2.0
1993-04-13,28.5,sell,4.0
1993-06-02,28.62,buy,2.0
1993-06-28,26.65,sell,4.0
1993-07-19,27.63,buy,2.0
1993-07-27,25.91,sell,4.0
1993-08-17,27.39,buy,2.0
1993-09-09,27.51,sell,4.0
1993-09-14,27.63,buy,2.0
1993-09-15,27.88,sell,4.0
1993-10-22,27.63,buy,2.0
1993-10-25,27.76,sell,4.0
1993-10-28,29.11,buy,2.0
1993-11-18,28.87,sell,4.0
1993-12-17,29.85,buy,2.0
1994-02-08,31.33,sell,4.0
1994-04-29,30.39,buy,2.0
1994-06-03,30.39,sell,4.0
1994-06-14,32.37,buy,2.0
1994-07-01,32.12,sell,4.0
1994-07-05,31.62,buy,2.0
1994-07-19,31.5,sell,4.0
1994-07-25,31.5,buy,2.0
1994-07-28,30.64,sell,4.0
1994-09-09,32.61,buy,2.0
1994-11-18,33.85,sell,4.0
1994-12-02,35.33,buy,2.0
1994-12-13,33.35,sell,4.0
1994-12-21,35.33,buy,2.0
1995-01-25,33.85,sell,4.0
1995-02-13,36.07,buy,2.0
1995-03-31,37.11,sell,4.0
1995-04-10,38.59,buy,2.0
1995-05-05,36.61,sell,4.0
1995-07-10,38.59,buy,2.0
1995-12-08,43.79,sell,4.0
1996-02-29,47.99,buy,2.0
1996-03-01,48.24,sell,4.0
1996-03-18,47.93,buy,2.0
1996-07-12,51.77,sell,4.0
1996-08-19,54.0,buy,2.0
1996-12-11,58.21,sell,4.0
1996-12-19,59.69,buy,2.0
1996-12-23,58.46,sell,4.0
1997-01-09,57.96,buy,2.0
1997-01-23,56.23,sell,4.0
1997-02-25,53.5,buy,2.0
1997-02-26,53.5,sell,4.0
1997-04-14,54.32,buy,1.0
1997-10-31,71.69,sell,3.0
1997-11-19,37.77,buy,2.0
1997-11-24,37.7,sell,4.0
1997-12-10,37.95,buy,2.0
1997-12-11,38.88,sell,4.0
1998-01-06,40.56,buy,1.0
1998-07-29,50.28,sell,3.0
1998-09-09,50.04,buy,2.0
1998-10-09,48.05,sell,4.0
1998-10-15,49.66,buy,1.0
1999-03-24,67.84,sell,3.0
1999-04-28,68.34,buy,2.0
