time,price,signal,label
2002-01-03,15.42,buy,2.0
2002-06-12,15.35,sell,4.0
2002-07-30,14.1,buy,2.0
2002-09-26,13.49,sell,4.0
2002-10-07,12.27,buy,2.0
2002-10-10,12.15,sell,4.0
2002-10-14,12.72,buy,2.0
2003-01-22,12.86,sell,4.0
2003-03-20,12.81,buy,2.0
2003-04-15,13.21,sell,4.0
2003-04-17,14.46,buy,2.0
2003-05-23,14.42,sell,4.0
2003-05-30,15.34,buy,2.0
2003-08-11,15.89,sell,4.0
2003-08-19,17.59,buy,2.0
2003-09-30,16.21,sell,4.0
2003-10-08,16.57,buy,2.0
2003-10-09,16.59,sell,4.0
2003-10-17,17.6,buy,2.0
2003-10-28,16.35,sell,4.0
2003-11-04,16.82,buy,2.0
2004-03-12,17.88,sell,4.0
2004-03-31,19.34,buy,2.0
2004-07-09,21.75,sell,4.0
2004-09-13,22.34,buy,1.0
2007-11-13,35.31,sell,3.0
2007-11-19,34.1,buy,2.0
2007-11-20,33.82,sell,4.0
2008-03-28,30.2,buy,2.0
2008-06-27,35.66,sell,4.0
2008-07-23,38.43,buy,2.0
2008-08-26,37.06,sell,4.0
2008-12-02,21.39,buy,2.0
2008-12-05,21.86,sell,4.0
2008-12-10,22.95,buy,2.0
2008-12-16,22.96,sell,4.0
2008-12-18,22.74,buy,2.0
2009-01-16,22.88,sell,4.0
2009-01-28,24.54,buy,2.0
2009-02-24,19.98,sell,4.0
2009-03-13,19.26,buy,2.0
2009-07-10,22.68,sell,4.0
2009-07-16,25.07,buy,2.0
2009-08-19,26.61,sell,4.0
2009-08-25,27.62,buy,2.0
2009-11-04,29.34,sell,4.0
2009-11-05,29.9,buy,2.0
2010-01-25,29.56,sell,4.0
2010-02-22,31.52,buy,2.0
2010-03-01,31.56,sell,4.0
2010-03-24,32.56,buy,2.0
2010-05-21,30.09,sell,4.0
2010-06-22,30.5,buy,2.0
2010-06-23,30.45,sell,4.0
2010-07-15,30.27,buy,2.0
2010-08-25,30.2,sell,4.0
2010-09-03,32.75,buy,1.0
2011-03-02,40.84,sell,3.0
2011-03-03,42.06,buy,2.0
2011-06-06,42.6,sell,4.0
2011-07-05,46.17,buy,2.0
2011-07-18,44.01,sell,4.0
2011-12-02,36.48,buy,2.0
2012-03-09,41.59,sell,4.0
2012-03-14,42.58,buy,2.0
2012-05-21,39.45,sell,4.0
2012-08-01,37.48,buy,2.0
2012-10-17,41.79,sell,4.0
2012-10-18,41.42,buy,1.0
2013-04-22,50.09,sell,3.0
2013-05-01,50.74,buy,2.0
2013-05-02,51.68,sell,4.0
2013-05-07,54.36,buy,1.0
2014-01-29,69.08,sell,3.0
2014-02-19,72.95,buy,2.0
2014-03-31,72.89,sell,4.0
2014-04-02,73.97,buy,2.0
2014-07-17,78.13,sell,4.0
2014-07-24,79.22,buy,2.0
2014-07-29,77.79,sell,4.0
2014-10-21,73.14,buy,2.0
2015-01-30,72.35,sell,4.0
2015-02-17,76.64,buy,2.0
2015-03-11,75.13,sell,4.0
2015-03-18,77.02,buy,2.0
2015-03-20,76.35,sell,4.0
2015-05-14,78.63,buy,2.0
2015-07-23,76.3,sell,4.0
2015-10-08,79.21,buy,2.0
2016-01-07,72.61,sell,4.0
2016-02-24,74.96,buy,2.0
2016-04-12,82.26,sell,4.0
2016-04-13,83.89,buy,2.0
2016-06-28,79.91,sell,4.0
2016-07-15,85.22,buy,2.0
2016-09-30,93.57,sell,4.0
2016-11-11,92.5,buy,2.0
2016-12-19,91.82,sell,4.0
2016-12-27,91.1,buy,2.0
2016-12-29,89.92,sell,4.0
2016-12-30,90.06,buy,2.0
2017-02-07,90.13,sell,4.0
2017-02-10,90.93,buy,2.0
2017-03-13,92.77,sell,4.0
2017-04-11,94.31,buy,2.0
2017-04-17,93.26,sell,4.0
2017-04-21,101.59,buy,2.0
2017-08-18,112.96,sell,4.0
2017-09-05,117.24,buy,2.0
2018-02-06,135.52,sell,4.0
2018-03-12,146.7,buy,2.0
2018-04-30,133.66,sell,4.0
2018-06-13,142.18,buy,2.0
2018-06-22,138.66,sell,4.0
2018-08-01,152.65,buy,2.0
2018-10-01,151.11,sell,4.0
2018-11-08,136.53,buy,2.0
2018-11-13,132.67,sell,4.0
2018-11-20,131.99,buy,2.0
2018-11-26,133.25,sell,4.0
2018-11-28,134.61,buy,2.0
2018-12-11,133.54,sell,4.0
2019-01-10,136.57,buy,2.0
2019-08-06,159.58,sell,4.0
2019-08-14,160.86,buy,2.0
2019-08-16,164.0,sell,4.0
2019-09-18,170.41,buy,2.0
2019-09-23,163.6,sell,4.0
2019-12-16,167.2,buy,2.0
2020-02-03,165.06,sell,4.0
2020-02-10,174.47,buy,2.0
2020-02-27,152.15,sell,4.0
2020-04-01,133.2,buy,2.0
2020-06-12,152.59,sell,4.0
2020-07-16,168.46,buy,2.0
2020-10-30,170.39,sell,4.0
2020-11-11,191.44,buy,2.0
2021-01-21,195.53,sell,4.0
2021-01-27,188.33,buy,2.0
2021-01-28,188.78,sell,4.0
2021-02-04,189.62,buy,2.0
2021-02-05,192.35,sell,4.0
2021-03-04,195.13,buy,2.0
2021-03-19,199.14,sell,4.0
2021-03-29,208.14,buy,2.0
