time,price,signal,label
2016-01-27,46.13,buy,2.0
2016-05-16,50.14,sell,4.0
2016-06-20,57.46,buy,2.0
2016-06-29,57.02,sell,4.0
2016-06-30,57.52,buy,2.0
2016-09-07,61.98,sell,4.0
2016-09-23,62.25,buy,2.0
2016-09-30,59.55,sell,4.0
2016-10-07,61.87,buy,2.0
2016-10-17,55.93,sell,4.0
2016-11-14,61.37,buy,2.0
2016-12-19,53.75,sell,4.0
2017-04-03,58.1,buy,2.0
2017-04-05,56.57,sell,4.0
2017-05-30,67.91,buy,2.0
2017-08-22,61.9,sell,4.0
2017-09-29,68.41,buy,2.0
2017-10-19,64.8,sell,4.0
2017-10-24,67.18,buy,2.0
2017-11-08,65.9,sell,4.0
2017-11-15,68.45,buy,1.0
2018-03-21,91.7,sell,3.0
2018-04-05,93.67,buy,1.0
2018-09-19,112.68,sell,3.0
2018-10-30,128.95,buy,2.0
2019-01-16,114.86,sell,4.0
2019-01-23,123.55,buy,2.0
2019-05-14,144.83,sell,4.0
2019-06-13,176.19,buy,2.0
2019-08-02,146.83,sell,4.0
2019-11-05,162.82,buy,2.0
2020-02-26,181.46,sell,4.0
2020-03-30,139.13,buy,2.0
2020-04-02,126.69,sell,4.0
2020-04-08,145.08,buy,2.0
2020-05-18,152.97,sell,4.0
2020-05-20,162.51,buy,1.0
2020-11-19,248.7,sell,3.0
2020-11-24,259.49,buy,2.0
2021-01-29,291.98,sell,4.0
2021-02-05,316.73,buy,2.0
2021-02-26,326.11,sell,4.0
2021-03-01,331.53,buy,2.0
2021-03-30,325.68,sell,4.0
2021-04-01,330.52,buy,2.0
2021-05-13,323.33,sell,4.0
2021-05-26,342.23,buy,2.0
2021-06-11,334.45,sell,4.0
2021-06-23,352.2,buy,2.0
2021-10-01,365.47,sell,4.0
2021-11-10,422.66,buy,2.0
2021-11-16,428.7,sell,4.0
2021-11-17,436.85,buy,2.0
2021-12-01,397.59,sell,4.0
2022-06-06,274.92,buy,2.0
2022-06-15,257.87,sell,4.0
2022-06-29,260.24,buy,2.0
2022-07-05,262.71,sell,4.0
2022-07-11,261.64,buy,2.0
2022-07-18,275.91,sell,4.0
2022-07-19,289.57,buy,2.0
2022-09-29,323.1,sell,4.0
2022-10-05,341.02,buy,1.0
2023-05-24,440.33,sell,3.0
2023-06-01,465.01,buy,2.0
2023-06-07,498.13,sell,4.0
2023-06-12,500.89,buy,2.0
2023-06-14,506.73,sell,4.0
2023-07-03,531.46,buy,2.0
2023-07-20,535.43,sell,4.0
2023-07-25,555.35,buy,2.0
2023-08-30,518.87,sell,4.0
2023-10-31,597.06,buy,1.0
2024-04-08,888.84,sell,3.0
2024-05-28,1079.14,buy,2.0
2024-06-26,981.26,sell,4.0
2024-07-30,911.23,buy,2.0
2024-09-18,157.23,sell,4.0
2024-11-29,195.96,buy,2.0
2025-02-04,169.49,sell,4.0
